file,class,type,line,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\console\ConsoleAnnotatorTest.java,hudson.console.ConsoleAnnotatorTest$ProgressiveLogClient,innerclass,134,4,4,0,4,4,1,0,9,0,0.3,1.0,1.0,2,0,0,0,0,2,2,0,0,0,5,0,0,1,0,4,0,0,0,22,1,0,2,0,1,6,0,7,2,7,1,0,0,0,28,0,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\TimeZoneProperty.java,hudson.model.TimeZoneProperty$DescriptorImpl,innerclass,52,11,11,0,11,10,3,0,18,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,8,42,6,1,1,0,0,2,0,4,0,4,2,0,0,0,38,9,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\DownloadService.java,hudson.model.DownloadService$Downloadable,innerclass,202,13,13,0,13,41,1,0,55,90,0.8428572,0.25730994,0.45614034,20,5,19,1,0,0,19,0,0,0,7,2,0,7,0,0,5,0,11,160,23,5,5,4,0,28,11,30,18,25,4,0,0,0,204,9,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\util\VirtualFile.java,jenkins.util.VirtualFile$CollectFiles,innerclass,304,3,3,0,3,6,2,0,6,1,0.6666667,1.0,1.0,3,1,1,1,0,1,2,0,0,0,2,1,0,2,0,0,2,0,2,22,1,1,0,0,0,2,1,3,2,3,2,0,0,0,17,26,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\install\SetupWizard.java,jenkins.install.SetupWizard$Anonymous755$Anonymous771,anonymous,771,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,-1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\FilePath.java,hudson.FilePath$Read,innerclass,2182,4,4,0,4,3,3,0,5,0,0.25,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,1,0,4,0,0,2,0,1,20,1,0,0,1,0,0,1,6,0,6,1,0,0,0,37,2,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\ListViewTest.java,hudson.model.ListViewTest$AllFilter,innerclass,365,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\ParameterDefinition.java,hudson.model.ParameterDefinition,class,101,17,38,21,17,24,2,4,18,124,0.88235295,0.04411765,0.073529415,17,1,17,0,0,0,17,2,0,0,4,2,1,3,0,0,3,0,3,84,17,0,4,1,0,5,1,7,1,7,1,0,1,0,257,1025,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\install\InstallState.java,jenkins.install.InstallState$Anonymous67,anonymous,67,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\s2m\FilePathRuleConfig.java,jenkins.security.s2m.FilePathRuleConfig$Anonymous70,anonymous,70,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\slaves\NodeListTest.java,hudson.slaves.NodeListTest,class,43,5,5,0,5,3,1,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,1,0,6,3,7,1,7,2,0,0,0,35,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\UpdateCenter.java,hudson.model.UpdateCenter$RestartJenkinsJob,innerclass,1514,9,9,0,9,6,6,0,7,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,2,2,0,1,1,0,0,0,0,2,44,3,0,0,2,1,0,0,7,0,3,2,0,5,0,41,1,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\jenkins\security\ClassFilterImplTest.java,jenkins.security.ClassFilterImplTest$S2MBuilder,innerclass,113,6,6,0,6,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,12,9,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\model\GlobalConfiguration.java,jenkins.model.GlobalConfiguration,class,46,9,29,20,9,5,2,18,5,10,0.0,0.0,0.0,5,1,4,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1025,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\model\Nodes.java,jenkins.model.Nodes,class,66,12,16,4,12,37,1,0,32,24,0.6666667,0.4,0.4,13,0,10,2,0,1,11,0,0,0,3,1,0,3,0,0,3,0,9,217,9,3,6,3,0,8,0,17,2,16,4,9,0,0,129,1,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\DescriptorTest.java,hudson.model.DescriptorTest$BuilderImpl,innerclass,92,6,6,0,6,3,2,0,6,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,0,0,0,1,0,1,1,1,0,0,0,0,14,26,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\jenkins\model\ExtensionTypeHierarchyTest.java,jenkins.model.ExtensionTypeHierarchyTest$Animal,interface,24,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\HudsonIsRestarting.java,hudson.util.HudsonIsRestarting,class,42,2,3,1,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\jenkins\util\TimeDurationTest.java,jenkins.util.TimeDurationTest,class,9,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\SecurityContextExecutorService.java,jenkins.security.SecurityContextExecutorService,class,44,4,4,0,4,3,3,0,1,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,2,0,2,0,2,0,0,43,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\markup\MarkupFormatterDescriptor.java,hudson.markup.MarkupFormatterDescriptor,class,36,4,10,6,4,1,2,4,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1025,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\cli\CLIAction.java,hudson.cli.CLIAction$ServerSideImpl,innerclass,193,6,6,0,6,18,3,0,32,19,0.7625,0.2777778,1.0,10,0,0,1,7,2,9,0,0,1,8,0,0,8,0,0,4,0,9,93,3,2,2,3,0,4,5,17,1,14,2,0,0,0,64,8,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\util\FormFieldValidatorTest.java,hudson.util.FormFieldValidatorTest$BrokenFormValidatorBuilder$DescriptorImpl,innerclass,55,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,25,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\jenkins\model\RunIdMigratorTest.java,jenkins.model.RunIdMigratorTest,class,52,8,9,1,8,20,1,0,38,0,0.5555555,0.5272727,0.6545454,15,3,11,4,0,0,11,0,0,0,3,0,1,2,0,0,0,0,7,142,2,1,1,1,0,77,3,24,3,15,2,0,0,0,92,1,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\jenkins\install\InstallUtilTest.java,jenkins.install.InstallUtilTest,class,64,10,11,1,10,6,1,0,19,15,0.8333333,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,85,0,0,0,0,0,13,0,9,0,4,0,1,0,0,55,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\model\lazy\BuildReference.java,jenkins.model.lazy.BuildReference,class,34,8,18,10,8,15,1,0,13,3,0.61904764,0.6,1.0,7,1,5,1,0,1,6,0,0,0,3,1,0,2,0,1,2,0,2,93,9,1,7,0,0,1,0,8,0,7,2,0,3,0,92,17,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\apitoken\ApiTokenPropertyConfiguration.java,jenkins.security.apitoken.ApiTokenPropertyConfiguration,class,39,7,13,6,7,9,3,0,6,30,0.77777785,0.083333336,0.083333336,9,1,9,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,2,35,6,0,0,0,0,1,0,6,0,3,0,0,0,0,74,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\tools\AbstractCommandInstaller.java,hudson.tools.AbstractCommandInstaller,class,42,7,10,3,7,7,4,2,13,7,0.5833334,0.26666668,0.4,6,0,6,0,0,0,6,2,0,0,2,0,0,2,0,0,2,0,0,50,3,0,1,1,0,2,1,6,1,6,2,0,1,0,43,1025,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\util\MultipartFormDataParserTest.java,hudson.util.MultipartFormDataParserTest,class,32,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\node_monitors\NodeMonitorUpdater.java,hudson.node_monitors.NodeMonitorUpdater$Anonymous24,anonymous,24,1,1,0,1,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\lib\form\TextAreaTest.java,lib.form.TextAreaTest,class,18,10,10,0,10,2,3,0,9,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,76,0,0,0,0,0,7,0,11,0,12,1,0,2,0,27,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\SuspiciousRequestFilter.java,jenkins.security.SuspiciousRequestFilter,class,19,11,12,1,11,5,1,0,9,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,3,2,1,0,0,2,0,2,20,0,0,0,0,0,7,0,5,2,5,1,0,0,1,74,1,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\telemetry\impl\StaplerDispatches.java,jenkins.telemetry.impl.StaplerDispatches$StaplerTrace,innerclass,102,4,4,0,4,2,2,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\lib\form\RowSetTest.java,lib.form.RowSetTest$Subject,innerclass,29,5,5,0,5,2,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,2,0,2,0,0,0,0,21,9,0
