file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testSingleGetParameterWithNoValue/0,0,1,1,5,0,0,0,0,0,0,3.0,1.0,0.25,2.0,199,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,182.0,fi.iki.elonen.HttpHeadRequestTest.testSingleGetParameterWithNoValue,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingParametersWithSingleValue/0,0,1,1,10,0,0,0,0,0,0,9.0,1.0,0.1,3.0,88,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1,3.0,88.0,fi.iki.elonen.HttpHeadRequestTest.testDecodingParametersWithSingleValue,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingFieldWithEmptyValueAndFieldWithMissingValueGiveDifferentResults/0,0,1,1,8,0,0,0,0,0,0,6.0,1.0,0.14285715,2.0,55,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.14285715,2.0,55.0,fi.iki.elonen.HttpHeadRequestTest.testDecodingFieldWithEmptyValueAndFieldWithMissingValueGiveDifferentResults,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParameters/0,0,1,1,7,0,0,0,0,0,0,6.0,1.0,0.14285715,2.0,146,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33333334,1.0,145.0,fi.iki.elonen.HttpHeadRequestTest.testMultipleGetParameters,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testDecodingSingleFieldRepeated/0,0,1,1,7,0,0,0,0,0,0,6.0,1.0,0.14285715,2.0,111,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.14285715,2.0,111.0,fi.iki.elonen.HttpHeadRequestTest.testDecodingSingleFieldRepeated,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleValueGetParameter/0,0,1,1,7,0,0,0,0,0,0,6.0,1.0,0.14285715,2.0,190,,,,,,,,,,,,,,,,fi.iki.elonen.HttpHeadRequestTest.testMultipleValueGetParameter,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParametersWithMissingValueAndRequestHeaders/0,0,1,1,8,0,0,0,0,0,0,7.0,1.0,0.125,2.0,164,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.25,1.0,159.0,fi.iki.elonen.HttpHeadRequestTest.testMultipleGetParametersWithMissingValueAndRequestHeaders,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testMultipleGetParametersWithMissingValue/0,0,1,1,7,0,0,0,0,0,0,6.0,1.0,0.14285715,2.0,155,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33333334,1.0,152.0,fi.iki.elonen.HttpHeadRequestTest.testMultipleGetParametersWithMissingValue,0.0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpHeadRequestTest.java,fi.iki.elonen.HttpHeadRequestTest,testSingleUserAgentHeaderSuppliedToServeMethodFromSimpleWorkingGetRequest/0,0,1,1,7,0,1,0,0,0,0,4.0,2.0,0.33333334,3.0,206,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.33333334,3.0,188.0,fi.iki.elonen.HttpHeadRequestTest.testSingleUserAgentHeaderSuppliedToServeMethodFromSimpleWorkingGetRequest,0.0
C:\Users\syuuj\gitProject\nanohttpd\samples\src\main\java\fi\iki\elonen\HelloServer.java,fi.iki.elonen.HelloServer,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],0,4,2,15,1,4,1,0,0,0,5.0,0.0,0.0,2.0,60,0.0,4.0,2.0,15.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,60.0,fi.iki.elonen.HelloServer.serve,0.0
C:\Users\syuuj\gitProject\nanohttpd\samples\src\main\java\fi\iki\elonen\HelloServer.java,fi.iki.elonen.HelloServer,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,51,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,fi.iki.elonen.HelloServer.main,0.0
C:\Users\syuuj\gitProject\nanohttpd\samples\src\main\java\fi\iki\elonen\HelloServer.java,fi.iki.elonen.HelloServer,HelloServer/0,0,0,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,55,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,55.0,fi.iki.elonen.HelloServer.HelloServer,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler,getStatus/0,1,0,1,3,1,0,0,0,0,0,1.0,0.0,0.0,1.0,282,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,280.0,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler.getStatus,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler,getText/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,272,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,270.0,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler.getText,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler,getMimeType/0,1,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,277,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,275.0,fi.iki.elonen.router.RouterNanoHTTPD.IndexHandler.getMimeType,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,compareTo/1[fi.iki.elonen.router.RouterNanoHTTPD.UriResource],1,0,4,14,4,0,1,0,0,0,0.0,4.0,1.0,0.0,451,,,,,,,,,,,,,,,,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.compareTo,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,"UriResource/3[java.lang.String,java.lang.Class,java.lang.Object[]]",2,3,2,13,0,0,3,0,0,0,0.0,6.0,1.0,0.0,344,,,,,,,,,,,,,,,,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.UriResource,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,createUriPattern/0,1,0,2,12,1,3,0,1,0,0,0.0,2.0,1.0,0.0,360,1.0,0.0,2.0,12.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,354.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.createUriPattern,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,"initParameter/2[int,java.lang.Class]",1,0,2,7,2,0,2,0,0,0,1.0,1.0,0.5,1.0,426,1.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,420.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.initParameter,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,"UriResource/4[java.lang.String,int,java.lang.Class,java.lang.Object[]]",6,0,1,4,0,0,4,0,0,0,0.0,1.0,1.0,0.0,339,6.0,3.0,2.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,337.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.UriResource,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,setPriority/1[int],2,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,463,,,,,,,,,,,,,,,,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.setPriority,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,"process/2[java.util.Map,fi.iki.elonen.NanoHTTPD.IHTTPSession]",3,7,8,31,7,3,2,0,0,0,14.0,1.0,0.06666667,8.0,375,1.0,7.0,8.0,31.0,7.0,3.0,2.0,0.0,0.0,0.0,14.0,1.0,0.06666667,8.0,369.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.process,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,parse/0,1,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,357,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,351.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.parse,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,getUri/0,2,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,418,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,412.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.getUri,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,match/1[java.lang.String],2,0,4,16,3,3,1,1,0,0,1.0,1.0,0.5,1.0,434,2.0,0.0,4.0,16.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,428.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.match,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,initParameter/1[java.lang.Class],0,1,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,422,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,416.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.initParameter,0.0
C:\Users\syuuj\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD.UriResource,toString/0,1,0,2,3,1,0,0,0,0,0,0.0,3.0,1.0,0.0,411,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,405.0,fi.iki.elonen.router.RouterNanoHTTPD.UriResource.toString,0.0
