file,class,method,variable,usage
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,getReason/0,reason,1
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,getCode/0,code,1
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,"WebSocketException/2[fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,java.lang.String]",reason,2
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,"WebSocketException/2[fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,java.lang.String]",code,2
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,"WebSocketException/3[fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,java.lang.String,java.lang.Exception]",reason,4
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\NanoWSD.java,fi.iki.elonen.NanoWSD$WebSocketException,"WebSocketException/3[fi.iki.elonen.NanoWSD.WebSocketFrame.CloseCode,java.lang.String,java.lang.Exception]",code,4
C:\Users\sugii syuji\gitProject\nanohttpd\websocket\src\main\java\fi\iki\elonen\samples\echo\DebugWebSocketServer.java,fi.iki.elonen.samples.echo.DebugWebSocketServer$DebugWebSocket,"DebugWebSocket/2[fi.iki.elonen.samples.echo.DebugWebSocketServer,fi.iki.elonen.NanoHTTPD.IHTTPSession]",server,3
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,initParameter/1[java.lang.Class<T>],initParameter,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"process/2[java.util.Map<java.lang.String,java.lang.String>,fi.iki.elonen.NanoHTTPD.IHTTPSession]",handler,3
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,getUri/0,uri,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,createUriPattern/0,PARAM_PATTERN,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,createUriPattern/0,PARAM_MATCHER,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,createUriPattern/0,uriParams,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,createUriPattern/0,uri,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",handler,3
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",initParameter,3
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",uriPattern,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",uriParams,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",priority,3
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"UriResource/4[java.lang.String,int,java.lang.Class<?>,java.lang.Object[]]",uri,5
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,toString/0,uriParams,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,toString/0,uri,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,"initParameter/2[int,java.lang.Class<T>]",initParameter,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,match/1[java.lang.String],uriPattern,1
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,match/1[java.lang.String],uriParams,2
C:\Users\sugii syuji\gitProject\nanohttpd\nanolets\src\main\java\fi\iki\elonen\router\RouterNanoHTTPD.java,fi.iki.elonen.router.RouterNanoHTTPD$UriResource,match/1[java.lang.String],EMPTY,1
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\CookieIntegrationTest.java,fi.iki.elonen.integration.CookieIntegrationTest$CookieTestServer,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],cookiesReceived,1
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\CookieIntegrationTest.java,fi.iki.elonen.integration.CookieIntegrationTest$CookieTestServer,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],cookiesToSend,1
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\ServerSocketFactoryTest.java,fi.iki.elonen.ServerSocketFactoryTest,ServerSocketFactoryTest/0,PORT,1
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GZipIntegrationTest.java,fi.iki.elonen.integration.GZipIntegrationTest$TestServer,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],response,1
C:\Users\sugii syuji\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServer.java,fi.iki.elonen.TestCorsHttpServer,setUp/0,stdIn,2
C:\Users\sugii syuji\gitProject\nanohttpd\webserver\src\test\java\fi\iki\elonen\TestCorsHttpServer.java,fi.iki.elonen.TestCorsHttpServer,setUp/0,serverStartThread,2
