file,class,method,ATFD,ATLD,LAA,FDP
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"decodeHeader/4[java.io.BufferedReader, java.util.Map, java.util.Map, java.util.Map]",6.0,2.0,0.25,4.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"decodeMultipartFormData/4[fi.iki.elonen.NanoHTTPD$ContentType, java.nio.ByteBuffer, java.util.Map, java.util.Map]",14.0,4.0,0.22222222,6.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"decodeParms/2[java.lang.String, java.util.Map]",1.0,2.0,0.6666667,1.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"execute/0[]",19.0,42.0,0.6885246,6.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"findHeaderEnd/2[byte[], int]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getBodySize/0[]",1.0,4.0,0.8,1.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getBoundaryPositions/2[java.nio.ByteBuffer, byte[]]",18.0,0.0,0.0,3.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getCookies/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getHeaders/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getInputStream/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getMethod/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD$HTTPSession,"getParameters/0[]",0.0,1.0,1.0,0.0
