file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\HikariCP\src\main\java\com\zaxxer\hikari\util\ClockSource.java,com.zaxxer.hikari.util.ClockSource.Factory,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,innerclass,1,0,3,-1.0,0.0,9,0,2,0,0,1,2
C:\Users\sugii syuji\gitProject\HikariCP\src\main\java\com\zaxxer\hikari\util\FastList.java,com.zaxxer.hikari.util.FastList.1,0.0,-1.0,3.0,3.0,0.5,-1.0,1.0,anonymous,1,0,1,1.0,0.0,12,0,0,0,1,2,4
C:\Users\sugii syuji\gitProject\HikariCP\src\main\java\com\zaxxer\hikari\metrics\dropwizard\CodahaleHealthChecker.java,com.zaxxer.hikari.metrics.dropwizard.CodahaleHealthChecker.Connection99Percent,0.0,0.0,3.0,2.0,0.4,-1.0,2.0,innerclass,2,0,3,1.0,0.0,12,0,6,0,2,2,3
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\RampUpDown.java,com.zaxxer.hikari.pool.RampUpDown,0.0,-1.0,14.0,0.0,0.0,-1.0,6.0,class,1,0,6,,0.0,27,0,15,0,0,1,3
C:\Users\sugii syuji\gitProject\HikariCP\src\main\java\com\zaxxer\hikari\metrics\prometheus\HikariCPCollector.java,com.zaxxer.hikari.metrics.prometheus.HikariCPCollector,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,class,2,6,5,0.33333334,0.5,18,0,8,0,2,4,4
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\mocks\StubDriver.java,com.zaxxer.hikari.mocks.StubDriver,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,1,1,2,0.0,1.0,33,0,3,0,1,7,9
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\TestMetrics.java,com.zaxxer.hikari.pool.TestMetrics.2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,,0.0,5,0,2,0,0,1,1
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\TestElf.java,com.zaxxer.hikari.pool.TestElf.FauxWebClassLoader,0.0,0.0,4.0,2.0,0.33333334,-1.0,3.0,innerclass,2,0,1,,0.0,24,0,8,0,1,1,6
C:\Users\sugii syuji\gitProject\HikariCP\src\main\java\com\zaxxer\hikari\metrics\prometheus\PrometheusMetricsTracker.java,com.zaxxer.hikari.metrics.prometheus.PrometheusMetricsTracker,0.0,-1.0,1.0,5.0,0.8333333,-1.0,1.0,class,1,2,9,1.0,0.71590906,52,0,18,0,11,8,9
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\TestJNDI.java,com.zaxxer.hikari.pool.TestJNDI.BogusContext2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,2,0,2,0.0,0.0,8,0,0,0,0,2,2
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\ExceptionTest.java,com.zaxxer.hikari.pool.ExceptionTest,0.0,-1.0,16.0,2.0,0.11111111,-1.0,8.0,class,1,0,7,1.0,0.0,57,0,22,0,1,5,10
C:\Users\sugii syuji\gitProject\HikariCP\src\test\java\com\zaxxer\hikari\pool\ShutdownTest.java,com.zaxxer.hikari.pool.ShutdownTest.2,0.0,0.0,6.0,0.0,0.0,-1.0,3.0,anonymous,1,0,2,,0.0,33,0,9,0,0,1,8
