file,class,method,ATFD,ATLD,LAA,FDP,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections3.java,ysoserial.payloads.CommonsCollections3,getObject/1[java.lang.String],4.0,0.0,0.0,4.0,0,4,1,11,1,7,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections3.java,ysoserial.payloads.CommonsCollections3,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.NoopMockPayload,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,0,0,1,3,1,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,createTemplatesImpl/1[java.lang.String],9.0,0.0,0.0,6.0,6,2,1,13,1,4,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit,main/1[java.lang.String[]],3.0,0.0,0.0,3.0,0,1,1,9,0,6,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,getObject/1[java.lang.String],7.0,0.0,0.0,4.0,0,3,1,17,1,7,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockPayload,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,0,1,1,3,1,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutilsCollectionsLogging1.java,ysoserial.payloads.CommonsBeanutilsCollectionsLogging1,getObject/1[java.lang.String],2.0,0.0,0.0,1.0,0,3,1,12,1,4,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutilsCollectionsLogging1.java,ysoserial.payloads.CommonsBeanutilsCollectionsLogging1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,serialize/1[java.lang.Object],0.0,0.0,-1.0,0.0,2,1,1,5,1,1,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkAccess/1[java.lang.Thread],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkAccess/1[java.lang.ThreadGroup],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkDelete/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkExec/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkExit/1[int],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkLink/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkListen/1[int],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkMulticast/1[java.net.InetAddress],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPackageAccess/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPackageDefinition/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPermission/1[java.security.Permission],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPropertyAccess/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkRead/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkRead/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkSecurityAccess/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkTopLevelWindow/1[java.lang.Object],0.0,1.0,1.0,0.0,0,1,1,3,1,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkWrite/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkWrite/1[java.lang.String],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,setSecurityManager/1[java.lang.SecurityManager],0.0,1.0,1.0,0.0,0,0,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,main/1[java.lang.String[]],4.0,3.0,0.42857143,4.0,0,4,4,26,0,6,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,getObject/1[java.lang.String],2.0,0.0,0.0,1.0,0,3,1,12,1,4,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\Spring1.java,ysoserial.payloads.Spring1,getObject/1[java.lang.String],7.0,0.0,0.0,5.0,0,7,1,10,1,6,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\payloads\Spring1.java,ysoserial.payloads.Spring1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,0,1,1,3,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockSerializable,readObject/1[java.io.ObjectInputStream],1.0,0.0,0.0,1.0,0,0,2,8,0,0,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[byte[]],0.0,0.0,-1.0,0.0,2,1,1,4,1,1,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[java.io.InputStream],0.0,0.0,-1.0,0.0,2,0,1,4,1,1,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,main/1[java.lang.String[]],2.0,0.0,0.0,2.0,0,1,2,4,0,2,1,0,0,0
C:\Users\sugii syuji\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,setSecurityManager/1[java.lang.SecurityManager],1.0,0.0,0.0,1.0,1,0,1,3,0,0,1,0,0,0
