file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\jenkins\util\TimerTest.java,jenkins.util.TimerTest,0.0,-1.0,13.0,0.0,0.0,-1.0,5.0,class,1,0,5,0.0,0.0,63,0,10,0,0,2,4
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\triggers\ReverseBuildTrigger.java,jenkins.triggers.ReverseBuildTrigger.ItemListenerImpl,0.0,1.0,10.0,0.0,0.0,-1.0,7.0,innerclass,2,0,7,,0.0,21,0,10,0,0,1,5
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\slaves\EncryptedSlaveAgentJnlpFile.java,jenkins.slaves.EncryptedSlaveAgentJnlpFile.1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,2,0.0,0.0,8,0,0,0,0,2,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\ClassLoaderSanityThreadFactory.java,hudson.util.ClassLoaderSanityThreadFactory,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,class,1,1,1,1.0,0.0,11,0,3,0,1,2,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\triggers\SCMTrigger.java,hudson.triggers.SCMTrigger.DescriptorImpl,6.0,0.125,15.0,18.0,0.54545456,0.0,10.0,innerclass,3,0,22,0.24175824,0.78125,97,0,31,0,6,16,28
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\fingerprints\GlobalFingerprintConfiguration.java,jenkins.fingerprints.GlobalFingerprintConfiguration,6.0,0.14285715,2.0,5.0,0.71428573,0.0,2.0,class,2,2,11,0.071428575,0.7916667,32,0,10,0,3,8,8
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\QueueItemAuthenticatorConfiguration.java,jenkins.security.QueueItemAuthenticatorConfiguration.ProviderImpl,0.0,1.0,2.0,0.0,0.0,-1.0,1.0,innerclass,2,0,6,,0.0,5,0,2,0,0,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\Result.java,hudson.model.Result.OptionHandlerImpl,0.0,0.0,4.0,0.0,0.0,-1.0,3.0,innerclass,2,0,8,0.0,0.0,17,0,7,0,0,3,4
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,0.0,-1.0,6.0,3.0,0.33333334,-1.0,3.0,class,1,12,21,0.027777778,0.7777778,31,0,9,0,1,9,10
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProvisioner.java,hudson.slaves.NodeProvisioner,0.0,-1.0,39.0,18.0,0.31578946,-1.0,14.0,class,3,3,25,0.33333334,0.79999995,408,0,59,6,13,10,49
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\ResourceDomainConfiguration.java,jenkins.security.ResourceDomainConfiguration,6.0,0.0,37.0,7.0,0.1590909,0.0,19.0,class,3,4,18,0.04761905,0.75,142,0,60,0,2,8,40
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\node_monitors\SwapSpaceMonitor.java,hudson.node_monitors.SwapSpaceMonitor.MonitorTask,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0,innerclass,2,0,6,,0.5,26,0,4,0,2,2,5
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\triggers\SCMTrigger.java,hudson.triggers.SCMTrigger.SCMAction,0.0,-1.0,5.0,1.0,0.16666667,-1.0,4.0,innerclass,1,0,10,0.0,0.0,28,0,17,0,0,7,10
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\io\RewindableRotatingFileOutputStream.java,hudson.util.io.RewindableRotatingFileOutputStream,1.0,0.33333334,1.0,6.0,0.85714287,1.0,1.0,class,3,2,2,0.5,0.25,27,0,6,0,1,4,8
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\cli\EnablePluginCommand.java,hudson.cli.EnablePluginCommand,9.0,0.5,14.0,2.0,0.125,0.0,4.0,class,2,1,8,0.0,0.75,47,0,16,0,2,4,12
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\BooleanParameterDefinition.java,hudson.model.BooleanParameterDefinition,0.0,0.75,20.0,8.0,0.2857143,-1.0,4.0,class,5,1,10,0.46666667,0.3,61,0,12,1,1,10,19
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\Hudson.java,hudson.model.Hudson,17.0,0.0,21.0,3.0,0.125,0.0,7.0,class,4,11,23,0.0,0.95,109,0,37,2,2,20,37
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\ResourceList.java,hudson.model.ResourceList,0.0,-1.0,11.0,5.0,0.3125,-1.0,2.0,class,1,13,2,0.14285715,0.73333335,65,0,21,0,5,9,22
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\util\IsOverriddenTest.java,hudson.util.IsOverriddenTest.Derived,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,innerclass,3,0,1,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\jna\Options.java,hudson.util.jna.Options.1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,,0.0,6,0,1,0,0,0,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\tasks\SimpleBuildWrapper.java,jenkins.tasks.SimpleBuildWrapper,0.0,0.53846157,6.0,3.0,0.33333334,-1.0,2.0,class,3,7,19,0.0,0.0,133,10,15,3,0,13,18
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\util\io\PathRemover.java,jenkins.util.io.PathRemover.PausingGCRetryStrategy,0.0,-1.0,5.0,17.0,0.77272725,-1.0,2.0,innerclass,1,0,4,1.0,0.3125,57,0,14,0,4,4,19
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\model\ChoiceParameterDefinitionTest.java,hudson.model.ChoiceParameterDefinitionTest,0.0,-1.0,7.0,0.0,0.0,-1.0,5.0,class,1,1,6,0.0,0.0,91,0,14,0,0,16,17
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\Descriptor.java,hudson.model.Descriptor.HelpRedirect,0.0,-1.0,3.0,2.0,0.4,-1.0,2.0,innerclass,1,0,0,-1.0,0.0,11,0,3,0,2,2,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\model\ParameterizedJobMixIn.java,jenkins.model.ParameterizedJobMixIn.1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\jenkins\util\TimerTest.java,jenkins.util.TimerTest.1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,anonymous,1,0,0,,0.0,6,0,2,0,0,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\seed\UserSeedSecurityListener.java,jenkins.security.seed.UserSeedSecurityListener,7.0,0.6666667,12.0,0.0,0.0,0.0,6.0,class,2,1,11,0.0,0.0,30,0,9,0,0,3,9
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\org\acegisecurity\DisabledException.java,org.acegisecurity.DisabledException,0.0,0.5,0.0,0.0,-1.0,-1.0,0.0,class,4,2,5,0.0,0.0,17,0,2,0,0,5,5
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\SlaveToMasterFileCallable.java,jenkins.SlaveToMasterFileCallable,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,class,1,0,2,,0.0,6,0,1,0,1,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\model\GlobalCloudConfiguration.java,jenkins.model.GlobalCloudConfiguration,0.0,-1.0,4.0,0.0,0.0,-1.0,2.0,class,1,0,12,0.0,0.0,17,0,9,0,0,4,4
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\ExpressionFactory2.java,hudson.ExpressionFactory2.JellyJexlContext,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,innerclass,1,0,3,1.0,0.0,13,0,2,0,1,3,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\search\ParsedQuickSilver.java,hudson.search.ParsedQuickSilver.MethodGetter,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,innerclass,2,0,2,1.0,0.0,21,0,3,0,1,2,6
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\NotReallyRoleSensitiveCallable.java,jenkins.security.NotReallyRoleSensitiveCallable,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,1,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\Run.java,hudson.model.Run.Summary,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,1,0,0,,0.0,8,0,0,0,2,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\JDK.java,hudson.model.JDK,3.0,0.1,9.0,1.0,0.1,0.33333334,3.0,class,4,5,17,0.0,0.9166667,99,0,17,2,4,12,18
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\views\ViewsTabBar.java,hudson.views.ViewsTabBar,0.0,0.33333334,6.0,1.0,0.14285715,-1.0,4.0,class,3,3,11,0.0,0.0,33,1,4,1,0,3,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\os\SU.java,hudson.os.SU,0.0,-1.0,6.0,0.0,0.0,-1.0,5.0,class,1,2,8,0.0,0.0,70,0,9,1,0,4,8
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\ErrorObject.java,hudson.util.ErrorObject,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,class,3,1,2,0.0,0.0,14,1,4,0,0,4,4
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\slaves\CloudProvisioningListenerTest.java,hudson.slaves.CloudProvisioningListenerTest.CloudProvisioningListenerNoOverride,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,2,0,1,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\Iterators.java,hudson.util.Iterators.2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,0.0,0.0,11,0,3,0,0,3,3
