file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\main\java\retrofit\MockRestAdapter.java,retrofit.MockRestAdapter$MockRxSupport,"createMockObservable/4[retrofit.MockRestAdapter.MockHandler,retrofit.RestMethodInfo,retrofit.RequestInterceptor,java.lang.Object[]]",1,0,1,24,1,0,4,0,1,0,536,retrofit.MockRestAdapter$MockRxSupport,"createMockObservable/4[retrofit.MockRestAdapter.MockHandler,retrofit.RestMethodInfo,retrofit.RequestInterceptor,java.lang.Object[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\main\java\retrofit\MockRestAdapter.java,retrofit.MockRestAdapter$MockRxSupport,MockRxSupport/1[retrofit.RestAdapter],1,0,1,4,0,0,1,0,0,0,531,retrofit.MockRestAdapter$MockRxSupport,MockRxSupport/1[retrofit.RestAdapter],2.0,2.0,0.5,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\mime\MimeHelper.java,retrofit.mime.MimeHelper,getParts/1[retrofit.mime.MultipartTypedOutput],3,1,2,8,1,0,1,0,0,0,7,retrofit.mime.MimeHelper,getParts/1[retrofit.mime.MultipartTypedOutput],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,file/0,1,0,1,3,1,0,0,0,0,0,52,retrofit.mime.TypedFile,file/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,moveTo/1[retrofit.mime.TypedFile],0,2,3,8,0,0,1,0,0,0,91,retrofit.mime.TypedFile,moveTo/1[retrofit.mime.TypedFile],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,mimeType/0,2,0,1,3,1,0,0,0,0,0,56,retrofit.mime.TypedFile,mimeType/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,in/0,0,0,1,3,1,0,0,0,0,0,68,retrofit.mime.TypedFile,in/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,writeTo/1[java.io.OutputStream],0,0,2,13,0,3,1,1,0,0,72,retrofit.mime.TypedFile,writeTo/1[java.io.OutputStream],0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,fileName/0,0,0,1,3,1,0,0,0,0,0,64,retrofit.mime.TypedFile,fileName/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,hashCode/0,1,0,1,3,1,0,0,0,0,0,113,retrofit.mime.TypedFile,hashCode/0,0.0,0.0,-1.0,0.0
