file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,LongMethod
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,direct/0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,80,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,81.0,retrofit.RestAdapterTest.Example.direct,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,observable/1[java.lang.String],3,0,1,1,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,83,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,83.0,retrofit.RestAdapterTest.Example.observable,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,something/1[retrofit.Callback],3,0,1,1,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,79,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,80.0,retrofit.RestAdapterTest.Example.something,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest.1MockAsyncCallbackSubtypeExample,doStuff/1[retrofit.MockRestAdapterTest.AsyncCallbackSubtypeExample.Foo],0,1,1,3,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,580,,,,,,,,,,,,,,,,retrofit.MockRestAdapterTest.1MockAsyncCallbackSubtypeExample.doStuff,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RxSupport.java,retrofit.RxSupport.Invoker,invoke/1[retrofit.RequestInterceptor],1,0,1,1,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,18,,,,,,,,,,,,,,,,retrofit.RxSupport.Invoker.invoke,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.71Example,a/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,1246,,,,,,,,,,,,,,,,retrofit.RestMethodInfoTest.71Example.a,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest.3MockAsyncExample,doStuff/1[retrofit.Callback],0,3,1,3,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,415,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,400.0,retrofit.MockRestAdapterTest.3MockAsyncExample.doStuff,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,fileName/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,53,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,53.0,retrofit.mime.TypedByteArray.fileName,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,mimeType/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,57,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,retrofit.mime.TypedByteArray.mimeType,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,"TypedByteArray/2[java.lang.String,byte[]]",17,0,3,10,0,0,2,0,0,0,0.0,2.0,1.0,0.0,38,17.0,0.0,3.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,38.0,retrofit.mime.TypedByteArray.TypedByteArray,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,hashCode/0,1,0,1,5,1,1,0,0,0,0,0.0,1.0,1.0,0.0,85,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,retrofit.mime.TypedByteArray.hashCode,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,getBytes/0,2,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,49,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,retrofit.mime.TypedByteArray.getBytes,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,in/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,69,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,retrofit.mime.TypedByteArray.in,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,writeTo/1[java.io.OutputStream],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,65,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,retrofit.mime.TypedByteArray.writeTo,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,equals/1[java.lang.Object],0,0,6,8,5,1,1,0,0,0,2.0,2.0,0.5,1.0,73,0.0,0.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,73.0,retrofit.mime.TypedByteArray.equals,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedByteArray.java,retrofit.mime.TypedByteArray,length/0,0,0,1,3,1,0,0,0,0,0,1.0,0.0,0.0,1.0,61,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,retrofit.mime.TypedByteArray.length,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,TypedOutputEntity/1[retrofit.mime.TypedOutput],2,1,1,4,0,0,1,0,0,0,2.0,1.0,0.5,1.0,151,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0,retrofit.client.ApacheClient.TypedOutputEntity.TypedOutputEntity,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,isStreaming/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,174,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,154.0,retrofit.client.ApacheClient.TypedOutputEntity.isStreaming,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,getContent/0,0,1,1,5,1,1,0,0,0,0,0.0,0.0,-1.0,0.0,164,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,144.0,retrofit.client.ApacheClient.TypedOutputEntity.getContent,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,writeTo/1[java.io.OutputStream],0,1,1,3,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,170,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,150.0,retrofit.client.ApacheClient.TypedOutputEntity.writeTo,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,isRepeatable/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,156,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,136.0,retrofit.client.ApacheClient.TypedOutputEntity.isRepeatable,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.TypedOutputEntity,getContentLength/0,0,1,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,160,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,140.0,retrofit.client.ApacheClient.TypedOutputEntity.getContentLength,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\UrlConnectionClientTest.java,retrofit.client.UrlConnectionClientTest.1,openConnection/1[retrofit.client.Request],0,2,1,3,1,0,1,0,0,0,1.0,0.0,0.0,1.0,24,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,retrofit.client.UrlConnectionClientTest.1.openConnection,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.38Example,"a/3[java.lang.String,java.lang.String,java.lang.String]",0,0,1,3,1,0,3,0,0,0,0.0,0.0,-1.0,0.0,684,,,,,,,,,,,,,,,,retrofit.RestMethodInfoTest.38Example.a,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.36Example,a/1[java.lang.String],0,0,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,652,,,,,,,,,,,,,,,,retrofit.RestMethodInfoTest.36Example.a,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-samples\github-client\src\main\java\com\example\retrofit\GitHubClient.java,com.example.retrofit.GitHubClient,main/1[java.lang.String[]],0,5,2,8,0,3,1,1,0,0,4.0,1.0,0.2,3.0,39,0.0,5.0,2.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.2,3.0,39.0,com.example.retrofit.GitHubClient.main,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.32Example,a/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,589,,,,,,,,,,,,,,,,retrofit.RestMethodInfoTest.32Example.a,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.34Example,a/1[java.lang.String],0,0,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,620,,,,,,,,,,,,,,,,retrofit.RestMethodInfoTest.34Example.a,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest.1MockSyncExample,doStuff/0,0,2,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,224,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,218.0,retrofit.MockRestAdapterTest.1MockSyncExample.doStuff,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base,defaultHttpExecutor/0,0,1,1,14,1,0,0,0,1,0,3.0,0.0,0.0,2.0,88,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,88.0,retrofit.Platform.Base.defaultHttpExecutor,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base,defaultCallbackExecutor/0,0,1,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,101,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101.0,retrofit.Platform.Base.defaultCallbackExecutor,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base,defaultLog/0,0,1,1,8,1,0,0,0,1,0,0.0,0.0,-1.0,0.0,105,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,105.0,retrofit.Platform.Base.defaultLog,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base,defaultConverter/0,0,1,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,70,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,70.0,retrofit.Platform.Base.defaultConverter,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base,defaultClient/0,0,4,2,15,1,1,0,0,1,0,0.0,0.0,-1.0,0.0,74,0.0,4.0,2.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,74.0,retrofit.Platform.Base.defaultClient,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,syncApiIsCalledWithDelay/0,0,6,1,20,0,6,0,0,0,1,6.0,0.0,0.0,3.0,271,0.0,6.0,1.0,20.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,265.0,retrofit.MockRestAdapterTest.syncApiIsCalledWithDelay,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,changeListenerOnlyInvokedWhenValueHasChanged/0,0,6,1,18,0,6,0,0,0,0,9.0,4.0,0.30769232,1.0,195,0.0,6.0,1.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,4.0,0.30769232,1.0,189.0,retrofit.MockRestAdapterTest.changeListenerOnlyInvokedWhenValueHasChanged,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,syncErrorUsesErrorHandler/0,0,6,2,19,0,1,0,0,0,1,4.0,1.0,0.2,2.0,492,0.0,6.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.2,2.0,493.0,retrofit.MockRestAdapterTest.syncErrorUsesErrorHandler,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,observableHttpExceptionBecomesError/0,0,12,1,37,0,6,0,0,2,1,19.0,2.0,0.10526316,9.0,448,0.0,11.0,1.0,36.0,0.0,6.0,0.0,0.0,2.0,1.0,17.0,2.0,0.11764706,8.0,432.0,retrofit.MockRestAdapterTest.observableHttpExceptionBecomesError,1.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,errorRestrictsRange/0,0,1,3,16,0,0,0,0,0,0,2.0,0.0,0.0,1.0,122,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,116.0,retrofit.MockRestAdapterTest.errorRestrictsRange,0.0
C:\Users\syuuj\gitProject\retrofit\retrofit-mock\src\test\java\retrofit\MockRestAdapterTest.java,retrofit.MockRestAdapterTest,asyncFailureTriggersNetworkError/0,0,7,1,25,0,3,0,0,1,1,8.0,2.0,0.2,5.0,240,0.0,7.0,1.0,25.0,0.0,3.0,0.0,0.0,1.0,1.0,8.0,2.0,0.2,5.0,234.0,retrofit.MockRestAdapterTest.asyncFailureTriggersNetworkError,0.0
