file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setDescriptionsList/1[java.util.List],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,100,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setDescriptionsList,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setCode/1[java.lang.String],1,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,136,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,136.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setCode,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setDescriptions/1[java.util.Set],3,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,88,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setDescriptions,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setSortOrder/1[java.lang.Integer],1,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,141,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,141.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setSortOrder,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,CustomerOptionValue/0,2,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,70,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,70.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.CustomerOptionValue,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getId/0,9,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,74,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getId,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getCustomerOptionValueImage/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,124,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,124.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getCustomerOptionValueImage,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getCode/0,5,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,132,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getCode,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setCustomerOptionValueImage/1[java.lang.String],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,128,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,128.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setCustomerOptionValueImage,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,setId/1[java.lang.Long],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,79,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.setId,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getMerchantStore/0,4,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,92,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,92.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getMerchantStore,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getDescriptions/0,3,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,84,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getDescriptions,0.0
C:\Users\syuuj\gitProject\shopizer\sm-core-model\src\main\java\com\salesmanager\core\model\customer\attribute\CustomerOptionValue.java,com.salesmanager.core.model.customer.attribute.CustomerOptionValue,getDescriptionsList/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,104,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,104.0,com.salesmanager.core.model.customer.attribute.CustomerOptionValue.getDescriptionsList,0.0
