file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,addWords/1[java.util.Collection],0.0,0.0,-1.0,0.0,309,addWords/1[java.util.Collection],0,1,4,9,0,0,1,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,disableWords/1[java.util.Collection],0.0,0.0,-1.0,0.0,323,disableWords/1[java.util.Collection],0,1,4,9,0,0,1,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getDictRoot/0,0.0,0.0,-1.0,0.0,285,getDictRoot/0,8,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getExtDictionarys/0,1.0,3.0,0.75,1.0,219,getExtDictionarys/0,1,3,5,14,1,4,0,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getExtStopWordDictionarys/0,1.0,3.0,0.75,1.0,252,getExtStopWordDictionarys/0,1,3,5,14,1,4,0,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getProperty/1[java.lang.String],1.0,1.0,0.5,1.0,133,getProperty/1[java.lang.String],4,0,2,6,2,0,1,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getRemoteExtDictionarys/0,0.0,2.0,1.0,0.0,236,getRemoteExtDictionarys/0,2,1,5,13,1,3,0,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getRemoteExtStopWordDictionarys/0,0.0,2.0,1.0,0.0,269,getRemoteExtStopWordDictionarys/0,2,1,5,13,1,3,0,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getRemoteWords/1[java.lang.String],0.0,1.0,1.0,0.0,436,getRemoteWords/1[java.lang.String],2,1,1,7,2,0,1,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getRemoteWordsUnprivileged/1[java.lang.String],16.0,0.0,0.0,8.0,446,getRemoteWordsUnprivileged/1[java.lang.String],1,0,10,40,2,11,1,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,getSingleton/0,0.0,2.0,1.0,0.0,295,getSingleton/0,5,0,2,6,1,0,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,initial/1[org.wltea.analyzer.cfg.Configuration],2.0,6.0,0.75,1.0,145,initial/1[org.wltea.analyzer.cfg.Configuration],1,11,6,23,0,0,1,2,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"isStopWord/3[char[],int,int]",0.0,0.0,-1.0,0.0,376,"isStopWord/3[char[],int,int]",1,2,1,3,1,0,3,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"loadDictFile/4[org.wltea.analyzer.dic.DictSegment,java.nio.file.Path,boolean,java.lang.String]",0.0,0.0,-1.0,0.0,197,"loadDictFile/4[org.wltea.analyzer.dic.DictSegment,java.nio.file.Path,boolean,java.lang.String]",7,1,8,21,0,3,4,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadExtDict/0,1.0,2.0,0.6666667,1.0,399,loadExtDict/0,1,2,3,10,0,2,0,1,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadMainDict/0,1.0,4.0,0.8,1.0,383,loadMainDict/0,2,5,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadPrepDict/0,1.0,2.0,0.6666667,1.0,558,loadPrepDict/0,1,3,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadQuantifierDict/0,1.0,4.0,0.8,1.0,538,loadQuantifierDict/0,1,3,1,5,0,1,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadRemoteExtDict/0,0.0,2.0,1.0,0.0,415,loadRemoteExtDict/0,1,3,6,17,0,2,0,2,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadStopWordDict/0,2.0,8.0,0.8,1.0,494,loadStopWordDict/0,2,7,8,28,0,4,0,3,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadSuffixDict/0,1.0,2.0,0.6666667,1.0,552,loadSuffixDict/0,1,3,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,loadSurnameDict/0,1.0,2.0,0.6666667,1.0,546,loadSurnameDict/0,1,3,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,matchInMainDict/1[char[]],0.0,0.0,-1.0,0.0,339,matchInMainDict/1[char[]],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"matchInMainDict/3[char[],int,int]",0.0,0.0,-1.0,0.0,348,"matchInMainDict/3[char[],int,int]",1,1,1,3,1,0,3,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"matchInQuantifierDict/3[char[],int,int]",0.0,0.0,-1.0,0.0,357,"matchInQuantifierDict/3[char[],int,int]",1,1,1,3,1,0,3,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"matchWithHit/3[char[],int,org.wltea.analyzer.dic.Hit]",1.0,0.0,0.0,1.0,366,"matchWithHit/3[char[],int,org.wltea.analyzer.dic.Hit]",2,2,1,4,1,1,3,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,reLoadMainDict/0,0.0,7.0,1.0,0.0,564,reLoadMainDict/0,1,4,1,10,0,1,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,"walkFileTree/2[java.util.List,java.nio.file.Path]",2.0,0.0,0.0,1.0,174,"walkFileTree/2[java.util.List,java.nio.file.Path]",2,1,4,24,0,0,2,0,1,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\dic\Dictionary.java,org.wltea.analyzer.dic.Dictionary,Dictionary/1[org.wltea.analyzer.cfg.Configuration],3.0,6.0,0.6666667,2.0,103,Dictionary/1[org.wltea.analyzer.cfg.Configuration],2,2,5,30,0,2,1,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\plugin\analysis\ik\AnalysisIkPlugin.java,org.elasticsearch.plugin.analysis.ik.AnalysisIkPlugin,getAnalyzers/0,0.0,0.0,-1.0,0.0,32,getAnalyzers/0,0,0,1,6,1,1,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\plugin\analysis\ik\AnalysisIkPlugin.java,org.elasticsearch.plugin.analysis.ik.AnalysisIkPlugin,getTokenizers/0,0.0,0.0,-1.0,0.0,21,getTokenizers/0,0,0,1,6,1,1,0,0,0,0
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CJKSegmenter.java,org.wltea.analyzer.core.CJKSegmenter,analyze/1[org.wltea.analyzer.core.AnalyzeContext],16.0,2.0,0.11111111,5.0,53,analyze/1[org.wltea.analyzer.core.AnalyzeContext],0,16,12,43,0,4,1,1,0,0
