file,class,type,line,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonKeys.java,org.redisson.RedissonKeys$Anonymous108,anonymous,108,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonExecutorService.java,org.redisson.RedissonExecutorService$Anonymous997,anonymous,997,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,-1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonSpinLock.java,org.redisson.RedissonSpinLock,class,32,12,16,4,12,50,2,0,45,313,0.8518519,0.056277055,0.09090909,27,0,20,5,1,1,22,0,0,0,3,0,0,0,2,1,2,0,16,220,29,2,14,3,0,28,12,34,6,40,3,0,0,7,102,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonSubSortedSet.java,org.redisson.RedissonSubSortedSet,class,26,6,7,1,6,36,1,0,13,251,0.9456522,0.004761905,0.004761905,23,0,20,2,0,1,21,0,0,0,4,0,0,4,0,0,0,0,0,112,11,5,2,0,0,3,1,13,0,10,2,0,0,0,56,0,0
C:\Users\sugii syuji\gitProject\redisson\redisson-spring-boot-starter\src\main\java\org\redisson\spring\starter\RedissonAutoConfigurationCustomizer.java,org.redisson.spring.starter.RedissonAutoConfigurationCustomizer,interface,20,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson-spring-data\redisson-spring-data-16\src\main\java\org\redisson\spring\data\connection\BinaryConvertor.java,org.redisson.spring.data.connection.BinaryConvertor,class,22,1,6,2,4,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,7,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson-tomcat\redisson-tomcat-7\src\main\java\org\redisson\tomcat\RedissonSessionManager.java,org.redisson.tomcat.RedissonSessionManager,class,38,30,38,6,32,64,1,1,64,288,0.8655173,0.0,0.0,29,0,24,1,4,0,28,0,0,0,10,0,0,10,0,0,2,0,0,302,20,0,23,6,8,15,2,40,7,36,4,2,2,6,109,1,3
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\codec\MapCacheEventCodec.java,org.redisson.codec.MapCacheEventCodec,class,27,5,7,2,5,5,2,0,4,6,0.75,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,34,2,0,0,1,0,0,0,1,0,1,1,1,0,0,23,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\transaction\RedissonTransactionalMapCache.java,org.redisson.transaction.RedissonTransactionalMapCache,class,41,21,23,2,21,54,2,0,33,318,0.6603774,0.3846154,0.40711176,53,0,39,0,14,0,53,0,0,0,2,0,0,2,0,0,2,0,0,197,31,0,0,0,0,21,0,6,0,4,1,0,0,0,114,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonListReactiveTest.java,org.redisson.RedissonListReactiveTest$Anonymous56$Anonymous60,anonymous,60,0,0,0,0,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\reactive\CommandReactiveExecutor.java,org.redisson.reactive.CommandReactiveExecutor,interface,25,4,19,15,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson-spring-data\redisson-spring-data-24\src\main\java\org\redisson\spring\data\connection\RedissonReactiveStringCommands.java,org.redisson.spring.data.connection.RedissonReactiveStringCommands,class,51,22,25,2,23,48,2,2,41,192,0.90476185,0.0,0.0,21,0,19,0,1,1,21,0,0,0,9,9,0,9,0,0,9,0,0,290,47,0,11,0,0,51,13,65,1,109,4,0,0,46,89,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonListMultimapCacheTest.java,org.redisson.RedissonListMultimapCacheTest,class,10,4,5,1,4,2,3,0,16,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0,0,34,1,1,0,1,0,0,0,0,15,1,0
C:\Users\sugii syuji\gitProject\redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\TimeLongObjectDecoder.java,org.redisson.client.protocol.decoder.TimeLongObjectDecoder,class,22,2,3,1,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,4,0,3,0,0,0,0,0,11,1,0
