file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnArrayTypeOnTheoryParm/0,1.0,0.0,0.0,1.0,105.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnComponentOfArrayTypeOnTheoryParm/0,1.0,0.0,0.0,1.0,123.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnParameterizedTheoryParm/0,1.0,0.0,0.0,1.0,57.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnTheTheory/0,1.0,0.0,0.0,1.0,25.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnTheoryClass/0,1.0,0.0,0.0,1.0,144.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnTheoryParm/0,1.0,0.0,0.0,1.0,41.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnWildcardLowerBoundOnTheoryParm/0,1.0,0.0,0.0,1.0,89.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariableIsOnWildcardUpperBoundOnTheoryParm/0,1.0,0.0,0.0,1.0,73.0,0,2,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,whereTypeVariablesAbound/0,1.0,0.0,0.0,1.0,160.0,0,3,1,11,0,1,0,0,0,0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\rules\ExpectedExceptionTest.java,org.junit.rules.ExpectedExceptionTest.ThrowUnexpectedCause,throwWithCause/0,1.0,0.0,0.0,1.0,326.0,0,3,1,6,0,0,0,0,0,0
