file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\semgraph\semgrex\ssurgeon\pred\WordlistTest.java,edu.stanford.nlp.semgraph.semgrex.ssurgeon.pred.WordlistTest,1.0,1.0,8.0,13.0,0.61904764,0.0,3.0,7,class,2,1,5,1.0,0.33333334,38,0,11,1,3,4,10
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\parser\lexparser\ArabicUnknownWordSignatures.java,edu.stanford.nlp.parser.lexparser.ArabicUnknownWordSignatures,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12,class,1,1,0,0.0,0.75,54,0,6,0,8,8,24
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\sentiment\SentimentModel.java,edu.stanford.nlp.sentiment.SentimentModel,0.0,-1.0,116.0,98.0,0.45794392,-1.0,13.0,28,class,1,8,13,0.85978836,0.79323316,450,0,63,0,19,28,105
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\trees\GrammaticalStructureConversionUtils.java,edu.stanford.nlp.trees.GrammaticalStructureConversionUtils.LazyLoadTreesByParsing,0.0,-1.0,9.0,11.0,0.55,-1.0,1.0,912,innerclass,1,0,2,1.0,0.2,85,0,0,0,5,2,4
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\pipeline\RelationExtractorAnnotator.java,edu.stanford.nlp.pipeline.RelationExtractorAnnotator,0.0,-1.0,38.0,7.0,0.15555556,-1.0,18.0,30,class,1,2,20,0.2857143,0.61904764,92,0,26,0,3,7,21
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\fsm\TransducerGraph.java,edu.stanford.nlp.fsm.TransducerGraph.InputSplittingProcessor,0.0,-1.0,5.0,0.0,0.0,-1.0,2.0,429,innerclass,1,0,3,,0.0,9,0,3,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\tokensregex\CoreMapNodePattern.java,edu.stanford.nlp.ling.tokensregex.CoreMapNodePattern,2.0,0.0,7.0,0.0,0.0,0.5,4.0,15,class,3,4,12,0.0,0.9,67,0,9,1,1,10,11
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\util\logging\Redwood.java,edu.stanford.nlp.util.logging.Redwood,0.0,-1.0,53.0,101.0,0.65584415,-1.0,13.0,41,class,5,73,15,0.41897234,0.8596492,1137,0,84,8,19,27,115
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\coref\docreader\CoNLLDocumentReader.java,edu.stanford.nlp.coref.docreader.CoNLLDocumentReader.CorpusStats,0.0,-1.0,35.0,19.0,0.35185185,-1.0,17.0,861,innerclass,1,0,14,1.0,0.5,129,0,24,0,11,4,20
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\coref\md\HybridCorefMentionFinder.java,edu.stanford.nlp.coref.md.HybridCorefMentionFinder,16.0,0.33333334,38.0,5.0,0.11627907,0.5625,14.0,27,class,2,2,18,0.33333334,0.5,113,0,39,0,1,4,28
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\loglinear\model\proto\GraphicalModelProto.java,edu.stanford.nlp.loglinear.model.proto.GraphicalModelProto.FactorOrBuilder,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1391,interface,1,0,5,0.0,0.0,11,0,0,0,0,9,9
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ie\AbstractSequenceClassifier.java,edu.stanford.nlp.ie.AbstractSequenceClassifier.1,0.0,-1.0,3.0,1.0,0.25,-1.0,3.0,356,anonymous,1,0,6,,0.0,15,0,6,0,2,1,2
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\trees\tregex\tsurgeon\CoindexNodes.java,edu.stanford.nlp.trees.tregex.tsurgeon.CoindexNodes.Matcher,0.0,1.0,2.0,1.0,0.33333334,-1.0,2.0,30,innerclass,2,0,4,0.0,0.0,13,0,5,0,0,2,3
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\util\logging\Redwood.java,edu.stanford.nlp.util.logging.Redwood.Record,0.0,-1.0,6.0,27.0,0.8181818,-1.0,2.0,817,innerclass,1,0,2,1.0,0.56666666,59,0,8,0,6,5,22
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\quoteattribution\Sieves\Sieve.java,edu.stanford.nlp.quoteattribution.Sieves.Sieve.MentionData,0.0,-1.0,2.0,20.0,0.90909094,-1.0,1.0,472,innerclass,1,0,1,1.0,0.0,24,0,3,0,4,4,9
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\CoreAnnotations.java,edu.stanford.nlp.ling.CoreAnnotations.FemaleGazAnnotation,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1168,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1
