file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,class,8,15,1,,0.0,177,14,0,7,1,2,2
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\NonRecoverableErrorTest.java,org.apache.zookeeper.test.NonRecoverableErrorTest,9.0,0.0,31.0,4.0,0.114285715,0.0,10.0,class,3,1,13,,0.5,88,0,32,0,1,4,15
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\ZooKeeper.java,org.apache.zookeeper.ZooKeeper.WatchRegistration,0.0,-1.0,1.0,4.0,0.8,-1.0,1.0,innerclass,1,0,2,0.16666667,0.5,25,0,5,0,2,4,7
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\BufferSizeTest.java,org.apache.zookeeper.test.BufferSizeTest.1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\SSLAuthTest.java,org.apache.zookeeper.test.SSLAuthTest,19.0,0.16666667,40.0,10.0,0.2,0.15789473,7.0,class,2,1,8,0.6666667,0.16666667,61,0,17,0,1,6,6
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\quorum\Leader.java,org.apache.zookeeper.server.quorum.Leader.LearnerCnxAcceptor.LearnerCnxAcceptorHandler,0.0,-1.0,11.0,0.0,0.0,-1.0,6.0,innerclass,1,0,3,1.0,0.16666667,65,0,19,0,2,3,14
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\quorum\Learner.java,org.apache.zookeeper.server.quorum.Learner.PacketInFlight,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,1,0,3,-1.0,,5,0,0,0,3,0,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\ClientTest.java,org.apache.zookeeper.test.ClientTest.MyWatcher,0.0,1.0,2.0,0.0,0.0,-1.0,2.0,innerclass,2,0,2,,0.0,14,0,4,0,1,1,3
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\NioNettySuiteTest.java,org.apache.zookeeper.test.NioNettySuiteTest,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,class,2,0,11,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\ServerIdTest.java,org.apache.zookeeper.server.ServerIdTest,19.0,0.5,19.0,0.0,0.0,0.10526316,6.0,class,3,0,14,0.0,0.4,67,0,12,1,1,5,15
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\ConnectionMetricsTest.java,org.apache.zookeeper.server.ConnectionMetricsTest,2.0,0.0,39.0,0.0,0.0,0.0,15.0,class,4,1,23,0.0,0.8333333,127,0,44,2,1,6,10
