file,class,method,variable,usage
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\expressions\java\SourceBooleanWorkAround.java,org.mapstruct.ap.test.source.expressions.java.SourceBooleanWorkAround,isVal/0,val,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\expressions\java\SourceBooleanWorkAround.java,org.mapstruct.ap.test.source.expressions.java.SourceBooleanWorkAround,setVal/1[java.lang.Boolean],val,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,getBaz/0,baz,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,setBaz/1[java.lang.Long],baz,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,getFoo/0,foo,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,getZip/0,zip,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,getBar/0,bar,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,getQax/0,qax,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,setQax/1[int],qax,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,setZip/1[int],zip,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,setBar/1[java.lang.Long],bar,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Source.java,org.mapstruct.ap.test.conversion.Source,setFoo/1[int],foo,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\currency\CurrencySource.java,org.mapstruct.ap.test.conversion.currency.CurrencySource,getUniqueCurrencies/0,uniqueCurrencies,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\currency\CurrencySource.java,org.mapstruct.ap.test.conversion.currency.CurrencySource,setCurrencyA/1[java.util.Currency],currencyA,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\currency\CurrencySource.java,org.mapstruct.ap.test.conversion.currency.CurrencySource,getCurrencyA/0,currencyA,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\currency\CurrencySource.java,org.mapstruct.ap.test.conversion.currency.CurrencySource,setUniqueCurrencies/1[java.util.Set<java.util.Currency>],uniqueCurrencies,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\from\Foo.java,org.mapstruct.ap.test.imports.from.Foo,getName/0,name,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\from\Foo.java,org.mapstruct.ap.test.imports.from.Foo,setName/1[java.lang.String],name,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\exclusions\custom\Target.java,org.mapstruct.ap.test.nestedbeans.exclusions.custom.Target,setNested/1[org.mapstruct.ap.test.nestedbeans.exclusions.custom.Target.NestedTarget],nested,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\exclusions\custom\Target.java,org.mapstruct.ap.test.nestedbeans.exclusions.custom.Target,getNested/0,nested,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\annotationnotfound\Target.java,org.mapstruct.ap.test.erroneous.annotationnotfound.Target,getFoo/0,foo,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\annotationnotfound\Target.java,org.mapstruct.ap.test.erroneous.annotationnotfound.Target,setFoo/1[java.lang.String],foo,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForDateConversionWithInstant/0,forDateConversionWithInstant,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForDateConversionWithLocalDate/1[java.time.LocalDate],forDateConversionWithLocalDate,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setLocalDate/1[java.time.LocalDate],localDate,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForCalendarConversion/0,forCalendarConversion,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForDurationConversionWithString/0,forDurationConversionWithString,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForSqlDateConversionWithLocalDate/1[java.time.LocalDate],forSqlDateConversionWithLocalDate,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForDateConversionWithZonedDateTime/0,forDateConversionWithZonedDateTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForDateConversionWithInstant/1[java.time.Instant],forDateConversionWithInstant,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForSqlDateConversionWithLocalDate/0,forSqlDateConversionWithLocalDate,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForDateConversionWithLocalDateTime/0,forDateConversionWithLocalDateTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForPeriodConversionWithString/1[java.time.Period],forPeriodConversionWithString,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForDateConversionWithLocalDateTime/1[java.time.LocalDateTime],forDateConversionWithLocalDateTime,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setLocalDateTime/1[java.time.LocalDateTime],localDateTime,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getZonedDateTime/0,zonedDateTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setLocalTime/1[java.time.LocalTime],localTime,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getLocalTime/0,localTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForDateConversionWithZonedDateTime/1[java.time.ZonedDateTime],forDateConversionWithZonedDateTime,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForPeriodConversionWithString/0,forPeriodConversionWithString,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForCalendarConversion/1[java.time.ZonedDateTime],forCalendarConversion,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getLocalDateTime/0,localDateTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setZonedDateTime/1[java.time.ZonedDateTime],zonedDateTime,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForInstantConversionWithString/1[java.time.Instant],forInstantConversionWithString,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForDateConversionWithLocalDate/0,forDateConversionWithLocalDate,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getLocalDate/0,localDate,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,setForDurationConversionWithString/1[java.time.Duration],forDurationConversionWithString,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\Source.java,org.mapstruct.ap.test.conversion.java8time.Source,getForInstantConversionWithString/0,forInstantConversionWithString,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\selector\XmlElementDeclSelector.java,org.mapstruct.ap.internal.model.source.selector.XmlElementDeclSelector,"getMatchingMethods/5[org.mapstruct.ap.internal.model.source.Method,java.util.List<org.mapstruct.ap.internal.model.source.selector.SelectedMethod<T>>,java.util.List<org.mapstruct.ap.internal.model.common.Type>,org.mapstruct.ap.internal.model.common.Type,org.mapstruct.ap.internal.model.source.selector.SelectionCriteria]",typeUtils,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\selector\XmlElementDeclSelector.java,org.mapstruct.ap.internal.model.source.selector.XmlElementDeclSelector,XmlElementDeclSelector/1[javax.lang.model.util.Types],typeUtils,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\selector\XmlElementDeclSelector.java,org.mapstruct.ap.internal.model.source.selector.XmlElementDeclSelector,"findXmlElementRef/2[org.mapstruct.ap.internal.model.common.Type,java.lang.String]",typeUtils,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,equals/1[java.lang.Object],wheels,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,equals/1[java.lang.Object],year,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,equals/1[java.lang.Object],name,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,getWheels/0,wheels,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,setWheels/1[java.util.List<org.mapstruct.ap.test.nestedbeans.other.WheelDto>],wheels,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,hashCode/0,wheels,2
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,hashCode/0,year,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,hashCode/0,name,2
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,getName/0,name,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,setName/1[java.lang.String],name,3
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,toString/0,wheels,1
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\other\CarDto.java,org.mapstruct.ap.test.nestedbeans.other.CarDto,toString/0,year,1
