file,class,type,line,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritfromconfig\CarEntity.java,org.mapstruct.ap.test.inheritfromconfig.CarEntity,class,11,1,14,13,1,2,2,1,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1460\Issue1460Mapper.java,org.mapstruct.ap.test.bugs._1460.Issue1460Mapper,class,15,8,10,2,8,5,1,0,1,10,1.0,0.0,0.0,5,0,5,0,0,0,5,5,0,0,1,1,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,4,0,23,1025,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\MapMappingMethod.java,org.mapstruct.ap.internal.model.MapMappingMethod,class,34,11,14,3,11,18,7,0,14,43,0.75757575,0.06666667,0.13333334,11,0,10,1,0,0,10,0,0,0,3,0,0,3,0,0,2,0,1,150,10,1,4,0,0,5,0,5,1,5,2,0,1,0,58,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1594\Issue1594Mapper.java,org.mapstruct.ap.test.bugs._1594.Issue1594Mapper$Client,innerclass,27,1,1,0,1,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\Target.java,org.mapstruct.ap.test.conversion.Target,class,8,0,2,2,0,10,1,0,0,35,0.8,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,37,5,0,0,0,0,0,0,5,0,5,0,0,0,0,14,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\qualifier\ErroneousMovieFactoryMapper.java,org.mapstruct.ap.test.selection.qualifier.ErroneousMovieFactoryMapper,interface,19,5,7,2,5,1,1,0,1,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\common\DefaultConversionContext.java,org.mapstruct.ap.internal.model.common.DefaultConversionContext,class,16,9,10,1,9,9,1,0,11,3,0.6530612,0.33333334,1.0,7,0,5,1,1,0,6,0,0,0,7,0,0,7,0,0,7,0,1,43,5,0,0,0,0,0,0,9,0,9,2,0,0,0,38,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2077\Issue2077ErroneousMapper.java,org.mapstruct.ap.test.bugs._2077.Issue2077ErroneousMapper,interface,16,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,1,0
C:\Users\sugii syuji\gitProject\mapstruct\integrationtest\src\test\resources\kotlinDataTest\src\main\java\org\mapstruct\itest\kotlin\data\CustomerMapper.java,org.mapstruct.itest.kotlin.data.CustomerMapper,interface,17,7,9,2,7,2,1,0,1,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,2,0,1,0,1,0,0,0,0,19,1,0
C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\resources\fixtures\org\mapstruct\ap\test\nestedbeans\UserDtoUpdateMapperSmartImpl.java,org.mapstruct.ap.test.nestedbeans.UserDtoUpdateMapperSmartImpl,class,17,15,16,1,15,33,1,0,33,21,0.0,0.0,0.0,7,0,1,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,1,137,10,1,22,0,0,4,0,7,1,5,2,0,0,0,33,1,0
