file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMToolBarButtonUI.java,xdman.ui.laf.XDMToolBarButtonUI,0.0,0.0,7.0,2.0,0.22222222,-1.0,4.0,class,4,1,1,0.0,0.75,26,0,10,0,1,4,5
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\dash\DashDownloader.java,xdman.downloaders.dash.DashDownloader.1,0.0,-1.0,7.0,0.0,0.0,-1.0,3.0,anonymous,1,0,4,,0.0,22,0,6,0,0,1,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\SpeedLimiter.java,xdman.ui.components.SpeedLimiter,0.0,-1.0,10.0,0.0,0.0,-1.0,5.0,class,1,2,3,,0.0,28,0,7,0,0,1,6
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\FormatUtilities.java,xdman.util.FormatUtilities,0.0,-1.0,33.0,6.0,0.15384616,-1.0,5.0,class,1,16,6,0.0,0.85714287,108,0,22,0,2,7,36
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\Logger.java,xdman.util.Logger,0.0,-1.0,4.0,3.0,0.42857143,-1.0,2.0,class,1,85,1,,0.0,17,0,7,0,0,3,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\F4MManifest.java,xdman.downloaders.metadata.manifests.F4MManifest.BufferPointer,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,innerclass,1,0,1,0.33333334,0.5,16,0,0,0,2,4,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\MacUtils.java,xdman.util.MacUtils,0.0,-1.0,15.0,3.0,0.16666667,-1.0,5.0,class,1,4,4,0.0,0.0,158,0,27,0,0,12,34
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\hls\HlsDownloader.java,xdman.downloaders.hls.HlsDownloader,34.0,0.28,113.0,133.0,0.5406504,0.9117647,17.0,class,2,3,26,0.20915033,0.8671329,607,0,120,0,11,26,133
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\hls\HlsPlaylist.java,xdman.downloaders.hls.HlsPlaylist,0.0,-1.0,0.0,10.0,1.0,-1.0,0.0,class,1,3,1,0.16666667,0.75000006,39,0,0,0,3,9,11
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\network\ProxyResolver.java,xdman.network.ProxyResolver,0.0,-1.0,13.0,0.0,0.0,-1.0,2.0,class,1,4,2,,0.0,29,0,8,0,0,1,10
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\preview\FFmpegStream.java,xdman.preview.FFmpegStream,0.0,0.0,8.0,10.0,0.5555556,-1.0,5.0,class,2,2,4,1.0,0.5277778,105,0,21,0,5,6,19
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMMenuItemUI.java,xdman.ui.laf.XDMMenuItemUI,0.0,0.0,24.0,2.0,0.07692308,-1.0,7.0,class,5,2,3,0.2,0.6666667,54,0,19,0,1,6,13
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\Page.java,xdman.ui.components.Page.3,0.0,0.0,6.0,0.0,0.0,-1.0,3.0,anonymous,1,0,0,,0.0,6,0,3,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\PopupAdapter.java,xdman.ui.components.PopupAdapter,0.0,0.0,15.0,5.0,0.25,-1.0,4.0,class,2,3,3,1.0,0.4,65,0,23,0,2,5,15
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\XDMFrame.java,xdman.ui.components.XDMFrame.9,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,anonymous,1,0,1,,0.0,7,0,1,0,0,1,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\M3U8Manifest.java,xdman.downloaders.metadata.manifests.M3U8Manifest,0.0,-1.0,8.0,9.0,0.5294118,-1.0,3.0,class,1,1,4,0.2,0.7407408,180,0,28,1,6,9,33
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\mediaconversion\MediaInfoExtractor.java,xdman.mediaconversion.MediaInfoExtractor,0.0,-1.0,19.0,6.0,0.24,-1.0,5.0,class,1,1,5,1.0,0.33333334,92,0,26,0,3,3,17
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\network\ftp\FtpClient.java,xdman.network.ftp.FtpClient,0.0,-1.0,19.0,51.0,0.7285714,-1.0,4.0,class,1,2,4,1.0,0.84615386,146,0,25,0,10,16,32
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\XDMFrame.java,xdman.ui.components.XDMFrame.2,0.0,-1.0,9.0,0.0,0.0,-1.0,3.0,anonymous,1,0,0,,0.0,7,0,4,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MessageBox.java,xdman.ui.components.MessageBox.2,0.0,-1.0,3.0,0.0,0.0,-1.0,2.0,anonymous,1,0,0,0.0,0.0,8,0,1,0,0,2,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\SettingsPage.java,xdman.ui.components.PasswordItem,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,class,1,2,0,,0.33333334,8,0,0,0,3,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\F4MManifest.java,xdman.downloaders.metadata.manifests.F4MManifest,0.0,-1.0,119.0,110.0,0.48034933,-1.0,16.0,class,1,3,16,0.23809524,0.8945454,649,0,83,5,18,25,116
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\DownloadSorter.java,xdman.ui.components.DownloadSorter,0.0,-1.0,16.0,0.0,0.0,-1.0,3.0,class,1,1,3,,0.0,29,0,10,0,0,1,8
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\XDMApp.java,xdman.XDMApp.7,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,anonymous,1,0,1,,0.0,7,0,3,0,0,1,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\HttpMetadata.java,xdman.downloaders.metadata.HttpMetadata,0.0,-1.0,31.0,28.0,0.47457626,-1.0,7.0,class,1,37,9,0.8666667,0.7066667,213,3,46,0,5,15,53
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MainWindow.java,xdman.ui.components.MainWindow.3,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\preview\ChunkLoader.java,xdman.preview.ChunkComparator,0.0,-1.0,4.0,0.0,0.0,-1.0,1.0,class,1,1,1,,0.0,13,0,0,0,0,1,3
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MediaDownloaderWnd.java,xdman.ui.components.MediaDownloaderWnd.1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,0.0,0.0,7,0,1,0,0,2,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MediaFormatRender.java,xdman.ui.components.MediaFormatRender,0.0,-1.0,16.0,1.0,0.05882353,-1.0,4.0,class,1,1,5,1.0,0.0,44,0,24,0,3,2,9
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\network\KeepAliveInfo.java,xdman.network.KeepAliveInfo,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,class,1,1,0,0.14285715,0.75,30,0,0,0,4,8,8
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\RefreshUrlPage.java,xdman.ui.components.RefreshUrlPage,4.0,0.16666667,173.0,21.0,0.10824742,0.25,20.0,class,6,4,20,0.2,0.8557692,232,0,63,0,8,13,29
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\FFmpegDownloader.java,xdman.util.FFmpegDownloader,0.0,-1.0,31.0,10.0,0.24390244,-1.0,9.0,class,1,4,14,0.54545456,0.84415585,150,0,36,0,7,14,38
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\CredentialManager.java,xdman.CredentialManager,0.0,-1.0,21.0,3.0,0.125,-1.0,5.0,class,1,5,6,0.22222222,0.6944444,118,0,35,0,3,12,30
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\SettingsPage.java,xdman.ui.components.SettingsPage.5,0.0,0.0,12.0,0.0,0.0,-1.0,1.0,anonymous,1,0,1,,0.0,23,0,6,0,0,1,7
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\hls\HlsDownloader.java,xdman.downloaders.hls.HlsDownloader.1,0.0,-1.0,7.0,0.0,0.0,-1.0,3.0,anonymous,1,0,4,,0.0,22,0,6,0,0,1,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\WinUtils.java,xdman.util.WinUtils,0.0,-1.0,12.0,0.0,0.0,-1.0,4.0,class,1,3,4,0.0,0.0,99,0,14,0,0,9,17
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoConversionWnd.java,xdman.ui.components.VideoConversionWnd.9,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\ConversionItemRender.java,xdman.ui.components.ConversionItemRender,0.0,-1.0,23.0,1.0,0.041666668,-1.0,6.0,class,1,1,7,1.0,0.14285715,93,0,23,0,7,2,14
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMMenuUI.java,xdman.ui.laf.XDMMenuUI,0.0,0.0,15.0,2.0,0.11764706,-1.0,5.0,class,6,2,3,0.3,0.6,36,0,16,0,1,5,9
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\TrayHandler.java,xdman.ui.components.TrayHandler,0.0,-1.0,70.0,9.0,0.11392405,-1.0,16.0,class,1,1,7,,0.0,139,0,23,0,1,1,5
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoConversionWnd.java,xdman.ui.components.VideoConversionWnd.2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\SegmentDownloader.java,xdman.downloaders.SegmentDownloader,34.0,0.14285715,92.0,131.0,0.58744395,0.9411765,11.0,class,2,6,22,0.018181818,0.8977273,529,2,93,0,4,22,114
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\network\http\JavaClientRequiredException.java,xdman.network.http.JavaClientRequiredException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,class,4,3,0,-1.0,,3,0,0,0,1,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMTreeUI.java,xdman.ui.laf.XDMTreeUI,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,class,4,2,2,0.0,0.0,15,0,1,0,0,5,5
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMSpinnerUI.java,xdman.ui.laf.XDMSpinnerUI,0.0,0.0,20.0,0.0,0.0,-1.0,6.0,class,4,2,4,0.0,0.0,29,0,11,0,0,3,3
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoConversionWnd.java,xdman.ui.components.VideoConversionWnd.7,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,,0.0,6,0,3,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\mediaconversion\ConversionItem.java,xdman.mediaconversion.ConversionItem,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,1,4,2,-1.0,,10,0,0,0,8,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MediaFormatWnd.java,xdman.ui.components.MediaFormatWnd,0.0,0.0,277.0,48.0,0.14769231,-1.0,29.0,class,6,3,18,0.16666667,0.6984127,287,0,90,0,6,9,21
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\LayeredPanel.java,xdman.ui.components.LayeredPanel.1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\HttpDateParser.java,xdman.util.HttpDateParser,0.0,-1.0,3.0,2.0,0.4,-1.0,3.0,class,1,1,2,,0.0,19,0,5,0,1,1,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MainWindow.java,xdman.ui.components.MainWindow.6,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\network\http\HttpContext.java,xdman.network.http.HttpContext.2,0.0,0.0,12.0,0.0,0.0,-1.0,3.0,anonymous,1,0,1,,0.0,12,0,9,0,0,1,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\SettingsPage.java,xdman.ui.components.SettingsPage.4,0.0,0.0,5.0,0.0,0.0,-1.0,3.0,anonymous,1,0,0,,0.0,5,0,3,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\NetUtils.java,xdman.util.NetUtils,0.0,-1.0,9.0,3.0,0.25,-1.0,4.0,class,1,7,7,0.0,0.0,134,0,30,0,0,10,44
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\videoparser\ThumbnailDownloader.java,xdman.videoparser.ThumbnailDownloader,0.0,-1.0,8.0,13.0,0.61904764,-1.0,5.0,class,1,2,7,0.6,0.6,99,0,20,0,5,6,24
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\monitoring\M3U8Handler.java,xdman.monitoring.M3U8Handler,0.0,-1.0,26.0,0.0,0.0,-1.0,8.0,class,1,1,9,,0.0,51,0,21,0,0,1,13
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\DownloadCompleteWnd.java,xdman.ui.components.DownloadCompleteWnd,0.0,0.0,156.0,6.0,0.037037037,-1.0,21.0,class,6,2,10,0.0,0.625,142,0,54,0,3,4,14
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoTableModel.java,xdman.ui.components.VideoTableModel,0.0,0.0,6.0,0.0,0.0,-1.0,2.0,class,2,2,2,0.46666667,0.75,44,0,7,0,2,10,12
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\mediaconversion\FormatGroup.java,xdman.mediaconversion.FormatGroup,0.0,-1.0,0.0,7.0,1.0,-1.0,0.0,class,1,3,1,0.23809524,0.6666667,26,0,0,0,3,7,7
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\HlsMediaEntry.java,xdman.downloaders.metadata.manifests.HlsMediaEntry,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,class,1,0,0,0.2,0.6666667,23,0,0,0,3,6,6
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\monitoring\Response.java,xdman.monitoring.Response,0.0,-1.0,4.0,15.0,0.7894737,-1.0,2.0,class,1,1,2,1.0,0.6666667,46,0,7,0,4,9,15
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoTableModel.java,xdman.ui.components.VideoItemWrapper,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,1,5,1,-1.0,,4,0,0,0,2,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\BatchPatternDialog.java,xdman.ui.components.BatchPatternDialog.1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,0.0,0.0,7,0,1,0,0,2,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\F4MManifest.java,xdman.downloaders.metadata.manifests.F4MManifest.BoxInfo,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0,innerclass,1,0,0,0.33333334,0.5,16,0,0,0,2,4,4
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\XDMFrame.java,xdman.ui.components.XDMFrame.7,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\Page.java,xdman.ui.components.Page,0.0,0.0,40.0,32.0,0.44444445,-1.0,12.0,class,5,7,8,0.53571427,0.82407403,109,3,34,0,9,9,10
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\TitlePanel.java,xdman.ui.components.TitlePanel.2,0.0,0.0,5.0,0.0,0.0,-1.0,3.0,anonymous,1,0,0,,0.0,5,0,3,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\hds\HdsDownloader.java,xdman.downloaders.hds.HdsDownloader,34.0,0.29166666,91.0,138.0,0.60262007,0.9117647,14.0,class,2,3,22,0.10989011,0.89090914,595,0,111,0,11,25,120
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\DownloadQueue.java,xdman.DownloadQueue,0.0,-1.0,33.0,48.0,0.5925926,-1.0,5.0,class,1,12,5,0.5353846,0.8636364,194,0,21,0,10,26,58
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\XDMApp.java,xdman.XDMApp.2,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,anonymous,1,0,2,,0.0,8,0,3,0,0,1,2
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\res\StringResource.java,xdman.ui.res.StringResource,0.0,-1.0,4.0,4.0,0.5,-1.0,3.0,class,1,36,3,,0.5,37,0,11,0,1,2,7
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\monitoring\F4mHandler.java,xdman.monitoring.F4mHandler,0.0,-1.0,15.0,0.0,0.0,-1.0,8.0,class,1,1,9,,0.0,55,0,17,0,0,1,12
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\mediaconversion\MediaFormats.java,xdman.mediaconversion.MediaFormats,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,class,1,8,3,0.1,0.5,71,0,23,0,1,4,12
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MainWindow.java,xdman.ui.components.MainWindow.7,0.0,0.0,12.0,0.0,0.0,-1.0,4.0,anonymous,1,0,3,0.0,0.0,24,0,17,0,0,2,11
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\TrayHandler.java,xdman.ui.components.TrayHandler.1,0.0,-1.0,16.0,0.0,0.0,-1.0,8.0,anonymous,1,0,8,,0.0,45,0,16,0,0,1,13
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\videoparser\YdlResponse.java,xdman.videoparser.YdlResponse.YdlFormat,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,1,0,1,-1.0,,13,0,0,0,11,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\downloaders\metadata\manifests\F4MManifest.java,xdman.downloaders.metadata.manifests.F4MManifest.F4MMedia,0.0,-1.0,0.0,12.0,1.0,-1.0,0.0,innerclass,1,0,1,0.09090909,0.8333333,44,0,0,0,6,12,12
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\ComponentInstaller.java,xdman.ui.components.ComponentInstaller,0.0,0.0,77.0,9.0,0.10465116,-1.0,22.0,class,6,4,15,0.027777778,0.86666673,178,0,60,0,7,15,31
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMLabelUI.java,xdman.ui.laf.XDMLabelUI,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,class,4,2,1,,0.0,5,0,0,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\monitoring\BrowserMonitor.java,xdman.monitoring.BrowserMonitor,0.0,-1.0,1.0,3.0,0.75,-1.0,1.0,class,1,2,4,0.0,0.6666667,35,0,9,0,1,3,7
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\preview\Chunk.java,xdman.preview.Chunk,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,1,3,0,-1.0,,5,0,0,0,3,0,0
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\VideoConversionWnd.java,xdman.ui.components.VideoConversionWnd.6,0.0,-1.0,3.0,0.0,0.0,-1.0,3.0,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMComboBoxUI.java,xdman.ui.laf.XDMComboBoxUI.1,0.0,0.0,5.0,0.0,0.0,-1.0,3.0,anonymous,1,0,1,,1.0,8,0,1,0,1,1,1
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\laf\XDMLookAndFeel.java,xdman.ui.laf.XDMLookAndFeel,0.0,0.0,16.0,0.0,0.0,-1.0,4.0,class,4,1,14,0.0,1.0,32,0,20,0,1,8,8
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\res\ColorResource.java,xdman.ui.res.ColorResource,0.0,-1.0,0.0,14.0,1.0,-1.0,0.0,class,1,44,0,0.032967035,0.9090908,55,0,0,0,11,14,14
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\util\Base64.java,xdman.util.Base64,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,class,1,2,1,1.0,0.0,50,0,7,0,1,2,12
C:\Users\sugii syuji\gitProject\xdm\app\src\main\java\xdman\ui\components\MainWindow.java,xdman.ui.components.MainWindow.4,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,anonymous,1,0,1,0.0,0.0,10,0,1,0,0,3,3
