file,class,type,line,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\NIOServerCnxnFactory.java,org.apache.zookeeper.server.NIOServerCnxnFactory$SelectorThread,innerclass,332,5,5,0,5,31,3,0,40,6,0.625,0.8333333,1.0,8,0,4,4,0,0,4,0,0,0,3,0,0,3,0,0,3,0,1,121,4,6,3,4,3,6,1,17,1,16,3,0,0,0,166,0,5
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\util\AdHash.java,org.apache.zookeeper.server.util.AdHash,class,29,1,3,2,1,8,1,0,2,0,0.0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,2,26,6,0,1,0,1,0,1,3,0,1,0,0,0,0,56,1,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\metrics\BaseTestMetricsProvider.java,org.apache.zookeeper.metrics.BaseTestMetricsProvider$MetricsProviderCapturingLifecycle,innerclass,57,2,2,0,2,8,2,0,2,2,0.6,0.4,1.0,5,1,5,0,0,0,5,0,0,0,4,4,4,0,0,0,4,0,0,31,1,0,0,0,0,0,0,4,0,4,1,0,0,0,25,25,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\ClientCnxn.java,org.apache.zookeeper.ClientCnxn$WatcherSetEventPair,innerclass,458,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,10,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\AsyncOps.java,org.apache.zookeeper.test.AsyncOps$Create2CB,innerclass,452,9,9,0,9,12,2,0,16,19,0.5818182,0.3272727,0.38181818,11,0,9,0,0,2,11,0,0,0,5,0,0,0,0,5,0,0,0,61,3,0,1,0,1,7,3,19,5,5,0,0,0,0,42,9,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\NonRecoverableErrorTest.java,org.apache.zookeeper.test.NonRecoverableErrorTest,class,44,13,14,1,13,15,3,0,32,4,0.5,NaN,NaN,4,0,1,3,0,0,1,0,0,0,1,1,0,1,0,0,1,0,7,88,3,7,3,1,0,21,13,31,9,28,2,1,0,0,118,1,1
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\FLETest.java,org.apache.zookeeper.test.FLETest$LEThread,innerclass,115,5,5,0,5,16,2,0,26,0,0.26666668,1.0,1.0,3,0,1,0,0,2,3,0,0,0,5,0,0,0,0,5,0,0,2,81,1,2,6,1,5,10,6,12,4,9,6,0,0,0,69,0,8
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\QuorumServerTest.java,org.apache.zookeeper.server.quorum.QuorumServerTest,class,29,6,6,0,6,12,2,0,5,37,0.76666665,0.08888889,0.08888889,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,3,74,0,2,0,0,0,37,29,33,13,18,2,0,0,0,57,1,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult$ErrorResult,innerclass,283,2,2,0,2,8,2,0,2,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,23,5,0,3,0,1,0,1,2,2,2,1,0,0,0,35,9,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\ObserverHierarchicalQuorumTest.java,org.apache.zookeeper.test.ObserverHierarchicalQuorumTest,class,23,5,5,0,5,3,4,0,3,3,0.0,0.0,0.0,3,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,1,0
