file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonReadWriteLockTest.java,org.redisson.RedissonReadWriteLockTest$2,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,384
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RAtomicDoubleAsync.java,org.redisson.api.RAtomicDoubleAsync,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\reactive\PublisherAdder.java,org.redisson.reactive.PublisherAdder,0.0,-1.0,8.0,0.0,0.0,-1.0,2.0,34
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\liveobject\core\LiveObjectInterceptor.java,org.redisson.liveobject.core.LiveObjectInterceptor$Setter,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,44
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\spring\cache\CacheConfigSupport.java,org.redisson.spring.cache.CacheConfigSupport$8,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,72
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonSpinLockTest.java,org.redisson.RedissonSpinLockTest$3,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,231
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RBucketReactive.java,org.redisson.api.RBucketReactive,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,30
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedisRunner.java,org.redisson.RedisRunner$REDIS_OPTIONS,0.0,0.0,0.0,3.0,1.0,-1.0,0.0,35
C:\Users\syuuj\gitProject\redisson\redisson\src\test\java\org\redisson\RedissonLiveObjectServiceTest.java,org.redisson.RedissonLiveObjectServiceTest$TestClass,0.0,-1.0,2.0,22.0,0.9166667,-1.0,1.0,904
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\codec\DefaultReferenceCodecProvider.java,org.redisson.codec.DefaultReferenceCodecProvider,0.0,-1.0,14.0,2.0,0.125,-1.0,7.0,32
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\redisnode\RedisNodes.java,org.redisson.api.redisnode.RedisNodes,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,23
