file,class_x,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,class_y,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\mockserver\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader$101,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,101,MavenWrapperDownloader$101,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\mockserver\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,0.0,-1.0,15.0,5.0,0.25,-1.0,6.0,21,MavenWrapperDownloader,class,1,1,2,,0.6,72,0,20,0,5,2,11
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\initialize\ExpectationInitializer.java,org.mockserver.client.initialize.ExpectationInitializer,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10,org.mockserver.client.initialize.ExpectationInitializer,interface,1,1,1,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\MockServerEventBus.java,org.mockserver.client.MockServerEventBus$EventType,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,26,org.mockserver.client.MockServerEventBus$EventType,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,0.0,-1.0,9.0,20.0,0.6896552,-1.0,6.0,28,org.mockserver.client.ForwardChainExpectation,class,1,6,27,1.0,0.47058824,90,0,29,0,4,17,19
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\MockServerClient.java,org.mockserver.client.MockServerClient,0.0,-1.0,158.0,37.0,0.1897436,-1.0,26.0,51,org.mockserver.client.MockServerClient,class,1,8,39,0.42687073,0.93090916,505,0,110,0,20,55,175
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\test\java\org\mockserver\client\MockServerClientIntegrationTest.java,org.mockserver.client.MockServerClientIntegrationTest,0.0,-1.0,450.0,19.0,0.040511727,-1.0,12.0,58,org.mockserver.client.MockServerClientIntegrationTest,class,1,1,34,1.0,0.6136364,450,0,118,0,6,44,119
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\test\java\org\mockserver\javaserialization\CompileGeneratedJavaCodeTest.java,org.mockserver.javaserialization.CompileGeneratedJavaCodeTest,0.0,-1.0,37.0,4.0,0.09756097,-1.0,7.0,29,org.mockserver.javaserialization.CompileGeneratedJavaCodeTest,class,1,1,16,0.6,0.33333334,33,0,39,0,1,6,6
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\test\java\org\mockserver\javaserialization\CompileGeneratedJavaCodeTest.java,org.mockserver.javaserialization.CompileGeneratedJavaCodeTest$271,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,271,org.mockserver.javaserialization.CompileGeneratedJavaCodeTest$271,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\test\java\org\mockserver\client\ForwardChainExpectationTest.java,org.mockserver.client.ForwardChainExpectationTest,0.0,-1.0,4.0,39.0,0.90697676,-1.0,3.0,27,org.mockserver.client.ForwardChainExpectationTest,class,1,0,17,1.0,0.25,68,0,29,0,4,9,9
