file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\mockserver\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader$101,getPasswordAuthentication/0,0.0,0.0,-1.0,0.0,103,getPasswordAuthentication/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\mockserver\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,"downloadFileFromURL/2[java.lang.String,java.io.File]",7.0,0.0,0.0,4.0,97,"downloadFileFromURL/2[java.lang.String,java.io.File]",1,1,3,19,0,5,2,0,1,0
C:\Users\syuuj\gitProject\mockserver\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,main/1[java.lang.String[]],8.0,5.0,0.3846154,2.0,48,main/1[java.lang.String[]],0,1,8,46,0,6,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,error/1[HttpError],0.0,1.0,1.0,0.0,238,error/1[org.mockserver.model.HttpError],4,2,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,forward/1[HttpClassCallback],0.0,1.0,1.0,0.0,146,forward/1[org.mockserver.model.HttpClassCallback],4,2,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,forward/1[HttpForward],0.0,1.0,1.0,0.0,117,forward/1[org.mockserver.model.HttpForward],5,2,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,forward/1[HttpOverrideForwardedRequest],0.0,1.0,1.0,0.0,227,forward/1[org.mockserver.model.HttpOverrideForwardedRequest],4,2,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,forward/1[HttpTemplate],0.0,1.0,1.0,0.0,129,forward/1[org.mockserver.model.HttpTemplate],3,2,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,forward/1[org.mockserver.mock.action.ExpectationForwardCallback],0.0,1.0,1.0,0.0,158,forward/1[org.mockserver.mock.action.ExpectationForwardCallback],1,5,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\mockserver\mockserver-client-java\src\main\java\org\mockserver\client\ForwardChainExpectation.java,org.mockserver.client.ForwardChainExpectation,"forward/2[org.mockserver.mock.action.ExpectationForwardCallback,Delay]",0.0,1.0,1.0,0.0,191,"forward/2[org.mockserver.mock.action.ExpectationForwardCallback,org.mockserver.model.Delay]",0,6,1,4,1,0,2,0,0,0
