file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,commit/0,0,0,1,2,0,0,0,0,0,0,67,org.apache.ibatis.transaction.managed.ManagedTransaction,commit/0,0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,openConnection/0,1,3,3,9,0,0,0,0,0,0,86,org.apache.ibatis.transaction.managed.ManagedTransaction,openConnection/0,3,2,0.4,3
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,close/0,0,2,4,8,0,0,0,0,0,0,77,org.apache.ibatis.transaction.managed.ManagedTransaction,close/0,0,3,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,getTimeout/0,0,0,1,3,1,0,0,0,0,0,97,org.apache.ibatis.transaction.managed.ManagedTransaction,getTimeout/0,0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,"ManagedTransaction/2[java.sql.Connection,boolean]",1,0,1,4,0,0,2,0,0,0,47,org.apache.ibatis.transaction.managed.ManagedTransaction,"ManagedTransaction/2[java.sql.Connection,boolean]",0,2,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,"ManagedTransaction/3[javax.sql.DataSource,org.apache.ibatis.session.TransactionIsolationLevel,boolean]",1,0,1,5,0,0,3,0,0,0,52,org.apache.ibatis.transaction.managed.ManagedTransaction,"ManagedTransaction/3[javax.sql.DataSource,org.apache.ibatis.session.TransactionIsolationLevel,boolean]",0,3,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,rollback/0,0,0,1,2,0,0,0,0,0,0,72,org.apache.ibatis.transaction.managed.ManagedTransaction,rollback/0,0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\transaction\managed\ManagedTransaction.java,org.apache.ibatis.transaction.managed.ManagedTransaction,getConnection/0,0,1,2,6,1,0,0,0,0,0,59,org.apache.ibatis.transaction.managed.ManagedTransaction,getConnection/0,0,2,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\submitted\multiple_discriminator\Employee.java,org.apache.ibatis.submitted.multiple_discriminator.Employee,getJobTitle/0,0,0,1,3,1,0,0,0,0,0,21,org.apache.ibatis.submitted.multiple_discriminator.Employee,getJobTitle/0,0,1,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\submitted\multiple_discriminator\Employee.java,org.apache.ibatis.submitted.multiple_discriminator.Employee,setJobTitle/1[java.lang.String],0,0,1,3,0,0,1,0,0,0,25,org.apache.ibatis.submitted.multiple_discriminator.Employee,setJobTitle/1[java.lang.String],0,1,1,0
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromCallableStatement/0,0,0,1,4,0,0,0,0,0,0,80,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromCallableStatement/0,1,2,0.6666667,1
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromResultSetByPosition/0,0,0,1,5,0,0,0,0,0,0,57,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromResultSetByPosition/0,2,3,0.6,2
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromResultSetByPosition/0,0,0,1,4,0,0,0,0,0,0,65,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromResultSetByPosition/0,1,2,0.6666667,1
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromCallableStatement/0,0,0,1,5,0,0,0,0,0,0,72,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromCallableStatement/0,2,3,0.6,2
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromResultSetByName/0,0,0,1,4,0,0,0,0,0,0,50,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultNullFromResultSetByName/0,1,2,0.6666667,1
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldSetParameter/0,0,0,1,4,0,0,0,0,0,0,35,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldSetParameter/0,3,3,0.6,2
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\type\YearMonthTypeHandlerTest.java,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromResultSetByName/0,0,0,1,5,0,0,0,0,0,0,42,org.apache.ibatis.type.YearMonthTypeHandlerTest,shouldGetResultFromResultSetByName/0,2,3,0.6,2
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\submitted\lazyload_common_property\FatherMapper.java,org.apache.ibatis.submitted.lazyload_common_property.FatherMapper,selectById/1[java.lang.Integer],2,0,1,1,0,0,1,0,0,0,19,org.apache.ibatis.submitted.lazyload_common_property.FatherMapper,selectById/1[java.lang.Integer],0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\test\java\org\apache\ibatis\submitted\deferload_common_property\CommonPropertyDeferLoadTest.java,org.apache.ibatis.submitted.deferload_common_property.CommonPropertyDeferLoadTest$3MyResultHandler,handleResult/1[org.apache.ibatis.submitted.deferload_common_property.ResultContext],0,1,1,4,0,1,1,0,0,0,91,org.apache.ibatis.submitted.deferload_common_property.CommonPropertyDeferLoadTest$3MyResultHandler,handleResult/1[org.apache.ibatis.session.ResultContext],1,0,0,1
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\logging\slf4j\Slf4jLoggerImpl.java,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,isDebugEnabled/0,0,0,1,3,1,0,0,0,0,0,33,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,isDebugEnabled/0,0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\logging\slf4j\Slf4jLoggerImpl.java,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,error/1[java.lang.String],0,0,1,3,0,0,1,0,0,0,48,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,error/1[java.lang.String],0,0,-1,0
C:\Users\syuuj\gitProject\mybatis-3\src\main\java\org\apache\ibatis\logging\slf4j\Slf4jLoggerImpl.java,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,isTraceEnabled/0,0,0,1,3,1,0,0,0,0,0,38,org.apache.ibatis.logging.slf4j.Slf4jLoggerImpl,isTraceEnabled/0,0,0,-1,0
