file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\SourceTargetMapper.java,org.mapstruct.ap.test.abstractclass.SourceTargetMapper,16,class,2,2,6,0.0,1.0,8,0,3,0,1,2,2,org.mapstruct.ap.test.abstractclass.SourceTargetMapper,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2318\Issue2318Mapper.java,org.mapstruct.ap.test.bugs._2318.Issue2318Mapper$SourceParent$Holder,49,innerclass,1,0,0,0.33333334,0.5,16,0,0,0,2,4,4,org.mapstruct.ap.test.bugs._2318.Issue2318Mapper$SourceParent$Holder,0.0,-1.0,0.0,4.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1130\Issue1130Mapper.java,org.mapstruct.ap.test.bugs._1130.Issue1130Mapper$AEntity,20,innerclass,1,0,1,1.0,0.0,9,0,0,0,1,2,2,org.mapstruct.ap.test.bugs._1130.Issue1130Mapper$AEntity,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2278\Issue2278MapperB.java,org.mapstruct.ap.test.bugs._2278.Issue2278MapperB$CarDTO,42,innerclass,1,0,1,-1.0,,4,0,0,0,2,0,0,org.mapstruct.ap.test.bugs._2278.Issue2278MapperB$CarDTO,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_537\Source.java,org.mapstruct.ap.test.bugs._537.Source,11,class,1,2,0,0.5,0.25,14,0,0,0,1,4,4,org.mapstruct.ap.test.bugs._537.Source,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_577\Issue577Test.java,org.mapstruct.ap.test.bugs._577.Issue577Test,19,class,1,0,8,,0.0,7,0,3,0,0,1,1,org.mapstruct.ap.test.bugs._577.Issue577Test,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\jodatime\SourceWithStringDate.java,org.mapstruct.ap.test.conversion.jodatime.SourceWithStringDate,8,class,1,2,0,1.0,0.0,9,0,0,0,1,2,2,org.mapstruct.ap.test.conversion.jodatime.SourceWithStringDate,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\factories\assignment\Bar7.java,org.mapstruct.ap.test.factories.assignment.Bar7,11,class,1,3,0,0.2,0.6666667,23,0,0,0,3,6,6,org.mapstruct.ap.test.factories.assignment.Bar7,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\verbose\CreateBeanMappingConfig.java,org.mapstruct.ap.test.verbose.CreateBeanMappingConfig,11,interface,1,2,1,-1.0,0.0,2,0,0,0,0,0,0,org.mapstruct.ap.test.verbose.CreateBeanMappingConfig,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\factories\assignment\Bar6.java,org.mapstruct.ap.test.factories.assignment.Bar6,11,class,1,3,0,0.2,0.6666667,23,0,0,0,3,6,6,org.mapstruct.ap.test.factories.assignment.Bar6,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\factories\assignment\Bar5.java,org.mapstruct.ap.test.factories.assignment.Bar5,11,class,1,3,0,0.23809524,0.71428573,28,0,0,0,4,7,7,org.mapstruct.ap.test.factories.assignment.Bar5,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\lossy\RegularKitchenDrawerEntity.java,org.mapstruct.ap.test.conversion.lossy.RegularKitchenDrawerEntity,12,class,1,7,1,0.09090909,0.8333333,44,0,0,0,6,12,12,org.mapstruct.ap.test.conversion.lossy.RegularKitchenDrawerEntity,0.0,-1.0,0.0,12.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\context\SelfContainingCycleContext.java,org.mapstruct.ap.test.context.SelfContainingCycleContext,21,class,1,2,4,1.0,0.0,9,0,2,0,1,2,2,org.mapstruct.ap.test.context.SelfContainingCycleContext,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1828\FirstMapper.java,org.mapstruct.ap.test.bugs._1828.FirstMapper,13,interface,1,2,5,,1.0,4,0,1,0,1,1,1,org.mapstruct.ap.test.bugs._1828.FirstMapper,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\conversion\CharWrapperToStringConversion.java,org.mapstruct.ap.internal.conversion.CharWrapperToStringConversion,15,class,2,1,2,0.0,0.0,8,0,0,0,0,2,2,org.mapstruct.ap.internal.conversion.CharWrapperToStringConversion,6.0,1.0,0.0,0.0,-1.0,0.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2174\UserMapper.java,org.mapstruct.ap.test.bugs._2174.UserMapper$CityNotFoundException,115,innerclass,3,0,0,,0.0,5,0,0,0,0,1,1,org.mapstruct.ap.test.bugs._2174.UserMapper$CityNotFoundException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\sourcewithextendsbound\entity\Astronaut.java,org.mapstruct.ap.test.imports.sourcewithextendsbound.entity.Astronaut,8,class,1,2,0,1.0,0.0,9,0,0,0,1,2,2,org.mapstruct.ap.test.imports.sourcewithextendsbound.entity.Astronaut,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\SuggestMostSimilarNameTest.java,org.mapstruct.ap.test.namesuggestion.SuggestMostSimilarNameTest,24,class,1,0,16,0.0,0.0,10,0,0,0,0,4,4,org.mapstruct.ap.test.namesuggestion.SuggestMostSimilarNameTest,0.0,-1.0,24.0,0.0,0.0,-1.0,6.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\TargetBase.java,org.mapstruct.ap.test.inheritance.TargetBase,8,class,1,3,0,1.0,0.5,10,1,0,0,2,2,2,org.mapstruct.ap.test.inheritance.TargetBase,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\decorator\YetAnotherPersonMapperDecorator.java,org.mapstruct.ap.test.decorator.YetAnotherPersonMapperDecorator,8,class,2,2,5,,0.0,11,0,9,0,0,1,1,org.mapstruct.ap.test.decorator.YetAnotherPersonMapperDecorator,0.0,1.0,9.0,0.0,0.0,-1.0,4.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\Source.java,org.mapstruct.ap.test.selection.generics.Source,10,class,1,1,9,0.04,0.92307687,93,0,0,0,13,26,26,org.mapstruct.ap.test.selection.generics.Source,0.0,-1.0,0.0,26.0,1.0,-1.0,0.0
C:\Users\syuuj\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2077\Issue2077ErroneousMapper.java,org.mapstruct.ap.test.bugs._2077.Issue2077ErroneousMapper,16,interface,1,1,3,,0.0,12,0,0,1,0,1,1,org.mapstruct.ap.test.bugs._2077.Issue2077ErroneousMapper,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
