file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\main\java\us\codecraft\webmagic\configurable\ConfigurablePageProcessor.java,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,"ConfigurablePageProcessor/2[us.codecraft.webmagic.Site,java.util.List]",1,0,1,4,0,0,2,0,0,0,20,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,"ConfigurablePageProcessor/2[us.codecraft.webmagic.Site,java.util.List]",0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\main\java\us\codecraft\webmagic\configurable\ConfigurablePageProcessor.java,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,getSite/0,0,0,1,3,1,0,0,0,0,0,47,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,getSite/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\main\java\us\codecraft\webmagic\configurable\ConfigurablePageProcessor.java,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,process/1[us.codecraft.webmagic.Page],0,11,7,22,0,2,1,1,0,0,26,us.codecraft.webmagic.configurable.ConfigurablePageProcessor,process/1[us.codecraft.webmagic.Page],10.0,1.0,0.09090909,2.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,test/0,0,2,1,7,0,4,0,0,0,0,920,us.codecraft.webmagic.selector.XpathSelectorTest,test/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,testOschina/0,0,8,1,6,0,1,0,0,0,0,1359,us.codecraft.webmagic.selector.XpathSelectorTest,testOschina/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,performanceTest/0,0,5,5,25,0,8,0,4,0,0,1383,us.codecraft.webmagic.selector.XpathSelectorTest,performanceTest/0,0.0,4.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,testXpath2Selector/0,0,2,1,5,0,2,0,0,0,0,1375,us.codecraft.webmagic.selector.XpathSelectorTest,testXpath2Selector/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,testXPath2/0,0,2,1,5,0,2,0,0,0,0,1367,us.codecraft.webmagic.selector.XpathSelectorTest,testXPath2/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-saxon\src\test\java\us\codecraft\webmagic\selector\XpathSelectorTest.java,us.codecraft.webmagic.selector.XpathSelectorTest,parserPerformanceTest/0,0,0,8,45,0,12,0,7,0,0,1414,us.codecraft.webmagic.selector.XpathSelectorTest,parserPerformanceTest/0,0.0,5.0,1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selector.java,us.codecraft.webmagic.selector.Selector,selectList/1[java.lang.String],6,0,1,1,0,0,1,0,0,0,28,us.codecraft.webmagic.selector.Selector,selectList/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selector.java,us.codecraft.webmagic.selector.Selector,select/1[java.lang.String],6,0,1,1,0,0,1,0,0,0,20,us.codecraft.webmagic.selector.Selector,select/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\proxy\ProxyTest.java,us.codecraft.webmagic.proxy.ProxyTest,before/0,0,0,2,6,0,1,0,1,0,0,18,us.codecraft.webmagic.proxy.ProxyTest,before/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\PageModelExtractorTest.java,us.codecraft.webmagic.model.PageModelExtractorTest,testXpath/0,0,3,1,4,0,1,0,0,0,0,93,us.codecraft.webmagic.model.PageModelExtractorTest,testXpath/0,3.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\PageModelExtractorTest.java,us.codecraft.webmagic.model.PageModelExtractorTest,testExtractInt/0,0,3,1,4,0,1,0,0,0,0,105,us.codecraft.webmagic.model.PageModelExtractorTest,testExtractInt/0,3.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\PageModelExtractorTest.java,us.codecraft.webmagic.model.PageModelExtractorTest,testExtractIntList/0,0,3,1,4,0,1,0,0,0,0,117,us.codecraft.webmagic.model.PageModelExtractorTest,testExtractIntList/0,3.0,0.0,0.0,2.0
