file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\HtmlTest.java,us.codecraft.webmagic.HtmlTest,testRegexSelector/0,0,4,1,4,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,18,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,18.0,us.codecraft.webmagic.HtmlTest.testRegexSelector,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\HtmlTest.java,us.codecraft.webmagic.HtmlTest,testEnableJsoupHtmlEntityEscape/0,0,3,1,4,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,32,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,us.codecraft.webmagic.HtmlTest.testEnableJsoupHtmlEntityEscape,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\HtmlTest.java,us.codecraft.webmagic.HtmlTest,testAHrefExtract/0,0,3,1,4,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,38,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,39.0,us.codecraft.webmagic.HtmlTest.testAHrefExtract,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\HtmlTest.java,us.codecraft.webmagic.HtmlTest,testNthNodesGet/0,0,5,1,6,0,2,0,0,0,0,3.0,0.0,0.0,2.0,44,0.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,45.0,us.codecraft.webmagic.HtmlTest.testNthNodesGet,1.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\HtmlTest.java,us.codecraft.webmagic.HtmlTest,testGetHrefsByJsoup/0,0,4,1,8,0,1,0,0,0,0,4.0,0.0,0.0,1.0,52,0.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,53.0,us.codecraft.webmagic.HtmlTest.testGetHrefsByJsoup,1.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\main\java\us\codecraft\webmagic\handler\SubPipeline.java,us.codecraft.webmagic.handler.SubPipeline,"processResult/2[us.codecraft.webmagic.ResultItems,us.codecraft.webmagic.Task]",1,0,1,1,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,19,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19.0,us.codecraft.webmagic.handler.SubPipeline.processResult,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-samples\src\main\java\us\codecraft\webmagic\model\samples\JokejiModel.java,us.codecraft.webmagic.model.samples.JokejiModel,main/1[java.lang.String[]],0,13,1,3,0,0,1,0,0,0,10.0,1.0,0.16666667,5.0,24,0.0,13.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.16666667,5.0,24.0,us.codecraft.webmagic.model.samples.JokejiModel.main,1.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\main\java\us\codecraft\webmagic\model\HasKey.java,us.codecraft.webmagic.model.HasKey,key/0,2,0,1,1,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,19,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19.0,us.codecraft.webmagic.model.HasKey.key,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\GithubRepo.java,us.codecraft.webmagic.model.GithubRepo,main/1[java.lang.String[]],0,7,1,3,0,0,1,0,0,0,2.0,1.0,0.5,1.0,19,0.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,19.0,us.codecraft.webmagic.model.GithubRepo.main,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\GithubRepo.java,us.codecraft.webmagic.model.GithubRepo,getStar/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,25,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,us.codecraft.webmagic.model.GithubRepo.getStar,0.0
