file,class,type,line,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ext.db2.ui\src\org\jkiss\dbeaver\ext\db2\ui\internal\DB2Messages.java,org.jkiss.dbeaver.ext.db2.ui.internal.DB2Messages,class,23,2,3,1,2,2,2,0,1,0,0.011494253,NaN,NaN,1,0,0,1,0,0,1,0,0,0,87,87,86,0,0,1,1,0,0,94,0,0,0,0,0,1,0,1,0,87,0,0,0,0,115,1,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ext.generic\src\org\jkiss\dbeaver\ext\generic\model\GenericView.java,org.jkiss.dbeaver.ext.generic.model.GenericView,class,37,12,29,17,12,9,3,3,7,3,0.6666667,0.4,0.4,6,0,6,0,0,0,6,0,0,1,2,1,0,2,0,0,1,0,0,29,4,0,1,0,0,1,1,5,0,2,1,0,0,0,39,1,0
C:\Users\sugii syuji\gitProject\dbeaver\bundles\org.jkiss.utils\src\org\jkiss\utils\IntKeyMap.java,org.jkiss.utils.IntKeyMap$Values,innerclass,751,2,2,0,2,4,2,0,3,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ui.editors.data\src\org\jkiss\dbeaver\ui\data\managers\DateTimeValueManager.java,org.jkiss.dbeaver.ui.data.managers.DateTimeValueManager,class,33,11,12,1,11,6,2,0,3,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,20,4,0,0,0,0,0,0,1,0,1,1,0,0,0,30,1,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ext.mysql.ui\src\org\jkiss\dbeaver\ext\mysql\ui\config\UserPropertyHandler.java,org.jkiss.dbeaver.ext.mysql.ui.config.UserPropertyHandler,enum,28,4,5,1,4,6,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,3,0,0,0,0,0,0,0,2,0,0,0,34,1,0
C:\Users\sugii syuji\gitProject\dbeaver\bundles\org.jkiss.utils\src\org\jkiss\utils\LongKeyMap.java,org.jkiss.utils.LongKeyMap$ValueIterator,innerclass,640,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\connection\DBPDriver.java,org.jkiss.dbeaver.model.connection.DBPDriver,interface,37,14,22,8,14,51,1,0,0,1275,0.0,0.0,0.0,51,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.net.ssh.ui\src\org\jkiss\dbeaver\ui\net\ssh\jsch\JSCHUIPromptProvider.java,org.jkiss.dbeaver.ui.net.ssh.jsch.JSCHUIPromptProvider,class,11,6,8,2,6,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ui.dashboard\src\org\jkiss\dbeaver\ui\dashboard\view\DashboardViewConfigDialog.java,org.jkiss.dbeaver.ui.dashboard.view.DashboardViewConfigDialog,class,31,11,12,1,11,6,3,0,16,9,0.5,0.2,0.2,6,0,1,0,5,0,6,0,0,0,1,0,0,1,0,0,0,0,3,52,3,0,0,0,2,0,4,9,0,7,1,3,0,0,41,1,0
C:\Users\sugii syuji\gitProject\dbeaver\plugins\org.jkiss.dbeaver.ui.editors.sql\src\org\jkiss\dbeaver\ui\editors\sql\plan\registry\SQLPlanViewRegistry.java,org.jkiss.dbeaver.ui.editors.sql.plan.registry.SQLPlanViewRegistry,class,33,6,8,2,6,9,1,0,8,0,0.5625,0.33333334,0.33333334,4,1,3,1,0,0,3,0,0,1,4,3,1,3,0,0,2,0,1,34,4,2,1,0,0,2,0,7,0,7,2,0,0,0,36,1,0
