file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,newop/0,0.0,0.0,-1.0,0.0,114.0,1,0,1,6,0,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onArg/1[java.lang.String],0.0,1.0,1.0,0.0,83.0,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onEncoding/1[java.lang.String],0.0,0.0,-1.0,0.0,89.0,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onEndStdin/0,0.0,0.0,-1.0,0.0,107.0,0,0,1,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onLocale/1[java.lang.String],0.0,0.0,-1.0,0.0,87.0,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onStart/0,0.0,1.0,1.0,0.0,91.0,0,0,1,4,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,onStdin/1[byte[]],0.0,0.0,-1.0,0.0,96.0,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PlainCLIProtocolTest.java,hudson.cli.PlainCLIProtocolTest.1Server,send/0,1.0,0.0,0.0,1.0,110.0,1,5,1,4,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\CLI.java,hudson.cli.CLI.NotTalkingToJenkinsException,NotTalkingToJenkinsException/1[java.lang.String],0.0,0.0,-1.0,0.0,85.0,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\CLI.java,hudson.cli.CLI.NotTalkingToJenkinsException,NotTalkingToJenkinsException/1[java.net.URLConnection],1.0,0.0,0.0,1.0,89.0,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadBlankKey/0,4.0,0.0,0.0,4.0,118.0,0,0,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyBroken/0,4.0,0.0,0.0,4.0,129.0,0,0,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyDSA/0,3.0,0.0,0.0,3.0,28.0,0,1,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyDSAPassword/0,3.0,0.0,0.0,3.0,49.0,0,1,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyOpenSSH/0,3.0,0.0,0.0,3.0,78.0,0,1,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyOpenSSHMultipleKeys/0,4.0,0.0,0.0,4.0,108.0,0,0,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyOpenSSHPKCS8/0,3.0,0.0,0.0,3.0,87.0,0,1,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyOpenSSHRFC4716/0,3.0,0.0,0.0,3.0,97.0,0,1,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyRSA/0,3.0,0.0,0.0,3.0,59.0,0,1,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\PrivateKeyProviderTest.java,hudson.cli.PrivateKeyProviderTest,loadKeyRSAPassword/0,3.0,0.0,0.0,3.0,68.0,0,1,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\NoCheckTrustManager.java,hudson.cli.NoCheckTrustManager,getAcceptedIssuers/0,0.0,0.0,-1.0,0.0,22.0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream.ByteArrayRingBuffer,toByteArray/0,0.0,12.0,1.0,0.0,152.0,1,0,2,9,2,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream.ByteArrayRingBuffer,write/1[int],0.0,6.0,1.0,0.0,144.0,1,0,2,7,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream.ByteArrayRingBuffer,ByteArrayRingBuffer/1[int],0.0,2.0,1.0,0.0,138.0,1,0,1,4,0,0,1,0,0,0
