file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload$Utils,0.0,-1.0,6.0,0.0,0.0,-1.0,4.0,16
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutilsCollectionsLogging1.java,ysoserial.payloads.CommonsBeanutilsCollectionsLogging1,0.0,-1.0,2.0,1.0,0.33333334,-1.0,1.0,17
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,9
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\exploit\RMIRegistryExploitTest.java,ysoserial.exploit.RMIRegistryExploitTest,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,7
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner$1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,19
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies$Utils,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,14
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Jdk7u21.java,ysoserial.payloads.Jdk7u21,0.0,-1.0,8.0,1.0,0.11111111,-1.0,4.0,56
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Spring1.java,ysoserial.payloads.Spring1,0.0,0.0,7.0,1.0,0.125,-1.0,5.0,51
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest$ExecMockSerializable,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,54
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections1.java,ysoserial.payloads.CommonsCollections1,0.0,0.0,8.0,1.0,0.11111111,-1.0,7.0,42
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,0.0,-1.0,7.0,1.0,0.125,-1.0,4.0,28
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets$Foo,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,47
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit,0.0,-1.0,5.0,0.0,0.0,-1.0,5.0,21
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,0.0,-1.0,10.0,3.0,0.23076923,-1.0,4.0,6
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Groovy1.java,ysoserial.payloads.Groovy1,0.0,0.0,1.0,1.0,0.5,-1.0,1.0,30
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,0.0,-1.0,20.0,3.0,0.13043478,-1.0,14.0,41
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,9
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections3.java,ysoserial.payloads.CommonsCollections3,0.0,0.0,4.0,1.0,0.2,-1.0,4.0,29
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,74
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,0.0,-1.0,17.0,1.0,0.055555556,-1.0,9.0,28
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets$StubTransletPayload,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,37
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,0.0,-1.0,7.0,3.0,0.3,-1.0,6.0,15
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,0.0,0.5,3.0,3.0,0.5,-1.0,2.0,5
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\ClassFiles.java,ysoserial.payloads.util.ClassFiles,0.0,-1.0,6.0,0.0,0.0,-1.0,2.0,7
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload$ToStringComparator,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,60
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit$1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,37
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,0.0,0.0,5.0,9.0,0.64285713,-1.0,2.0,9
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\Throwables.java,ysoserial.Throwables,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,3
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,0.0,-1.0,2.0,1.0,0.33333334,-1.0,1.0,29
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,0.0,0.0,0.0,5.0,1.0,-1.0,0.0,46
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest,0.0,-1.0,6.0,0.0,0.0,-1.0,4.0,11
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,60
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$3,0.0,0.0,5.0,0.0,0.0,-1.0,3.0,98
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,66
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest$ExecMockPayload,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,41
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,16
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,0.0,0.0,4.0,36.0,0.9,-1.0,2.0,7
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest$NoopMockPayload,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,47
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,11
