file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\FileUploadTest.java,ysoserial.payloads.FileUploadTest,FileUploadTest/0,0.0,2.0,1.0,0.0,31.0,0,0,2,9,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JRMPClassLoadingListener.java,ysoserial.exploit.JRMPClassLoadingListener,main/1[java.lang.String[]],3.0,0.0,0.0,3.0,30.0,0,2,3,17,1,2,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest,testHarnessClassLoaderFail/0,2.0,0.0,0.0,2.0,26.0,0,1,2,9,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest,testHarnessExecFail/0,2.0,0.0,0.0,2.0,14.0,0,1,2,9,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest,testHarnessExecPass/0,2.0,0.0,0.0,2.0,37.0,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JenkinsCLI.java,ysoserial.exploit.JenkinsCLI.1,newThread/1[java.lang.Runnable],1.0,0.0,0.0,1.0,114.0,0,0,1,5,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\JavaVersion.java,ysoserial.payloads.util.JavaVersion,getLocalVersion/0,2.0,3.0,0.6,2.0,17.0,2,1,2,12,2,3,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\JavaVersion.java,ysoserial.payloads.util.JavaVersion,isAnnInvHUniversalMethodImpl/0,0.0,4.0,1.0,0.0,31.0,4,1,5,4,1,1,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,createTemplatesImpl/1[java.lang.String],4.0,0.0,0.0,4.0,92.0,13,2,2,6,2,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,(initializer 1),2.0,0.0,0.0,1.0,36.0,0,1,1,4,0,0,0,0,0,0
