file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload$Utils,"releasePayload/2[java.lang.String,java.lang.Object]",6,2,4,13,0,2,2,0,0,0,86,ysoserial.payloads.ObjectPayload$Utils,"releasePayload/2[java.lang.String,java.lang.Object]",0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getThreadName/0,1,0,1,3,1,0,0,0,0,0,51,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getThreadName/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getCmd/0,2,0,1,3,1,0,0,0,0,0,50,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getCmd/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getMessage/0,0,2,1,3,1,0,0,0,0,0,54,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,getMessage/0,0.0,2.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,ExecException/1[java.lang.String],2,0,1,3,0,0,1,0,0,0,49,ysoserial.secmgr.ExecCheckingSecurityManager$ExecException,ExecException/1[java.lang.String],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JSON1.java,ysoserial.payloads.JSON1,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,116,ysoserial.payloads.JSON1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JSON1.java,ysoserial.payloads.JSON1,getObject/1[java.lang.String],0,2,1,3,1,0,1,0,0,0,71,ysoserial.payloads.JSON1,getObject/1[java.lang.String],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JSON1.java,ysoserial.payloads.JSON1,"makeCallerChain/2[java.lang.Object,java.lang.Class[]]",1,6,1,22,1,11,2,0,0,0,79,ysoserial.payloads.JSON1,"makeCallerChain/2[java.lang.Object,java.lang.Class[]]",10.0,0.0,0.0,5.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,testPayload/0,0,1,1,3,0,0,0,0,0,0,74,ysoserial.payloads.PayloadsTest,testPayload/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,"checkPrecondition/2[java.lang.Class>,java.lang.String]",1,0,1,4,1,1,2,0,0,0,172,ysoserial.payloads.PayloadsTest,"checkPrecondition/2[java.lang.Class,java.lang.String]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,"deserializeWithDependencies/4[byte[],java.lang.String[],java.lang.Class[],java.lang.Class]",1,1,4,35,1,7,4,1,1,0,196,ysoserial.payloads.PayloadsTest,"deserializeWithDependencies/4[byte[],java.lang.String[],java.lang.Class[],java.lang.Class]",16.0,0.0,0.0,5.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,PayloadsTest/1[java.lang.Class>],0,0,1,3,0,0,1,0,0,0,68,ysoserial.payloads.PayloadsTest,PayloadsTest/1[java.lang.Class],0.0,1.0,1.0,0.0
