file,class,method,variable,usage
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,addAndRemoveWithNonThreadSafeListener/0,listener,5
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,addFirstAndRemoveWithThreadSafeListener/0,listener,5
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,wrapIfNotThreadSafeShouldNotWrapThreadSafeListeners/0,listener,2
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,wrapIfNotThreadSafeShouldWrapNonThreadSafeListeners/0,wrappedListener,1
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,wrapIfNotThreadSafeShouldWrapNonThreadSafeListeners/0,listener,1
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,addFirstAndRemoveWithNonThreadSafeListener/0,listener,5
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,addAndRemoveWithThreadSafeListener/0,listener,5
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\runner\notification\RunNotifierTest.java,org.junit.runner.notification.RunNotifierTest,notifiesSecondListenerIfFirstThrowsException/0,failureListener,2
C:\Users\sugii syuji\gitProject\junit4\src\test\java\org\junit\tests\manipulation\FilterableTest.java,org.junit.tests.manipulation.FilterableTest$FilteredTest,FilteredTest/1[int],x,0
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,classes/1[java.lang.Class<?>[]],classes,2
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,"classes/2[org.junit.runner.Computer,java.lang.Class<?>[]]",computer,1
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,"classes/2[org.junit.runner.Computer,java.lang.Class<?>[]]",suite,1
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,"classes/2[org.junit.runner.Computer,java.lang.Class<?>[]]",e,1
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,"classes/2[org.junit.runner.Computer,java.lang.Class<?>[]]",classes,2
C:\Users\sugii syuji\gitProject\junit4\src\main\java\org\junit\runner\Request.java,org.junit.runner.Request,"classes/2[org.junit.runner.Computer,java.lang.Class<?>[]]",builder,1
