file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\NIOServerCnxnFactory.java,org.apache.zookeeper.server.NIOServerCnxnFactory.SelectorThread,innerclass,3,0,5,1.0,0.625,121,0,40,0,3,8,31,5.0,0.0,9.0,4.0,0.30769232,0.8,4.0,332,3.0,0.0,5.0,1.0,0.625,121.0,0.0,40.0,0.0,3.0,8.0,31.0,5.0,0.0,9.0,4.0,0.30769232,0.8,4.0,332.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\util\AdHash.java,org.apache.zookeeper.server.util.AdHash,class,1,2,1,1.0,0.0,26,0,2,0,1,7,8,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,29,1.0,2.0,1.0,1.0,0.0,26.0,0.0,2.0,0.0,1.0,7.0,8.0,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,29.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\metrics\BaseTestMetricsProvider.java,org.apache.zookeeper.metrics.BaseTestMetricsProvider.MetricsProviderCapturingLifecycle,innerclass,2,0,2,1.0,0.6,31,0,2,0,4,5,8,0.0,0.8,6.0,0.0,0.0,-1.0,2.0,57,2.0,0.0,2.0,1.0,0.6,31.0,0.0,2.0,0.0,4.0,5.0,8.0,0.0,0.8,6.0,0.0,0.0,-1.0,2.0,57.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\ClientCnxn.java,org.apache.zookeeper.ClientCnxn.WatcherSetEventPair,innerclass,1,0,2,,0.0,8,0,0,0,2,1,1,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,458,1.0,0.0,2.0,,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,457.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\AsyncOps.java,org.apache.zookeeper.test.AsyncOps.Create2CB,innerclass,2,0,9,0.38181818,0.5818182,61,0,16,0,5,11,12,3.0,0.22222222,9.0,36.0,0.8,0.6666667,3.0,452,2.0,0.0,9.0,0.38181818,0.5818182,61.0,0.0,16.0,0.0,5.0,11.0,12.0,3.0,0.22222222,9.0,36.0,0.8,0.6666667,3.0,452.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\NonRecoverableErrorTest.java,org.apache.zookeeper.test.NonRecoverableErrorTest,class,3,1,13,,0.5,88,0,32,0,1,4,15,9.0,0.0,31.0,4.0,0.114285715,0.0,10.0,44,3.0,1.0,13.0,,0.5,88.0,0.0,32.0,0.0,1.0,4.0,15.0,9.0,0.0,31.0,4.0,0.114285715,0.0,10.0,44.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\FLETest.java,org.apache.zookeeper.test.FLETest.LEThread,innerclass,2,0,5,1.0,0.26666668,81,0,26,0,5,3,16,0.0,0.0,36.0,21.0,0.36842105,-1.0,7.0,115,2.0,0.0,5.0,1.0,0.26666668,81.0,0.0,26.0,0.0,5.0,3.0,16.0,0.0,0.0,36.0,21.0,0.36842105,-1.0,7.0,115.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\QuorumServerTest.java,org.apache.zookeeper.server.quorum.QuorumServerTest,class,2,0,6,0.08888889,0.76666665,74,0,5,0,3,10,12,2.0,0.0,11.0,23.0,0.6764706,0.0,5.0,29,2.0,0.0,6.0,0.08888889,0.76666665,74.0,0.0,5.0,0.0,3.0,10.0,12.0,2.0,0.0,11.0,23.0,0.6764706,0.0,5.0,29.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult.ErrorResult,innerclass,2,0,2,1.0,0.0,23,0,2,0,1,4,8,0.0,0.0,4.0,5.0,0.5555556,-1.0,2.0,283,2.0,0.0,2.0,1.0,0.0,23.0,0.0,2.0,0.0,1.0,4.0,8.0,0.0,0.0,4.0,5.0,0.5555556,-1.0,2.0,283.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\ObserverHierarchicalQuorumTest.java,org.apache.zookeeper.test.ObserverHierarchicalQuorumTest,class,4,0,5,0.0,0.0,11,0,3,0,0,3,3,36.0,1.0,0.0,0.0,-1.0,0.0,0.0,23,4.0,0.0,5.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,3.0,36.0,1.0,0.0,0.0,-1.0,0.0,0.0,23.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\ExpiryQueue.java,org.apache.zookeeper.server.ExpiryQueue,class,1,4,3,1.0,0.5625,94,0,28,0,4,8,23,0.0,-1.0,8.0,5.0,0.3846154,-1.0,2.0,35,1.0,4.0,3.0,1.0,0.5625,94.0,0.0,28.0,0.0,4.0,8.0,23.0,0.0,-1.0,8.0,5.0,0.3846154,-1.0,2.0,35.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-contrib\zookeeper-contrib-rest\src\main\java\org\apache\zookeeper\server\jersey\cfg\Credentials.java,org.apache.zookeeper.server.jersey.cfg.Credentials,class,3,5,1,0.0,0.0,21,0,5,0,0,3,5,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,23,3.0,5.0,1.0,0.0,0.0,21.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,23.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-jute\src\main\java\org\apache\jute\Record.java,org.apache.jute.Record,interface,1,46,3,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,28,1.0,46.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,28.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult.CheckResult,innerclass,2,0,2,0.0,0.0,18,0,1,0,0,3,6,0.0,0.0,4.0,0.0,0.0,-1.0,2.0,173,2.0,0.0,2.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,-1.0,2.0,173.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\NettyServerCnxnFactory.java,org.apache.zookeeper.server.NettyServerCnxnFactory.DualModeSslHandler,innerclass,2,0,11,0.0,0.0,41,0,22,0,0,5,9,0.0,0.0,11.0,0.0,0.0,-1.0,4.0,133,2.0,0.0,11.0,0.0,0.0,41.0,0.0,22.0,0.0,0.0,5.0,9.0,0.0,0.0,11.0,0.0,0.0,-1.0,4.0,132.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\quorum\QuorumCnxManager.java,org.apache.zookeeper.server.quorum.QuorumCnxManager.Listener,innerclass,3,0,4,1.0,0.625,183,0,29,1,6,4,16,1.0,0.0,13.0,13.0,0.5,0.0,5.0,900,3.0,0.0,4.0,1.0,0.625,182.0,0.0,29.0,1.0,6.0,4.0,16.0,1.0,0.0,13.0,13.0,0.5,0.0,5.0,900.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-contrib\zookeeper-contrib-rest\src\main\java\org\apache\zookeeper\server\jersey\resources\KeeperExceptionMapper.java,org.apache.zookeeper.server.jersey.resources.KeeperExceptionMapper,class,1,0,7,1.0,0.0,45,0,9,0,1,2,9,0.0,-1.0,17.0,1.0,0.055555556,-1.0,4.0,35,1.0,0.0,7.0,1.0,0.0,45.0,0.0,9.0,0.0,1.0,2.0,9.0,0.0,-1.0,17.0,1.0,0.055555556,-1.0,4.0,35.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\NettyNettySuiteTest.java,org.apache.zookeeper.test.NettyNettySuiteTest,class,2,0,11,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,27,2.0,0.0,11.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,27.0
C:\Users\syuuj\gitProject\zookeeper\zookeeper-jute\src\main\java\org\apache\jute\BinaryInputArchive.java,org.apache.jute.BinaryInputArchive.BinaryIndex,innerclass,1,0,1,1.0,0.0,12,0,0,0,1,3,4,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,58,1.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,58.0
