file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster$1787,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,1789,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster$1869,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,1871,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster$1450,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,1452,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\resps\LCSMatchResult.java,redis.clients.jedis.resps.LCSMatchResult$Position,getEnd/0,0.0,1.0,1.0,0.0,102,getEnd/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\resps\LCSMatchResult.java,redis.clients.jedis.resps.LCSMatchResult$Position,getStart/0,0.0,1.0,1.0,0.0,98,getStart/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\resps\LCSMatchResult.java,redis.clients.jedis.resps.LCSMatchResult$Position,"Position/2[long,long]",0.0,2.0,1.0,0.0,93,"Position/2[long,long]",1,0,1,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster$659,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,661,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster$1315,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,1317,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster$1595,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,1597,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster$2979,execute/1[redis.clients.jedis.Jedis],0.0,0.0,-1.0,0.0,2981,execute/1[redis.clients.jedis.Jedis],0,522,1,3,1,0,1,0,0,0
