file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line
C:\Users\syuuj\gitProject\shopizer\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,0.0,-1.0,10.0,5.0,0.33333334,-1.0,4.0,25
C:\Users\syuuj\gitProject\shopizer\sm-core\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,0.0,-1.0,10.0,5.0,0.33333334,-1.0,4.0,25
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\order\OrderRepository.java,com.salesmanager.core.business.repositories.order.OrderRepository,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\cms\product\ProductFileManagerImpl.java,com.salesmanager.core.business.modules.cms.product.ProductFileManagerImpl,0.0,0.0,32.0,12.0,0.27272728,-1.0,11.0,29
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\customer\CustomerServiceImpl.java,com.salesmanager.core.business.services.customer.CustomerServiceImpl,2.0,0.18181819,7.0,2.0,0.22222222,0.0,4.0,26
C:\Users\syuuj\gitProject\shopizer\sm-core\src\test\java\com\salesmanager\test\content\ContentImagesTest.java,com.salesmanager.test.content.ContentImagesTest,32.0,0.0,20.0,0.0,0.0,0.0,7.0,31
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\attribute\ProductOptionValueService.java,com.salesmanager.core.business.services.catalog.product.attribute.ProductOptionValueService,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,13
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\availability\ProductAvailabilityService.java,com.salesmanager.core.business.services.catalog.product.availability.ProductAvailabilityService,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\configuration\ProcessorsConfiguration.java,com.salesmanager.core.business.configuration.ProcessorsConfiguration,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,31
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\cms\impl\S3CacheManagerImpl.java,com.salesmanager.core.business.modules.cms.impl.S3CacheManagerImpl,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,10
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\integration\payment\impl\BraintreePayment.java,com.salesmanager.core.business.modules.integration.payment.impl.BraintreePayment,0.0,-1.0,218.0,0.0,0.0,-1.0,13.0,30
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\utils\NumberUtils.java,com.salesmanager.core.business.utils.NumberUtils,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,5
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\catalog\product\ProductRepository.java,com.salesmanager.core.business.repositories.catalog.product.ProductRepository,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\file\DigitalProductServiceImpl.java,com.salesmanager.core.business.services.catalog.product.file.DigitalProductServiceImpl,2.0,0.25,32.0,1.0,0.030303031,0.0,9.0,20
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\shoppingcart\ShoppingCartServiceImpl.java,com.salesmanager.core.business.services.shoppingcart.ShoppingCartServiceImpl,2.0,0.071428575,93.0,8.0,0.07920792,0.0,17.0,37
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\content\ContentRepositoryCustom.java,com.salesmanager.core.business.repositories.content.ContentRepositoryCustom,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,11
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\common\generic\SalesManagerEntityService.java,com.salesmanager.core.business.services.common.generic.SalesManagerEntityService,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,14
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\search\SearchServiceImpl.java,com.salesmanager.core.business.services.search.SearchServiceImpl,0.0,-1.0,92.0,13.0,0.123809524,-1.0,20.0,39
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\cms\common\AssetsManager.java,com.salesmanager.core.business.modules.cms.common.AssetsManager,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,3
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\order\orderproduct\OrderProductDownloadService.java,com.salesmanager.core.business.services.order.orderproduct.OrderProductDownloadService,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,9
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\shipping\ShippingOriginRepository.java,com.salesmanager.core.business.repositories.shipping.ShippingOriginRepository,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\order\total\ManufacturerShippingCodeOrderTotalModuleImpl.java,com.salesmanager.core.business.modules.order.total.ManufacturerShippingCodeOrderTotalModuleImpl,0.0,-1.0,22.0,6.0,0.21428572,-1.0,10.0,30
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\cart\ShoppingCartProcessor.java,com.salesmanager.core.business.modules.cart.ShoppingCartProcessor,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,6
C:\Users\syuuj\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\catalog\category\CategoryDescriptionRepository.java,com.salesmanager.core.business.repositories.catalog.category.CategoryDescriptionRepository,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,11
