file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\UrlConnectionClientTest.java,retrofit.client.UrlConnectionClientTest.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\mime\TypedFile.java,retrofit.mime.TypedFile,0.0,-1.0,2.0,7.0,0.7777778,-1.0,1.0,29,class,1,2,4,1.0,0.54545456,65,0,12,0,3,11,18
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.20Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,369,innerclass,1,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter.Builder,0.0,-1.0,7.0,39.0,0.84782606,-1.0,3.0,516,innerclass,1,0,15,0.6043956,0.8133334,133,0,13,0,10,15,36
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.60Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1053,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.68Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1196,innerclass,1,0,4,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.33Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,601,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest,0.0,-1.0,193.0,76.0,0.2825279,-1.0,24.0,54,class,1,0,25,0.85470086,0.49537036,367,0,75,2,8,27,35
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.34Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,617,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RequestInterceptorTape.java,retrofit.RequestInterceptorTape.CommandWithParams,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,75,innerclass,1,0,1,,0.0,10,0,0,0,3,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.3Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,116,innerclass,1,0,3,,0.0,4,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\ErrorHandlerTest.java,retrofit.ErrorHandlerTest.2,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,93,anonymous,1,0,2,0.0,0.0,11,0,3,0,0,3,3
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\TestingUtils.java,retrofit.TestingUtils,0.0,-1.0,4.0,0.0,0.0,-1.0,3.0,12,class,1,4,3,0.0,0.0,20,0,9,0,0,3,6
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.25Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,458,innerclass,1,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Types.java,retrofit.Types,0.0,-1.0,47.0,7.0,0.12962963,-1.0,9.0,34,class,1,6,4,0.0,0.9230769,290,0,35,3,1,13,69
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.Base.1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,81,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.64Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1122,innerclass,1,0,3,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Platform.java,retrofit.Platform.OkClientInstantiator,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,183,innerclass,1,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.5,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,238,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1
