file,class,method_x,ATFD,ATLD,LAA,FDP,line,method_y,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.CharSequence,java.lang.CharSequence]",0.0,0.0,-1.0,0.0,114,"add/2[java.lang.CharSequence,java.lang.CharSequence]",4,1,1,7,1,2,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.CharSequence,java.lang.Iterable]",0.0,0.0,-1.0,0.0,138,"add/2[java.lang.CharSequence,java.lang.Iterable]",1,2,2,8,1,2,2,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.CharSequence,java.lang.Object]",0.0,0.0,-1.0,0.0,123,"add/2[java.lang.CharSequence,java.lang.Object]",0,2,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.String,java.lang.Iterable]",0.0,0.0,-1.0,0.0,148,"add/2[java.lang.String,java.lang.Iterable]",0,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.String,java.lang.Object]",0.0,0.0,-1.0,0.0,128,"add/2[java.lang.String,java.lang.Object]",0,2,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,133,"add/2[java.lang.String,java.lang.String]",2,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"add0/4[int,int,java.lang.CharSequence,java.lang.CharSequence]",1.0,4.0,0.8,1.0,560,"add0/4[int,int,java.lang.CharSequence,java.lang.CharSequence]",4,2,2,10,0,2,4,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,addAll/1[io.vertx.core.MultiMap],0.0,0.0,-1.0,0.0,153,addAll/1[io.vertx.core.http.impl.headers.MultiMap],1,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,addAll/1[java.lang.Iterable],2.0,0.0,0.0,1.0,162,addAll/1[java.lang.Iterable>],1,1,2,6,1,0,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,addAll/1[java.util.Map],0.0,0.0,-1.0,0.0,158,addAll/1[java.util.Map],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"addInt/2[java.lang.CharSequence,int]",0.0,0.0,-1.0,0.0,425,"addInt/2[java.lang.CharSequence,int]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"addShort/2[java.lang.CharSequence,short]",0.0,0.0,-1.0,0.0,430,"addShort/2[java.lang.CharSequence,short]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,clear/0,2.0,2.0,0.5,1.0,363,clear/0,1,0,1,5,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,contains/1[java.lang.CharSequence],0.0,1.0,1.0,0.0,250,contains/1[java.lang.CharSequence],5,1,2,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"contains/3[java.lang.CharSequence,java.lang.CharSequence,boolean]",6.0,1.0,0.14285715,2.0,227,"contains/3[java.lang.CharSequence,java.lang.CharSequence,boolean]",2,1,7,16,2,5,3,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,contains/1[java.lang.String],0.0,0.0,-1.0,0.0,255,contains/1[java.lang.String],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"contains/3[java.lang.String,java.lang.String,boolean]",0.0,0.0,-1.0,0.0,245,"contains/3[java.lang.String,java.lang.String,boolean]",0,1,1,3,1,0,3,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,encode/1[io.netty.buffer.ByteBuf],4.0,1.0,0.2,1.0,444,encode/1[io.vertx.core.http.impl.headers.ByteBuf],1,1,2,7,0,1,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"encoderHeader/3[java.lang.CharSequence,java.lang.CharSequence,io.netty.buffer.ByteBuf]",2.0,2.0,0.5,1.0,455,"encoderHeader/3[java.lang.CharSequence,java.lang.CharSequence,io.vertx.core.http.impl.headers.ByteBuf]",1,1,1,16,0,4,3,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,entries/0,0.0,0.0,-1.0,0.0,305,entries/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,forEach/1[java.util.function.Consumer],2.0,1.0,0.33333334,1.0,296,forEach/1[java.util.function.Consumer>],0,0,2,7,0,1,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,get/1[java.lang.CharSequence],0.0,1.0,1.0,0.0,260,get/1[java.lang.CharSequence],1,1,2,5,1,1,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,get/1[java.lang.String],0.0,1.0,1.0,0.0,267,get/1[java.lang.String],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,get0/1[java.lang.CharSequence],4.0,1.0,0.2,1.0,584,get0/1[java.lang.CharSequence],2,1,5,14,1,5,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,getAll/1[java.lang.CharSequence],4.0,1.0,0.2,1.0,272,getAll/1[java.lang.CharSequence],1,1,5,15,1,5,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,getAll/1[java.lang.String],0.0,1.0,1.0,0.0,291,getAll/1[java.lang.String],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,getInt/1[java.lang.CharSequence],0.0,0.0,-1.0,0.0,378,getInt/1[java.lang.CharSequence],0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"getInt/2[java.lang.CharSequence,int]",0.0,0.0,-1.0,0.0,383,"getInt/2[java.lang.CharSequence,int]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,getShort/1[java.lang.CharSequence],0.0,0.0,-1.0,0.0,388,getShort/1[java.lang.CharSequence],0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"getShort/2[java.lang.CharSequence,short]",0.0,0.0,-1.0,0.0,393,"getShort/2[java.lang.CharSequence,short]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,getTimeMillis/1[java.lang.CharSequence],0.0,0.0,-1.0,0.0,398,getTimeMillis/1[java.lang.CharSequence],0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"getTimeMillis/2[java.lang.CharSequence,long]",0.0,0.0,-1.0,0.0,403,"getTimeMillis/2[java.lang.CharSequence,long]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,headers/0,0.0,0.0,-1.0,0.0,81,headers/0,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,httpHeaders/0,0.0,1.0,1.0,0.0,74,httpHeaders/0,7,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,isEmpty/0,1.0,1.0,0.5,1.0,347,isEmpty/0,0,0,2,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,iterator/0,6.0,3.0,0.33333334,3.0,310,iterator/0,0,1,1,31,1,0,0,0,1,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,iteratorCharSequence/0,5.0,1.0,0.16666667,2.0,408,iteratorCharSequence/0,0,1,1,14,1,0,0,0,1,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,names/0,4.0,1.0,0.2,2.0,352,names/0,1,1,2,9,1,2,0,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,remove/1[java.lang.CharSequence],0.0,0.0,-1.0,0.0,170,remove/1[java.lang.CharSequence],2,1,1,7,1,2,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,remove/1[java.lang.String],0.0,0.0,-1.0,0.0,179,remove/1[java.lang.String],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"remove0/3[int,int,java.lang.CharSequence]",4.0,2.0,0.33333334,1.0,540,"remove0/3[int,int,java.lang.CharSequence]",3,1,6,21,0,4,3,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.CharSequence,java.lang.CharSequence]",0.0,1.0,1.0,0.0,184,"set/2[java.lang.CharSequence,java.lang.CharSequence]",9,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.CharSequence,java.lang.Iterable]",0.0,0.0,-1.0,0.0,204,"set/2[java.lang.CharSequence,java.lang.Iterable]",2,3,3,13,1,2,2,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.CharSequence,java.lang.Object]",0.0,1.0,1.0,0.0,199,"set/2[java.lang.CharSequence,java.lang.Object]",0,2,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.String,java.lang.Iterable]",0.0,1.0,1.0,0.0,222,"set/2[java.lang.String,java.lang.Iterable]",1,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.String,java.lang.Object]",0.0,1.0,1.0,0.0,194,"set/2[java.lang.String,java.lang.Object]",0,2,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set/2[java.lang.String,java.lang.String]",0.0,1.0,1.0,0.0,189,"set/2[java.lang.String,java.lang.String]",2,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"set0/2[java.lang.CharSequence,java.lang.CharSequence]",0.0,0.0,-1.0,0.0,574,"set0/2[java.lang.CharSequence,java.lang.CharSequence]",1,2,2,9,1,2,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,set0/1[java.lang.Iterable],2.0,0.0,0.0,1.0,599,set0/1[java.lang.Iterable>],2,2,2,7,1,0,1,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,setAll/1[io.vertx.core.MultiMap],0.0,1.0,1.0,0.0,86,setAll/1[io.vertx.core.http.impl.headers.MultiMap],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,setAll/1[java.util.Map],0.0,1.0,1.0,0.0,91,setAll/1[java.util.Map],0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"setInt/2[java.lang.CharSequence,int]",0.0,1.0,1.0,0.0,435,"setInt/2[java.lang.CharSequence,int]",0,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"setShort/2[java.lang.CharSequence,short]",0.0,0.0,-1.0,0.0,440,"setShort/2[java.lang.CharSequence,short]",0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,size/0,0.0,0.0,-1.0,0.0,96,size/0,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,toString/0,0.0,0.0,-1.0,0.0,369,toString/0,0,0,2,7,1,1,0,1,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,toValidCharSequence/1[java.lang.Object],0.0,0.0,-1.0,0.0,52,toValidCharSequence/1[java.lang.Object],6,0,2,8,2,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,"writeAscii/3[io.netty.buffer.ByteBuf,int,java.lang.CharSequence]",2.0,0.0,0.0,2.0,472,"writeAscii/3[io.vertx.core.http.impl.headers.ByteBuf,int,java.lang.CharSequence]",1,0,2,8,0,0,3,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,HeadersMultiMap/0,0.0,0.0,-1.0,0.0,104,HeadersMultiMap/0,1,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,HeadersMultiMap/1[java.util.function.BiConsumer],2.0,2.0,0.5,1.0,108,HeadersMultiMap/1[java.util.function.BiConsumer],1,0,1,4,0,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\headers\HeadersMultiMap.java,io.vertx.core.http.impl.headers.HeadersMultiMap,(initializer63),1.0,2.0,0.6666667,1.0,63,(initializer 63),0,0,2,8,0,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationUpdateEvent.java,io.vertx.core.spi.cluster.RegistrationUpdateEvent,address/0,0.0,1.0,1.0,0.0,35,address/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationUpdateEvent.java,io.vertx.core.spi.cluster.RegistrationUpdateEvent,registrations/0,0.0,1.0,1.0,0.0,42,registrations/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationUpdateEvent.java,io.vertx.core.spi.cluster.RegistrationUpdateEvent,toString/0,0.0,2.0,1.0,0.0,47,toString/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationUpdateEvent.java,io.vertx.core.spi.cluster.RegistrationUpdateEvent,"RegistrationUpdateEvent/2[java.lang.String,java.util.List]",0.0,2.0,1.0,0.0,27,"RegistrationUpdateEvent/2[java.lang.String,java.util.List]",0,0,2,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\HttpServerWorker.java,io.vertx.core.http.impl.HttpServerWorker$155,"configure/2[ChannelHandlerContext,boolean]",0.0,0.0,-1.0,0.0,157,"configure/2[io.vertx.core.http.impl.ChannelHandlerContext,boolean]",0,2,3,11,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\HttpServerWorker.java,io.vertx.core.http.impl.HttpServerWorker$155,"exceptionCaught/2[ChannelHandlerContext,java.lang.Throwable]",0.0,0.0,-1.0,0.0,177,"exceptionCaught/2[io.vertx.core.http.impl.ChannelHandlerContext,java.lang.Throwable]",0,1,1,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\HttpServerWorker.java,io.vertx.core.http.impl.HttpServerWorker$155,"userEventTriggered/2[ChannelHandlerContext,java.lang.Object]",1.0,0.0,0.0,1.0,170,"userEventTriggered/2[io.vertx.core.http.impl.ChannelHandlerContext,java.lang.Object]",0,1,3,5,0,0,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\test\core\RepeatRule.java,io.vertx.test.core.RepeatRule,"apply/2[org.junit.runners.model.Statement,org.junit.runner.Description]",2.0,0.0,0.0,2.0,43,"apply/2[io.vertx.test.core.Statement,io.vertx.test.core.Description]",0,2,2,9,1,3,2,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,getMulticastNetworkInterface/0,0.0,1.0,1.0,0.0,210,getMulticastNetworkInterface/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,getMulticastTimeToLive/0,0.0,1.0,1.0,0.0,189,getMulticastTimeToLive/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,getReceiveBufferSize/0,1.0,0.0,0.0,1.0,117,getReceiveBufferSize/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,getSendBufferSize/0,1.0,0.0,0.0,1.0,106,getSendBufferSize/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,getTrafficClass/0,1.0,0.0,0.0,1.0,139,getTrafficClass/0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,init/0,0.0,10.0,1.0,0.0,97,init/0,2,0,1,7,0,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,isBroadcast/0,0.0,1.0,1.0,0.0,152,isBroadcast/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,isIpV6/0,0.0,1.0,1.0,0.0,228,isIpV6/0,3,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,isLoopbackModeDisabled/0,0.0,1.0,1.0,0.0,171,isLoopbackModeDisabled/0,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,setBroadcast/1[boolean],0.0,1.0,1.0,0.0,162,setBroadcast/1[boolean],1,0,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,setIpV6/1[boolean],0.0,1.0,1.0,0.0,238,setIpV6/1[boolean],1,0,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\datagram\DatagramSocketOptions.java,io.vertx.core.datagram.DatagramSocketOptions,setLogActivity/1[boolean],1.0,0.0,0.0,1.0,244,setLogActivity/1[boolean],0,0,1,3,1,0,1,0,0,0
