file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\launcher\CommandFactoryLookup.java,io.vertx.core.spi.launcher.CommandFactoryLookup,interface,1,0,1,,0.0,3,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24,1.0,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\test\fakedns\FakeDNSServer.java,io.vertx.test.fakedns.FakeDNSServer$198,anonymous,1,0,3,,0.0,13,0,7,0,0,1,1,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,198,1.0,0.0,3.0,,0.0,13.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,198.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\examples\EventBusExamples.java,examples.EventBusExamples,class,1,0,8,0.0,0.0,106,0,30,0,0,12,18,0.0,-1.0,13.0,0.0,0.0,-1.0,4.0,25,1.0,0.0,8.0,0.0,0.0,106.0,0.0,30.0,0.0,0.0,12.0,18.0,0.0,-1.0,13.0,0.0,0.0,-1.0,4.0,25.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\net\impl\VertxTrustManagerFactory.java,io.vertx.core.net.impl.VertxTrustManagerFactory,class,2,1,0,,0.0,17,0,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,25,2.0,1.0,0.0,,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,25.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\logging\LogDelegateFactory.java,io.vertx.core.spi.logging.LogDelegateFactory,interface,1,1,1,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\impl\launcher\commands\HiddenCommandFactory.java,io.vertx.core.impl.launcher.commands.HiddenCommandFactory,class,2,0,2,,0.0,5,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,16,2.0,0.0,2.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,16.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\http\HttpTest.java,io.vertx.core.http.HttpTest$3311,anonymous,1,0,3,,0.0,19,0,11,0,0,1,2,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3311,1.0,0.0,3.0,,0.0,19.0,0.0,11.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3311.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\WebSocketConnectOptions.java,io.vertx.core.http.WebSocketConnectOptions,class,2,4,9,0.2647059,0.84313726,74,0,10,0,6,17,19,0.0,0.64285713,5.0,21.0,0.8076923,-1.0,1.0,28,2.0,4.0,9.0,0.2647059,0.84313726,74.0,0.0,10.0,0.0,6.0,17.0,19.0,0.0,0.64285713,5.0,21.0,0.8076923,-1.0,1.0,28.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\DeploymentTest.java,io.vertx.core.DeploymentTest$932,anonymous,1,0,1,,0.0,6,0,1,0,0,1,1,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,932,1.0,0.0,1.0,,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,932.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\eventbus\impl\codecs\ByteMessageCodec.java,io.vertx.core.eventbus.impl.codecs.ByteMessageCodec,class,1,1,2,0.0,0.0,17,0,2,0,0,5,5,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,20,1.0,1.0,2.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,20.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\eventbus\impl\HandlerRegistration.java,io.vertx.core.eventbus.impl.HandlerRegistration,class,1,8,15,0.5090909,0.7402597,133,0,19,1,7,11,22,0.0,-1.0,4.0,18.0,0.8181818,-1.0,1.0,26,1.0,8.0,15.0,0.5090909,0.7402597,133.0,0.0,19.0,1.0,7.0,11.0,22.0,0.0,-1.0,4.0,18.0,0.8181818,-1.0,1.0,26.0
C:\Users\syuuj\gitProject\vert.x\src\main\generated\io\vertx\core\file\FileSystemOptionsConverter.java,io.vertx.core.file.FileSystemOptionsConverter,class,1,2,3,0.0,0.0,33,0,11,0,0,3,11,0.0,-1.0,13.0,0.0,0.0,-1.0,3.0,13,1.0,2.0,3.0,0.0,0.0,33.0,0.0,11.0,0.0,0.0,3.0,11.0,0.0,-1.0,13.0,0.0,0.0,-1.0,3.0,13.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\parsetools\RecordParserTest.java,io.vertx.core.parsetools.RecordParserTest$304,anonymous,1,0,1,,0.0,6,0,0,0,1,1,1,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,304,1.0,0.0,1.0,,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,304.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\NamedWorkerPoolTest.java,io.vertx.core.NamedWorkerPoolTest$385,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,385,1.0,0.0,1.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,385.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\HttpServerFileUpload.java,io.vertx.core.http.HttpServerFileUpload,interface,1,7,8,0.0,0.0,19,0,0,0,0,17,17,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,29,1.0,7.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,29.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\json\pointer\impl\JsonPointerTest.java,io.vertx.core.json.pointer.impl.JsonPointerTest,class,1,0,5,0.0,0.0,227,0,30,0,0,34,34,0.0,-1.0,30.0,0.0,0.0,-1.0,5.0,28,1.0,0.0,5.0,0.0,0.0,227.0,0.0,30.0,0.0,0.0,34.0,34.0,0.0,-1.0,30.0,0.0,0.0,-1.0,5.0,28.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\VertxTest.java,io.vertx.core.VertxTest$2Hook,innerclass,1,0,2,,0.0,11,0,3,0,0,1,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,93,1.0,0.0,2.0,,0.0,11.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,93.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\impl\resolver\DnsResolverProvider.java,io.vertx.core.impl.resolver.DnsResolverProvider$ResolverRegistration,innerclass,1,0,2,,0.0,8,0,0,0,2,1,1,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,193,1.0,0.0,2.0,,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,193.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\CreateVertxTest.java,io.vertx.core.CreateVertxTest$55,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,55,1.0,0.0,1.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,55.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\file\FileResolverTestBase.java,io.vertx.core.file.FileResolverTestBase,class,2,7,12,0.38746437,0.68965524,291,6,76,0,3,29,44,77.0,0.06896552,41.0,12.0,0.2264151,0.12987013,11.0,47,2.0,7.0,12.0,0.38746437,0.68965524,291.0,6.0,76.0,0.0,3.0,29.0,44.0,77.0,0.06896552,41.0,12.0,0.2264151,0.12987013,11.0,47.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\HttpChannelConnector.java,io.vertx.core.http.impl.HttpChannelConnector,class,1,4,31,0.5,0.66999996,149,0,45,0,10,10,30,0.0,-1.0,18.0,32.0,0.64,-1.0,6.0,45,1.0,4.0,31.0,0.5,0.66999996,149.0,0.0,45.0,0.0,10.0,10.0,30.0,0.0,-1.0,18.0,32.0,0.64,-1.0,6.0,45.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\MultiMap.java,io.vertx.core.MultiMap,interface,1,14,5,0.0,0.0,48,0,10,0,0,28,30,0.0,-1.0,14.0,2.0,0.125,-1.0,1.0,36,1.0,14.0,5.0,0.0,0.0,48.0,0.0,10.0,0.0,0.0,28.0,30.0,0.0,-1.0,14.0,2.0,0.125,-1.0,1.0,36.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\spi\VertxThreadFactory.java,io.vertx.core.spi.VertxThreadFactory,interface,1,2,4,0.0,1.0,13,0,1,0,1,2,3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,22,1.0,2.0,4.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,22.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\net\NetServer.java,io.vertx.core.net.NetServer,interface,1,14,12,0.0,0.0,17,0,0,0,0,15,15,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,30,1.0,14.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,30.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\shareddata\impl\SharedDataImpl.java,io.vertx.core.shareddata.impl.SharedDataImpl$WrappedAsyncMap,innerclass,1,0,5,1.0,0.0,79,0,17,0,1,18,18,0.0,-1.0,1.0,2.0,0.6666667,-1.0,1.0,220,1.0,0.0,5.0,1.0,0.0,79.0,0.0,17.0,0.0,1.0,18.0,18.0,0.0,-1.0,1.0,2.0,0.6666667,-1.0,1.0,220.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\impl\launcher\ServiceCommandLoaderTest.java,io.vertx.core.impl.launcher.ServiceCommandLoaderTest,class,1,1,5,1.0,0.25,31,0,14,0,1,4,6,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,29,1.0,1.0,5.0,1.0,0.25,31.0,0.0,14.0,0.0,1.0,4.0,6.0,0.0,-1.0,2.0,2.0,0.5,-1.0,2.0,29.0
