file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\running\classes\AllClassesTests.java,org.junit.tests.running.classes.AllClassesTests,class,1,1,15,-1.0,0.0,2,0,0,0,0,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,23,1.0,1.0,15.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,23.0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\runner\WithUnresolvedGenericTypeVariablesOnTheoryParms.java,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,class,1,1,12,0.0,0.0,93,0,6,9,0,9,9,0.0,-1.0,9.0,0.0,0.0,-1.0,9.0,23,1.0,1.0,12.0,0.0,0.0,93.0,0.0,6.0,9.0,0.0,9.0,9.0,0.0,-1.0,9.0,0.0,0.0,-1.0,9.0,23.0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\rules\ExpectedExceptionTest.java,org.junit.rules.ExpectedExceptionTest$ThrowUnexpectedCause,innerclass,1,0,3,,0.0,9,0,5,0,1,1,1,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,320,1.0,0.0,3.0,,0.0,9.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,320.0
C:\Users\syuuj\gitProject\junit4\src\test\java\junit\tests\framework\NotPublicTestCase.java,junit.tests.framework.NotPublicTestCase,class,3,1,1,0.0,0.0,6,0,0,0,0,2,2,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,8,3.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,8.0
C:\Users\syuuj\gitProject\junit4\src\main\java\junit\framework\Test.java,junit.framework.Test,interface,1,61,1,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,1.0,61.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8.0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\AssumptionViolatedExceptionTest.java,org.junit.AssumptionViolatedExceptionTest$UnserializableClass,innerclass,1,0,0,,0.0,5,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,201,,,,,,,,,,,,,,,,,,,,
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\internal\StackTracesTest.java,org.junit.internal.StackTracesTest$297,anonymous,1,0,2,,0.0,6,0,1,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,297,,,,,,,,,,,,,,,,,,,,
C:\Users\syuuj\gitProject\junit4\src\main\java\org\junit\internal\Throwables.java,org.junit.internal.Throwables$State$215,anonymous,1,0,2,,0.0,5,0,0,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,215,1.0,0.0,2.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,215.0
C:\Users\syuuj\gitProject\junit4\src\test\java\junit\samples\money\MoneyTest.java,junit.samples.money.MoneyTest,class,3,2,6,0.8369565,0.7291667,120,0,21,0,6,24,24,4.0,0.041666668,0.0,34.0,1.0,0.0,0.0,5,3.0,2.0,6.0,0.8369565,0.7291667,120.0,0.0,21.0,0.0,6.0,24.0,24.0,4.0,0.041666668,0.0,34.0,1.0,0.0,0.0,5.0
C:\Users\syuuj\gitProject\junit4\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\ReguessableValue.java,org.junit.tests.experimental.theories.extendingwithstubs.ReguessableValue,class,2,4,3,0.0,0.0,6,3,0,0,0,2,2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,8,2.0,4.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,8.0
