file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\SmartContentSelector.java,us.codecraft.webmagic.selector.SmartContentSelector,0.0,-1.0,12.0,0.0,0.0,-1.0,3.0,17
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\PriorityScheduler.java,us.codecraft.webmagic.scheduler.PriorityScheduler,4.0,0.25,4.0,0.0,0.0,0.0,3.0,20
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,9
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\pipeline\ResultItemsCollectorPipeline.java,us.codecraft.webmagic.pipeline.ResultItemsCollectorPipeline,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,13
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$6,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,212
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,5.0,0.2,2.0,9.0,0.8181818,0.0,1.0,18
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\thread\CountableThreadPool.java,us.codecraft.webmagic.thread.CountableThreadPool$1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,70
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\HttpConstant.java,us.codecraft.webmagic.utils.HttpConstant$Method,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\Downloader.java,us.codecraft.webmagic.downloader.Downloader,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,15
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,0.0,0.42857143,2.0,14.0,0.875,-1.0,2.0,18
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\RegexResult.java,us.codecraft.webmagic.selector.RegexResult,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,10
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\ProxyUtils.java,us.codecraft.webmagic.utils.ProxyUtils,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,18
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\selector\RegexSelectorTest.java,us.codecraft.webmagic.selector.RegexSelectorTest,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,9
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\PageProcessor.java,us.codecraft.webmagic.processor.PageProcessor,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,20
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\SimplePageProcessor.java,us.codecraft.webmagic.processor.SimplePageProcessor,0.0,-1.0,4.0,4.0,0.5,-1.0,1.0,14
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\QueueScheduler.java,us.codecraft.webmagic.scheduler.QueueScheduler,4.0,0.25,2.0,0.0,0.0,0.0,2.0,19
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$11,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,296
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,0.0,0.6,0.0,0.0,-1.0,-1.0,0.0,16
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\SpiderTest.java,us.codecraft.webmagic.SpiderTest$2,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,59
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\FilePersistentBase.java,us.codecraft.webmagic.utils.FilePersistentBase,0.0,-1.0,2.0,6.0,0.75,-1.0,2.0,11
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\utils\UrlUtilsTest.java,us.codecraft.webmagic.utils.UrlUtilsTest,0.0,-1.0,3.0,0.0,0.0,-1.0,1.0,13
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\DuplicateRemovedScheduler.java,us.codecraft.webmagic.scheduler.DuplicateRemovedScheduler,0.0,-1.0,5.0,2.0,0.2857143,-1.0,1.0,17
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\HttpConstant.java,us.codecraft.webmagic.utils.HttpConstant,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\HttpClientDownloader.java,us.codecraft.webmagic.downloader.HttpClientDownloader,2.0,0.0,43.0,7.0,0.14,1.0,14.0,34
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\scheduler\PrioritySchedulerTest.java,us.codecraft.webmagic.scheduler.PrioritySchedulerTest,0.0,-1.0,10.0,14.0,0.5833333,-1.0,1.0,12
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\scheduler\PrioritySchedulerTest.java,us.codecraft.webmagic.scheduler.PrioritySchedulerTest$1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,16
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$5,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,195
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\SpiderTest.java,us.codecraft.webmagic.SpiderTest$1,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,46
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\pipeline\FilePipelineTest.java,us.codecraft.webmagic.pipeline.FilePipelineTest$1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,27
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\OrSelector.java,us.codecraft.webmagic.selector.OrSelector,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,12
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\PriorityScheduler.java,us.codecraft.webmagic.scheduler.PriorityScheduler$1,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,26
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\component\DuplicateRemover.java,us.codecraft.webmagic.scheduler.component.DuplicateRemover,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,11
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$2,0.0,-1.0,35.0,0.0,0.0,-1.0,6.0,126
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\HttpUriRequestConverter.java,us.codecraft.webmagic.downloader.HttpUriRequestConverter,0.0,-1.0,58.0,0.0,0.0,-1.0,18.0,32
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest,0.0,-1.0,90.0,1.0,0.010989011,-1.0,18.0,37
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\example\GithubRepoPageProcessor.java,us.codecraft.webmagic.processor.example.GithubRepoPageProcessor,0.0,-1.0,8.0,1.0,0.11111111,-1.0,2.0,12
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\HttpClientGenerator.java,us.codecraft.webmagic.downloader.HttpClientGenerator,0.0,-1.0,32.0,2.0,0.05882353,-1.0,10.0,35
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectable.java,us.codecraft.webmagic.selector.Selectable,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,11
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\PlainText.java,us.codecraft.webmagic.selector.PlainText,3.0,0.125,0.0,5.0,1.0,0.0,0.0,13
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\AbstractSelectable.java,us.codecraft.webmagic.selector.AbstractSelectable,0.0,-1.0,2.0,12.0,0.85714287,-1.0,1.0,12
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\HttpConstant.java,us.codecraft.webmagic.utils.HttpConstant$StatusCode,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,28
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest$12,0.0,-1.0,4.0,0.0,0.0,-1.0,3.0,312
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\RegexSelector.java,us.codecraft.webmagic.selector.RegexSelector,0.0,-1.0,7.0,8.0,0.53333336,-1.0,3.0,17
