file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\sugii syuji\gitProject\shopizer\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,0.0,-1.0,10.0,5.0,0.33333334,-1.0,4.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,0.0,-1.0,10.0,5.0,0.33333334,-1.0,4.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\utils\CatalogServiceHelper.java,com.salesmanager.core.business.utils.CatalogServiceHelper,0.0,-1.0,19.0,0.0,0.0,-1.0,10.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\email\DefaultEmailSenderImpl.java,com.salesmanager.core.business.modules.email.DefaultEmailSenderImpl,0.0,-1.0,33.0,14.0,0.29787233,-1.0,9.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\attribute\ProductAttributeServiceImpl.java,com.salesmanager.core.business.services.catalog.product.attribute.ProductAttributeServiceImpl,2.0,0.25,10.0,1.0,0.09090909,0.0,4.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\system\EmailServiceImpl.java,com.salesmanager.core.business.services.system.EmailServiceImpl,0.0,-1.0,11.0,1.0,0.083333336,-1.0,5.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\utils\CacheUtils.java,com.salesmanager.core.business.utils.CacheUtils,0.0,-1.0,6.0,2.0,0.25,-1.0,2.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\customer\attribute\CustomerOptionServiceImpl.java,com.salesmanager.core.business.services.customer.attribute.CustomerOptionServiceImpl,2.0,0.25,11.0,0.0,0.0,0.0,5.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\integration\shipping\impl\USPSShippingQuote.java,com.salesmanager.core.business.modules.integration.shipping.impl.USPSParsedElements,0.0,-1.0,0.0,9.0,1.0,-1.0,0.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\reference\loader\ConfigurationModulesLoader.java,com.salesmanager.core.business.services.reference.loader.ConfigurationModulesLoader,0.0,-1.0,19.0,0.0,0.0,-1.0,3.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\ProductServiceImpl.java,com.salesmanager.core.business.services.catalog.product.ProductServiceImpl,2.0,0.18181819,73.0,2.0,0.026666667,0.0,14.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\test\java\com\salesmanager\test\order\OrderTest.java,com.salesmanager.test.order.OrderTest,32.0,0.0,188.0,1.0,0.005291005,0.03125,39.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\integration\payment\impl\BeanStreamPayment.java,com.salesmanager.core.business.modules.integration.payment.impl.BeanStreamPayment,0.0,-1.0,194.0,0.0,0.0,-1.0,28.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\test\java\com\salesmanager\test\catalog\ProductTest.java,com.salesmanager.test.catalog.ProductTest,32.0,0.0,257.0,5.0,0.01908397,0.0,36.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\configuration\CoreApplicationConfiguration.java,com.salesmanager.core.business.configuration.CoreApplicationConfiguration,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\reference\loader\IntegrationModulesLoader.java,com.salesmanager.core.business.services.reference.loader.IntegrationModulesLoader,0.0,-1.0,47.0,0.0,0.0,-1.0,7.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\payments\TransactionServiceImpl.java,com.salesmanager.core.business.services.payments.TransactionServiceImpl,2.0,0.16666667,31.0,0.0,0.0,0.0,5.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\system\ModuleConfigurationServiceImpl.java,com.salesmanager.core.business.services.system.ModuleConfigurationServiceImpl,2.0,0.0,26.0,1.0,0.037037037,0.0,4.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\services\catalog\product\review\ProductReviewServiceImpl.java,com.salesmanager.core.business.services.catalog.product.review.ProductReviewServiceImpl,2.0,0.25,18.0,0.0,0.0,0.0,6.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\email\DefaultEmailSenderImpl.java,com.salesmanager.core.business.modules.email.DefaultEmailSenderImpl$1$1,0.0,0.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\utils\CreditCardUtils.java,com.salesmanager.core.business.utils.CreditCardUtils,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\configuration\ProcessorsConfiguration.java,com.salesmanager.core.business.configuration.ProcessorsConfiguration,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\test\java\com\salesmanager\test\catalog\ManufacturerTest.java,com.salesmanager.test.catalog.ManufacturerTest,32.0,0.0,22.0,0.0,0.0,0.0,6.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\modules\utils\EncryptionImpl.java,com.salesmanager.core.business.modules.utils.EncryptionImpl,0.0,-1.0,10.0,6.0,0.375,-1.0,3.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\catalog\product\relationship\ProductRelationshipRepositoryImpl.java,com.salesmanager.core.business.repositories.catalog.product.relationship.ProductRelationshipRepositoryImpl,0.0,-1.0,64.0,8.0,0.11111111,-1.0,6.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\main\java\com\salesmanager\core\business\repositories\customer\CustomerRepositoryImpl.java,com.salesmanager.core.business.repositories.customer.CustomerRepositoryImpl,0.0,-1.0,37.0,0.0,0.0,-1.0,4.0
C:\Users\sugii syuji\gitProject\shopizer\sm-core\src\test\java\com\salesmanager\test\shipping\ShippingQuoteByWeightTest.java,com.salesmanager.test.shipping.ShippingQuoteByWeightTest,32.0,0.0,90.0,0.0,0.0,0.0,27.0
