file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\widgets\BuildListTableTest.java,jenkins.widgets.BuildListTableTest,linksFromFolders/0,0,0,1,28,0,10,0,0,0,0,14,0,0,7,45,0,0,1,28,0,10,0,0,0,0,14,0,0,7,45
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,localhostWarning/0,0,0,1,6,0,2,0,0,0,0,7,0,0,4,60,0,0,1,6,0,2,0,0,0,0,7,0,0,4,60
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,cannotInjectJavaScriptUsingRootUrl_inLabelAbsoluteLink/0,0,0,1,19,0,11,0,0,0,0,17,2,0.11764706,10,157,0,0,1,19,0,11,0,0,0,0,17,2,0.11764706,10,157
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,cannotInjectJavaScriptUsingRootUrl_inNewViewLinkAction/0,0,0,1,11,0,7,0,0,0,0,10,1,0.1,7,132,0,0,1,11,0,7,0,0,0,0,10,1,0.1,7,132
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,settingRootURL/1[String],0,0,1,7,0,3,1,0,0,0,3,0,0,3,190,0,0,1,7,0,3,1,0,0,0,3,0,0,3,190
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,doNotAcceptNonHttpBasedRootURL_fromUI/0,0,0,1,11,0,3,0,0,0,0,10,2,0.22222222,4,69,0,0,1,11,0,3,0,0,0,0,10,2,0.22222222,4,69
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,escapeHatch_acceptNonHttpBasedRootURL_fromUI/0,0,0,1,19,0,5,0,0,0,0,13,2,0.16666667,5,90,0,0,1,19,0,5,0,0,0,0,13,2,0.16666667,5,90
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\JenkinsLocationConfigurationTest.java,JenkinsLocationConfigurationTest,doNotAcceptNonHttpBasedRootURL_fromConfigXml/0,0,0,1,5,0,0,0,0,0,0,3,2,0.5,2,121,0,0,1,5,0,0,0,0,0,0,3,2,0.5,2,121
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,createFile/0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,89,0,0,1,3,0,0,0,0,0,0,1,0,0,1,89
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,writeToAtomicFile/0,0,0,1,7,0,0,0,0,0,0,1,2,0.6666667,1,95,0,0,1,7,0,0,0,0,0,0,1,2,0.6666667,1,95
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,badPath/0,0,0,2,13,0,2,0,0,0,0,2,0,0,2,148,0,0,2,13,0,2,0,0,0,0,2,0,0,2,148
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,setUp/0,0,0,1,5,0,0,0,0,0,0,0,4,1,0,69,0,0,1,5,0,0,0,0,0,0,0,4,1,0,69
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,indexOutOfBoundsLeavesOriginalUntouched/0,0,0,2,9,0,0,0,0,0,0,0,3,1,0,137,0,0,2,9,0,0,0,0,0,0,0,3,1,0,137
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,symlinkToDirectory/0,0,0,1,7,0,4,0,0,0,0,4,0,0,3,76,0,0,1,7,0,4,0,0,0,0,4,0,0,3,76
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,computePermissions/0,0,1,2,9,1,2,0,0,0,0,1,1,0.5,1,47,0,1,2,9,1,2,0,0,0,0,1,1,0.5,1,47
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,isPosixSupported/1[java.io.File],2,0,2,10,1,1,1,0,0,0,1,0,0,1,57,2,0,2,10,1,1,1,0,0,0,1,0,0,1,57
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,checkPermissionsRespectUmask/0,0,1,1,12,0,4,0,0,0,0,3,1,0.25,3,166,0,1,1,12,0,4,0,0,0,0,3,1,0.25,3,166
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,commitToFile/0,0,0,1,7,0,0,0,0,0,0,0,3,1,0,110,0,0,1,7,0,0,0,0,0,0,0,3,1,0,110
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\AtomicFileWriterTest.java,hudson.util.AtomicFileWriterTest,abortDeletesTmpFile/0,0,0,1,6,0,0,0,0,0,0,1,3,0.75,1,124,0,0,1,6,0,0,0,0,0,0,1,3,0.75,1,124
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\model\UserPropertyDescriptor.java,hudson.model.UserPropertyDescriptor,UserPropertyDescriptor/0,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,43,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,43
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\model\UserPropertyDescriptor.java,hudson.model.UserPropertyDescriptor,newInstance/1[hudson.model.User],1,0,1,1,0,0,1,0,0,0,0,0,-1,0,57,1,0,1,1,0,0,1,0,0,0,0,0,-1,0,57
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\model\UserPropertyDescriptor.java,hudson.model.UserPropertyDescriptor,UserPropertyDescriptor/1[java.lang.Class],0,0,1,3,0,0,1,0,0,0,0,0,-1,0,32,0,0,1,3,0,0,1,0,0,0,0,0,-1,0,32
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\model\UserPropertyDescriptor.java,hudson.model.UserPropertyDescriptor,isEnabled/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,72,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,72
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\util\ProcessTreeTest.java,hudson.util.ProcessTreeTest.ProcessCallableImpl,"invoke/2[hudson.util.OSProcess,hudson.util.VirtualChannel]",0,0,1,5,1,0,2,0,0,0,0,0,-1,0,62,0,0,1,5,1,0,2,0,0,0,0,0,-1,0,62
C:\Users\syuuj\gitProject\jenkins\core\src\test\java\hudson\PluginWrapperTest.java,hudson.PluginWrapperTest.1,answer/1[hudson.InvocationOnMock],0,0,1,3,1,0,1,0,0,0,2,0,0,2,127,0,0,1,3,1,0,1,0,0,0,2,0,0,2,127
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\Functions.java,hudson.Functions.ThreadGroupMap,"compare/2[java.lang.management.ThreadInfo,java.lang.management.ThreadInfo]",0,1,2,5,1,1,2,0,0,0,4,0,0,1,1484,0,1,2,5,1,1,2,0,0,0,4,0,0,1,1484
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\Functions.java,hudson.Functions.ThreadGroupMap,getThreadGroup/1[java.lang.management.ThreadInfo],1,0,1,3,1,0,1,0,0,0,2,0,0,2,1480,1,0,1,3,1,0,1,0,0,0,2,0,0,2,1480
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,"setUp/3[hudson.slaves.AbstractBuild,hudson.slaves.Launcher,hudson.slaves.BuildListener]",0,0,1,5,1,0,3,0,1,0,0,0,-1,0,136,0,0,1,5,1,0,3,0,1,0,0,0,-1,0,136
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,for_/1[hudson.slaves.Node],0,2,1,3,1,0,1,0,0,0,0,0,-1,0,188,0,2,1,3,1,0,1,0,0,0,0,0,-1,0,188
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,"reconfigure/2[hudson.slaves.StaplerRequest,hudson.slaves.JSONObject]",0,1,2,3,1,0,2,0,0,0,0,1,1,0,173,0,1,2,3,1,0,2,0,0,0,0,1,1,0,173
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,getDescriptor/0,0,0,1,3,1,0,0,0,0,0,3,0,0,2,85,0,0,1,3,1,0,0,0,0,0,3,0,0,2,85
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,all/0,0,0,1,3,1,0,0,0,0,0,2,1,0.33333334,1,180,0,0,1,3,1,0,0,0,0,0,2,1,0.33333334,1,180
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,setNode/1[N],0,0,1,3,0,0,1,0,0,0,0,1,1,0,83,0,0,1,3,0,0,1,0,0,0,0,1,1,0,83
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,canTake/1[hudson.slaves.Task],0,0,1,3,1,0,1,0,0,0,0,0,-1,0,100,0,0,1,3,1,0,1,0,0,0,0,0,-1,0,100
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,"buildEnvVars/2[hudson.slaves.EnvVars,hudson.slaves.TaskListener]",0,0,1,2,0,0,2,0,0,0,0,0,-1,0,169,0,0,1,2,0,0,2,0,0,0,0,0,-1,0,169
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\slaves\NodeProperty.java,hudson.slaves.NodeProperty,canTake/1[hudson.slaves.BuildableItem],0,1,1,3,1,0,1,0,0,0,1,0,0,1,112,0,1,1,3,1,0,1,0,0,0,1,0,0,1,112
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\jenkins\model\DefaultUserCanonicalIdResolver.java,jenkins.model.DefaultUserCanonicalIdResolver.1,getDisplayName/0,0,1,1,3,1,0,0,0,0,0,0,0,-1,0,63,0,1,1,3,1,0,0,0,0,0,0,0,-1,0,63
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,unicodeParametersArePresetCorrectly/0,0,0,1,10,0,5,0,0,0,0,4,0,0,3,214,0,0,1,10,0,5,0,0,0,0,4,0,0,3,214
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,fileParameterNotSet/0,0,0,2,13,0,6,0,0,0,0,8,1,0.14285715,5,193,0,0,2,13,0,6,0,0,0,0,8,1,0.14285715,5,193
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,mixedSensitivity/0,0,0,1,13,0,5,0,0,0,0,4,0,0,3,170,0,0,1,13,0,5,0,0,0,0,4,0,0,3,170
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,choiceWithLTGT/0,0,0,2,24,0,9,0,0,0,0,24,1,0.055555556,11,104,0,0,2,24,0,9,0,0,0,0,24,1,0.055555556,11,104
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,parameterTypes/0,0,0,2,43,0,12,0,0,0,0,68,2,0.04347826,12,44,0,0,2,43,0,12,0,0,0,0,68,2,0.04347826,12,44
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,sensitiveParameters/0,0,0,1,11,0,5,0,0,0,0,4,0,0,3,136,0,0,1,11,0,5,0,0,0,0,4,0,0,3,136
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,xss/0,0,1,1,31,0,8,0,0,0,0,18,1,0.06666667,10,235,0,1,1,31,0,8,0,0,0,0,18,1,0.06666667,10,235
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\ParametersTest.java,hudson.model.ParametersTest,nonSensitiveParameters/0,0,0,1,11,0,5,0,0,0,0,4,0,0,3,153,0,0,1,11,0,5,0,0,0,0,4,0,0,3,153
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,create5SlowJobs/1[hudson.slaves.NodeProvisionerTest.Latch],3,2,2,5,1,2,1,1,0,0,1,0,0,1,192,3,2,2,5,1,2,1,1,0,0,1,0,0,1,192
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,buildAll/1[java.util.List],3,0,2,6,1,1,1,1,0,0,0,0,-1,0,204,3,0,2,6,1,1,1,1,0,0,0,0,-1,0,204
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,baselineSlaveUsage/0,0,5,1,9,0,2,0,0,0,0,6,0,0,3,125,0,5,1,9,0,2,0,0,0,0,6,0,0,3,125
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,labels/0,0,5,4,16,0,7,0,3,0,0,5,2,0.2857143,3,143,0,5,4,16,0,7,0,3,0,0,5,2,0.2857143,3,143
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,createJob/1[hudson.model.Builder],2,0,1,6,1,1,1,0,0,0,2,0,0,1,174,2,0,1,6,1,1,1,0,0,0,2,0,0,1,174
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,verifySuccessfulCompletion/1[java.util.List>],3,0,3,12,0,0,1,1,0,0,3,0,0,3,212,3,0,3,12,0,0,1,1,0,0,3,0,0,3,212
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,loadSpike/0,0,5,1,7,0,2,0,0,0,0,2,0,0,2,109,0,5,1,7,0,2,0,0,0,0,2,0,0,2,109
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,initHudson/1[int],4,0,1,7,1,1,1,0,0,0,0,3,1,0,181,4,0,1,7,1,1,1,0,0,0,0,3,1,0,181
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\slaves\NodeProvisionerTest.java,hudson.slaves.NodeProvisionerTest,autoProvision/0,0,2,1,9,0,4,0,0,0,0,4,0,0,4,90,0,2,1,9,0,4,0,0,0,0,4,0,0,4,90
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\DOSToUnixPathHelper.java,hudson.util.DOSToUnixPathHelper.Helper,error/1[java.lang.String],1,0,1,1,0,0,1,0,0,0,0,0,-1,0,17,1,0,1,1,0,0,1,0,0,0,0,0,-1,0,17
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\DOSToUnixPathHelper.java,hudson.util.DOSToUnixPathHelper.Helper,validate/1[java.io.File],0,0,1,1,0,0,1,0,0,0,0,0,-1,0,18,0,0,1,1,0,0,1,0,0,0,0,0,-1,0,18
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\DOSToUnixPathHelper.java,hudson.util.DOSToUnixPathHelper.Helper,checkExecutable/1[java.io.File],1,0,1,1,0,0,1,0,0,0,0,0,-1,0,16,1,0,1,1,0,0,1,0,0,0,0,0,-1,0,16
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\DOSToUnixPathHelper.java,hudson.util.DOSToUnixPathHelper.Helper,ok/0,1,0,1,1,0,0,0,0,0,0,0,0,-1,0,15,1,0,1,1,0,0,0,0,0,0,0,0,-1,0,15
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\cli\WaitNodeOnlineCommandTest.java,hudson.cli.WaitNodeOnlineCommandTest.2,call/0,0,26,1,5,1,1,0,0,0,0,1,0,0,1,118,0,26,1,5,1,1,0,0,0,0,1,0,0,1,118
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\cli\WaitNodeOnlineCommandTest.java,hudson.cli.WaitNodeOnlineCommandTest.1,call/0,0,26,1,5,1,1,0,0,0,0,1,0,0,1,90,0,26,1,5,1,1,0,0,0,0,1,0,0,1,90
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\model\PersistentDescriptor.java,hudson.model.PersistentDescriptor,load/0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,16,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,16
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\CopyOnWriteList.java,hudson.util.CopyOnWriteList.1,next/0,0,7,1,3,1,0,0,0,0,0,0,1,1,0,106,0,7,1,3,1,0,0,0,0,0,0,1,1,0,106
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\CopyOnWriteList.java,hudson.util.CopyOnWriteList.1,hasNext/0,1,1,1,3,1,0,0,0,0,0,0,0,-1,0,102,1,1,1,3,1,0,0,0,0,0,0,0,-1,0,102
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\util\CopyOnWriteList.java,hudson.util.CopyOnWriteList.1,remove/0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,111,0,3,1,3,0,0,0,0,0,0,0,1,1,0,111
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\cli\WaitNodeOnlineCommandTest.java,hudson.cli.WaitNodeOnlineCommandTest.3,call/0,0,26,1,5,1,1,0,0,0,0,1,0,0,1,145,0,26,1,5,1,1,0,0,0,0,1,0,0,1,145
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\model\MasterBuildConfigurationTest.java,jenkins.model.MasterBuildConfigurationTest,retainMasterLabelWhenNoSlaveDefined/0,0,0,1,10,0,2,0,0,0,0,8,0,0,4,18,0,0,1,10,0,2,0,0,0,0,8,0,0,4,18
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\security\stapler\GetterMethodFilterTest.java,jenkins.security.stapler.GetterMethodFilterTest.TestWithReturnThirdPartyObject,getEncoder/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,297,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,297
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\security\stapler\GetterMethodFilterTest.java,jenkins.security.stapler.GetterMethodFilterTest.TestWithReturnThirdPartyObject,getEncoderCustomChild/0,0,0,1,11,1,0,0,0,1,0,0,0,-1,0,301,0,0,1,11,1,0,0,0,1,0,0,0,-1,0,301
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\jenkins\security\stapler\GetterMethodFilterTest.java,jenkins.security.stapler.GetterMethodFilterTest.TestWithReturnThirdPartyObject,getBase64/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,293,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,293
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,TestTask/1[java.util.concurrent.atomic.AtomicInteger],1,0,1,3,0,0,1,0,0,0,0,0,-1,0,602,1,0,1,3,0,0,1,0,0,0,0,0,-1,0,602
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,hasAbortPermission/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,621,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,621
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getUrl/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,622,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,622
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,createExecutable/0,0,0,1,15,1,0,0,0,1,0,0,0,-1,0,626,0,0,1,15,1,0,0,0,1,0,0,0,-1,0,626
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,hashCode/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,614,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,614
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getName/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,618,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,618
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,checkAbortPermission/0,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,620,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,620
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,doRun/0,1,0,1,2,0,0,0,0,0,0,0,0,-1,0,625,1,0,1,2,0,0,0,0,0,0,0,0,-1,0,625
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getFullDisplayName/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,619,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,619
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getCauseOfBlockage/0,0,0,2,3,1,0,0,0,0,0,0,1,1,0,617,0,0,2,3,1,0,0,0,0,0,0,1,1,0,617
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,equals/1[java.lang.Object],0,0,2,3,1,0,1,0,0,0,0,2,1,0,611,0,0,2,3,1,0,1,0,0,0,0,2,1,0,611
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getResourceList/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,624,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,624
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,"TestTask/2[java.util.concurrent.atomic.AtomicInteger,boolean]",1,0,1,4,0,0,2,0,0,0,0,2,1,0,606,1,0,1,4,0,0,2,0,0,0,0,2,1,0,606
C:\Users\syuuj\gitProject\jenkins\test\src\test\java\hudson\model\QueueTest.java,hudson.model.QueueTest.TestTask,getDisplayName/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,623,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,623
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\org\acegisecurity\userdetails\UsernameNotFoundException.java,org.acegisecurity.userdetails.UsernameNotFoundException,UsernameNotFoundException/1[java.lang.String],0,0,1,3,0,0,1,0,0,0,0,0,-1,0,37,0,0,1,3,0,0,1,0,0,0,0,0,-1,0,37
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\org\acegisecurity\userdetails\UsernameNotFoundException.java,org.acegisecurity.userdetails.UsernameNotFoundException,"UsernameNotFoundException/2[java.lang.String,java.lang.Object]",0,0,1,3,0,0,2,0,0,0,0,0,-1,0,41,0,0,1,3,0,0,2,0,0,0,0,0,-1,0,41
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\org\acegisecurity\userdetails\UsernameNotFoundException.java,org.acegisecurity.userdetails.UsernameNotFoundException,fromSpring/1[org.springframework.security.core.userdetails.UsernameNotFoundException],2,1,2,8,2,0,1,0,0,0,0,0,-1,0,54,2,1,2,8,2,0,1,0,0,0,0,0,-1,0,54
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\org\acegisecurity\userdetails\UsernameNotFoundException.java,org.acegisecurity.userdetails.UsernameNotFoundException,toSpring/0,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,50,0,0,1,3,1,0,0,0,0,0,0,0,-1,0,50
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\org\acegisecurity\userdetails\UsernameNotFoundException.java,org.acegisecurity.userdetails.UsernameNotFoundException,"UsernameNotFoundException/2[java.lang.String,java.lang.Throwable]",1,0,1,3,0,0,2,0,0,0,0,0,-1,0,45,1,0,1,3,0,0,2,0,0,0,0,0,-1,0,45
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,findClass/1[java.lang.String],0,2,8,26,3,2,1,2,0,0,5,2,0.2857143,3,631,0,2,8,26,3,2,1,2,0,0,5,2,0.2857143,3,631
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,findResource/1[java.lang.String],0,2,7,18,3,3,1,2,0,0,5,2,0.2857143,4,685,0,2,7,18,3,3,1,2,0,0,5,2,0.2857143,4,685
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,"DependencyClassLoader/3[java.lang.ClassLoader,java.io.File,java.util.List]",1,0,1,5,0,0,3,0,0,0,0,2,1,0,580,1,0,1,5,0,0,3,0,0,0,0,2,1,0,580
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,findResources/1[java.lang.String],0,2,9,19,1,4,1,4,0,0,5,2,0.2857143,4,661,0,2,9,19,1,4,1,4,0,0,5,2,0.2857143,4,661
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,getTransitiveDependencies/0,3,2,6,26,1,2,0,1,1,0,6,4,0.4,4,591,3,2,6,26,1,2,0,1,1,0,6,4,0.4,4,591
C:\Users\syuuj\gitProject\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java,hudson.ClassicPluginStrategy.DependencyClassLoader,updateTransientDependencies/0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,586,1,0,1,3,0,0,0,0,0,0,0,1,1,0,586
