file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,GodClass
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\SourceSinkFactories.java,com.google.common.io.SourceSinkFactories.EmptyByteSourceFactory,innerclass,1,0,3,0.0,0.0,10,0,1,0,0,3,3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,278,1.0,0.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,278.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\testing\CollectorTester.java,com.google.common.testing.CollectorTester,class,1,1,8,1.0,0.4166667,83,0,14,1,2,6,9,0.0,-1.0,3.0,4.0,0.5714286,-1.0,2.0,51,1.0,1.0,8.0,1.0,0.4166667,83.0,0.0,14.0,1.0,2.0,6.0,9.0,0.0,-1.0,3.0,4.0,0.5714286,-1.0,2.0,51.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\AbstractIteratorTest.java,com.google.common.collect.AbstractIteratorTest.SomeUncheckedException,innerclass,4,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,310,4.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,309.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\DenseImmutableTable.java,com.google.common.collect.DenseImmutableTable.ColumnMap,innerclass,3,0,7,0.0,0.0,14,0,0,0,0,4,4,0.0,1.0,2.0,0.0,0.0,-1.0,2.0,211,3.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,-1.0,2.0,211.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\ForwardingDequeTest.java,com.google.common.collect.ForwardingDequeTest.1,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,36,1.0,0.0,1.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,36.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\ForwardingDequeTest.java,com.google.common.collect.ForwardingDequeTest.2,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,45,1.0,0.0,1.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,45.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\base\Splitter.java,com.google.common.base.Splitter.3.4,anonymous,1,0,0,0.0,0.0,17,0,4,0,0,2,5,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,179,1.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,179.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\util\concurrent\AbstractScheduledServiceTest.java,com.google.common.util.concurrent.AbstractScheduledServiceTest,class,5,0,6,0.018181818,0.93939394,498,0,28,3,6,11,19,0.0,0.0,35.0,0.0,0.0,-1.0,7.0,49,5.0,0.0,6.0,0.018181818,0.93939394,498.0,0.0,28.0,3.0,6.0,11.0,19.0,0.0,0.0,35.0,0.0,0.0,-1.0,7.0,49.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\FilesTest.java,com.google.common.io.FilesTest.BadLengthFile,innerclass,2,0,0,1.0,0.25,11,0,1,0,2,2,2,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0,93,2.0,0.0,0.0,1.0,0.25,11.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0,94.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\SourceSinkFactory.java,com.google.common.io.SourceSinkFactory,interface,1,9,4,0.0,0.0,19,0,0,6,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,35,1.0,9.0,4.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,35.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\testers\CollectionCreationTester.java,com.google.common.collect.testing.testers.CollectionCreationTester,class,5,5,12,0.0,0.0,19,0,6,0,0,3,4,32.0,0.0,7.0,2.0,0.22222222,0.09375,4.0,40,5.0,5.0,12.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,3.0,4.0,32.0,0.0,7.0,2.0,0.22222222,0.09375,4.0,40.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.17,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,270,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,270.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.18,anonymous,1,0,0,,0.0,5,0,3,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,283,1.0,0.0,0.0,,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,283.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\base\FinalizableReferenceQueueClassLoaderUnloadingTest.java,com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.FrqUser,innerclass,1,0,2,,0.5,13,0,0,0,2,1,1,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,181,1.0,0.0,2.0,,0.5,13.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,179.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\primitives\ImmutableIntArrayTest.java,com.google.common.primitives.ImmutableIntArrayTest,class,7,6,23,0.0,0.974359,376,0,51,7,1,39,49,0.0,0.0,22.0,1.0,0.04347826,-1.0,8.0,46,7.0,6.0,23.0,0.0,0.974359,376.0,0.0,51.0,7.0,1.0,39.0,49.0,0.0,0.0,22.0,1.0,0.04347826,-1.0,8.0,46.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.11,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,183,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,183.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.12,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,196,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,196.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.10,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,170,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,170.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\graph\GraphMutationTest.java,com.google.common.graph.GraphMutationTest,class,1,1,10,0.0,0.75,68,0,26,0,4,4,12,0.0,-1.0,4.0,16.0,0.8,-1.0,2.0,33,1.0,1.0,10.0,0.0,0.75,68.0,0.0,26.0,0.0,4.0,4.0,12.0,0.0,-1.0,4.0,16.0,0.8,-1.0,2.0,33.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.15,anonymous,1,0,0,,0.0,7,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,236,1.0,0.0,0.0,,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,236.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.16,anonymous,1,0,0,,0.0,9,0,4,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,251,1.0,0.0,0.0,,0.0,9.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,251.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.13,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,210,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,210.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SetOperationsTest.java,com.google.common.collect.SetOperationsTest.14,anonymous,1,0,0,,0.0,5,0,2,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,223,1.0,0.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,223.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\ImmutableSortedMultiset.java,com.google.common.collect.ImmutableSortedMultiset.SerializedForm,innerclass,1,0,6,1.0,0.0,25,0,7,0,3,2,4,0.0,-1.0,3.0,8.0,0.72727275,-1.0,2.0,561,1.0,0.0,6.0,1.0,0.0,25.0,0.0,7.0,0.0,3.0,2.0,4.0,0.0,-1.0,3.0,8.0,0.72727275,-1.0,2.0,558.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\ListTestSuiteBuilder.java,com.google.common.collect.testing.ListTestSuiteBuilder.ReserializedListGenerator,innerclass,1,0,6,1.0,0.0,18,0,5,0,1,5,5,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,122,1.0,0.0,6.0,1.0,0.0,18.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,122.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\ImmutableEntry.java,com.google.common.collect.ImmutableEntry,class,2,12,7,1.0,0.5,18,0,0,0,3,4,4,0.0,1.0,0.0,4.0,1.0,-1.0,0.0,25,2.0,12.0,7.0,1.0,0.5,18.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,-1.0,0.0,25.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\testers\MapRemoveEntryTester.java,com.google.common.collect.testing.testers.MapRemoveEntryTester,class,5,1,8,0.0,0.0,51,0,12,0,0,8,12,56.0,0.0,20.0,0.0,0.0,0.14285715,3.0,39,5.0,1.0,8.0,0.0,0.0,51.0,0.0,12.0,0.0,0.0,8.0,12.0,56.0,0.0,20.0,0.0,0.0,0.14285715,3.0,39.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\google\SetMultimapPutAllTester.java,com.google.common.collect.testing.google.SetMultimapPutAllTester,class,5,2,9,,0.0,12,0,11,0,0,1,2,52.0,0.0,2.0,0.0,0.0,0.115384616,2.0,35,5.0,2.0,9.0,,0.0,12.0,0.0,11.0,0.0,0.0,1.0,2.0,52.0,0.0,2.0,0.0,0.0,0.115384616,2.0,35.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\graph\ValueGraphBuilder.java,com.google.common.graph.ValueGraphBuilder,class,2,4,16,0.0,0.0,51,0,13,0,0,12,14,0.0,0.0,2.0,13.0,0.8666667,-1.0,1.0,69,2.0,4.0,16.0,0.0,0.0,51.0,0.0,13.0,0.0,0.0,12.0,14.0,0.0,0.0,2.0,13.0,0.8666667,-1.0,1.0,69.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\util\concurrent\AbstractFutureTest.java,com.google.common.util.concurrent.AbstractFutureTest.InterruptibleFuture,innerclass,2,0,1,,0.0,7,0,1,0,1,1,1,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,1312,2.0,0.0,1.0,,0.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,1312.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\Multisets.java,com.google.common.collect.Multisets.2.3,anonymous,1,0,5,,0.0,18,0,9,0,0,1,4,2.0,1.0,4.0,0.0,0.0,0.5,1.0,433,1.0,0.0,5.0,,0.0,18.0,0.0,9.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,0.5,1.0,434.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\util\concurrent\AbstractExecutionThreadServiceTest.java,com.google.common.util.concurrent.AbstractExecutionThreadServiceTest.ThrowOnStartUpService,innerclass,2,0,1,0.0,0.6666667,13,0,0,0,1,3,3,0.0,0.0,1.0,1.0,0.5,-1.0,1.0,195,2.0,0.0,1.0,0.0,0.6666667,13.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.5,-1.0,1.0,191.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\AbstractMapBasedMultiset.java,com.google.common.collect.AbstractMapBasedMultiset,class,3,6,18,0.72527474,0.625,198,0,25,1,3,16,28,0.0,0.53333336,28.0,12.0,0.3,-1.0,7.0,47,3.0,6.0,18.0,0.72527474,0.625,198.0,0.0,25.0,1.0,3.0,16.0,28.0,0.0,0.53333336,28.0,12.0,0.3,-1.0,7.0,47.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\DiscreteDomain.java,com.google.common.collect.DiscreteDomain.LongDomain,innerclass,2,0,4,0.0,0.8888889,45,0,2,0,2,9,16,0.0,0.75,6.0,1.0,0.14285715,-1.0,1.0,118,2.0,0.0,4.0,0.0,0.8888889,45.0,0.0,2.0,0.0,2.0,9.0,16.0,0.0,0.75,6.0,1.0,0.14285715,-1.0,1.0,118.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\Maps.java,com.google.common.collect.Maps.EntryFunction.1,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,92,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,92.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\Maps.java,com.google.common.collect.Maps.EntryFunction.2,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,98,1.0,0.0,3.0,,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,98.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\primitives\DoubleArrayAsListTest.java,com.google.common.primitives.DoubleArrayAsListTest.SampleDoubles,innerclass,2,0,1,,0.0,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,156,2.0,0.0,1.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,156.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\google\MultimapSizeTester.java,com.google.common.collect.testing.google.MultimapSizeTester,class,5,1,10,0.0,0.0,47,0,26,0,0,7,9,52.0,0.0,17.0,0.0,0.0,0.1923077,4.0,40,5.0,1.0,10.0,0.0,0.0,47.0,0.0,26.0,0.0,0.0,7.0,9.0,52.0,0.0,17.0,0.0,0.0,0.1923077,4.0,40.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\reflect\TypeTokenTest.java,com.google.common.reflect.TypeTokenTest.ToReproduceGenericSignatureFormatError.SubOuter.SubInner,innerclass,2,0,1,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1888,2.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1888.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\EmptyImmutableListMultimap.java,com.google.common.collect.EmptyImmutableListMultimap,class,2,1,5,-1.0,0.5,10,0,1,0,2,2,2,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,27,2.0,1.0,5.0,-1.0,0.5,10.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,27.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\benchmark\com\google\common\hash\MessageDigestAlgorithmBenchmark.java,com.google.common.hash.MessageDigestAlgorithmBenchmark,class,1,0,6,1.0,0.4,57,0,3,2,5,2,3,0.0,-1.0,0.0,7.0,1.0,-1.0,0.0,40,1.0,0.0,6.0,1.0,0.4,57.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,-1.0,0.0,7.0,1.0,-1.0,0.0,40.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\FluentIterableTest.java,com.google.common.collect.FluentIterableTest.Y,interface,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,156,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,156.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\google\MultisetNavigationTester.java,com.google.common.collect.testing.google.MultisetNavigationTester.SubMultisetSpec.4,anonymous,1,0,4,0.0,0.0,8,0,4,0,0,2,2,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,508,1.0,0.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,508.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\reflect\InvokableTest.java,com.google.common.reflect.InvokableTest.6,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,179,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,179.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\google\MultisetNavigationTester.java,com.google.common.collect.testing.google.MultisetNavigationTester.SubMultisetSpec.3,anonymous,1,0,4,0.0,0.0,8,0,4,0,0,2,2,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,496,1.0,0.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,496.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\FluentIterableTest.java,com.google.common.collect.FluentIterableTest.X,interface,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,154,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,154.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\reflect\InvokableTest.java,com.google.common.reflect.InvokableTest.7,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,187,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,187.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\google\MultisetNavigationTester.java,com.google.common.collect.testing.google.MultisetNavigationTester.SubMultisetSpec.2,anonymous,1,0,4,0.0,0.0,8,0,5,0,0,2,2,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,484,1.0,0.0,4.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,-1.0,2.0,484.0,0.0
