file,class_x,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc,class_y,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\reflect\TypeToken.java,com.google.common.reflect.TypeToken$SimpleTypeToken,1281,innerclass,3,0,2,,0.0,6,0,0,0,1,1,1,com.google.common.reflect.TypeToken$SimpleTypeToken,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\reflect\TypeTokenResolutionTest.java,com.google.common.reflect.TypeTokenResolutionTest$1ForTwoStageResolution,546,innerclass,1,0,2,,0.0,10,0,4,0,0,1,1,com.google.common.reflect.TypeTokenResolutionTest$1ForTwoStageResolution,0.0,-1.0,5.0,0.0,0.0,-1.0,3.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\graph\AbstractBaseGraph.java,com.google.common.graph.AbstractBaseGraph$2,109,anonymous,1,0,9,,0.0,25,0,11,0,0,1,2,com.google.common.graph.AbstractBaseGraph$109,2.0,0.0,0.0,7.0,1.0,0.5,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\escape\Escaper.java,com.google.common.escape.Escaper$1,88,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,com.google.common.escape.Escaper$88,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\graph\AbstractBaseGraph.java,com.google.common.graph.AbstractBaseGraph$1,67,anonymous,1,0,9,0.0,0.0,18,0,9,0,0,4,5,com.google.common.graph.AbstractBaseGraph$67,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\collect\testing\DerivedComparable.java,com.google.common.collect.testing.DerivedComparable,27,class,2,0,2,,0.0,6,0,0,0,1,1,1,com.google.common.collect.testing.DerivedComparable,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\FilteredKeyListMultimap.java,com.google.common.collect.FilteredKeyListMultimap,30,class,3,1,8,0.0,0.0,17,0,4,0,0,5,5,com.google.common.collect.FilteredKeyListMultimap,0.0,1.0,1.0,0.0,0.0,-1.0,1.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\util\concurrent\CollectionFuture.java,com.google.common.util.concurrent.CollectionFuture,30,class,12,2,15,1.0,0.0,47,0,9,2,1,5,9,com.google.common.util.concurrent.CollectionFuture,8.0,0.75,2.0,4.0,0.6666667,0.125,2.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\MultiInputStreamTest.java,com.google.common.io.MultiInputStreamTest$3,101,anonymous,1,0,2,,0.0,10,0,1,0,0,1,1,com.google.common.io.MultiInputStreamTest$101,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\MultiInputStreamTest.java,com.google.common.io.MultiInputStreamTest$1,51,anonymous,1,0,1,,0.0,14,0,1,0,0,1,2,com.google.common.io.MultiInputStreamTest$51,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\MultiInputStreamTest.java,com.google.common.io.MultiInputStreamTest$5,137,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,com.google.common.io.MultiInputStreamTest$137,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\SubMapMultimapAsMapImplementsMapTest.java,com.google.common.collect.SubMapMultimapAsMapImplementsMapTest,31,class,3,1,4,0.0,0.0,71,0,14,0,0,12,18,com.google.common.collect.SubMapMultimapAsMapImplementsMapTest,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\io\SourceSinkFactories.java,com.google.common.io.SourceSinkFactories$EmptyByteSourceFactory,278,innerclass,1,0,3,0.0,0.0,10,0,1,0,0,3,3,com.google.common.io.SourceSinkFactories$EmptyByteSourceFactory,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-testlib\src\com\google\common\testing\CollectorTester.java,com.google.common.testing.CollectorTester,51,class,1,1,8,1.0,0.4166667,83,0,14,1,2,6,9,com.google.common.testing.CollectorTester,0.0,-1.0,3.0,4.0,0.5714286,-1.0,2.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\AbstractIteratorTest.java,com.google.common.collect.AbstractIteratorTest$SomeUncheckedException,309,innerclass,4,0,0,-1.0,0.0,2,0,0,0,0,0,0,com.google.common.collect.AbstractIteratorTest$SomeUncheckedException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\collect\DenseImmutableTable.java,com.google.common.collect.DenseImmutableTable$ColumnMap,211,innerclass,3,0,7,0.0,0.0,14,0,0,0,0,4,4,com.google.common.collect.DenseImmutableTable$ColumnMap,0.0,1.0,2.0,0.0,0.0,-1.0,2.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\ForwardingDequeTest.java,com.google.common.collect.ForwardingDequeTest$1,36,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,com.google.common.collect.ForwardingDequeTest$36,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava-tests\test\com\google\common\collect\ForwardingDequeTest.java,com.google.common.collect.ForwardingDequeTest$2,45,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,com.google.common.collect.ForwardingDequeTest$45,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
C:\Users\syuuj\gitProject\guava\guava\src\com\google\common\base\Splitter.java,com.google.common.base.Splitter$3$4,179,anonymous,1,0,0,0.0,0.0,17,0,4,0,0,2,5,com.google.common.base.Splitter$176$179,2.0,1.0,0.0,0.0,-1.0,0.0,0.0
