file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"hset/3[java.lang.String,java.lang.String,java.lang.String]",2,2,1,3,0,0,3,0,0,0,229,redis.clients.jedis.Client,"hset/3[java.lang.String,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"bitpos/3[java.lang.String,boolean,redis.clients.jedis.BitPosParams]",2,2,1,3,0,0,3,0,0,0,941,redis.clients.jedis.Client,"bitpos/3[java.lang.String,boolean,redis.clients.jedis.BitPosParams]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,scriptLoad/1[java.lang.String],1,2,1,3,0,0,1,0,0,0,1013,redis.clients.jedis.Client,scriptLoad/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zmscore/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,586,redis.clients.jedis.Client,"zmscore/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zrangeByScoreWithScores/5[java.lang.String,java.lang.String,java.lang.String,int,int]",2,2,1,3,0,0,5,0,0,0,748,redis.clients.jedis.Client,"zrangeByScoreWithScores/5[java.lang.String,java.lang.String,java.lang.String,int,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"hincrBy/3[java.lang.String,java.lang.String,long]",2,2,1,3,0,0,3,0,0,0,267,redis.clients.jedis.Client,"hincrBy/3[java.lang.String,java.lang.String,long]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,psubscribe/1[java.lang.String[]],2,2,1,3,0,0,1,0,0,0,963,redis.clients.jedis.Client,psubscribe/1[java.lang.String[]],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xread/2[redis.clients.jedis.params.XReadParams,java.util.Map]",2,4,2,14,0,5,2,1,0,0,1541,redis.clients.jedis.Client,"xread/2[redis.clients.jedis.params.XReadParams,java.util.Map]",6.0,0.0,0.0,5.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"lpush/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,322,redis.clients.jedis.Client,"lpush/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zadd/3[java.lang.String,double,java.lang.String]",2,2,1,3,0,0,3,0,0,0,477,redis.clients.jedis.Client,"zadd/3[java.lang.String,double,java.lang.String]",0.0,0.0,-1.0,0.0
