file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"lrange/3[byte[],long,long]",0,0,1,1,0,0,3,0,0,0,0.0,0.0,-1.0,0.0,165,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,160.0,redis.clients.jedis.commands.BinaryJedisCommands.lrange,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"linsert/4[byte[],redis.clients.jedis.ListPosition,byte[],byte[]]",0,0,1,1,0,0,4,0,0,0,0.0,0.0,-1.0,0.0,317,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,312.0,redis.clients.jedis.commands.BinaryJedisCommands.linsert,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"zrank/2[byte[],byte[]]",0,0,1,1,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,229,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,224.0,redis.clients.jedis.commands.BinaryJedisCommands.zrank,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"geoadd/3[byte[],redis.clients.jedis.params.GeoAddParams,java.util.Map]",0,0,1,1,0,0,3,0,0,0,0.0,0.0,-1.0,0.0,345,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,340.0,redis.clients.jedis.commands.BinaryJedisCommands.geoadd,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"zremrangeByLex/3[byte[],byte[],byte[]]",0,0,1,1,0,0,3,0,0,0,0.0,0.0,-1.0,0.0,315,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,310.0,redis.clients.jedis.commands.BinaryJedisCommands.zremrangeByLex,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"move/2[byte[],int]",0,0,1,1,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,329,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,324.0,redis.clients.jedis.commands.BinaryJedisCommands.move,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"getSet/2[byte[],byte[]]",0,0,1,1,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,95,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,90.0,redis.clients.jedis.commands.BinaryJedisCommands.getSet,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"zadd/3[byte[],double,byte[]]",0,0,1,1,0,0,3,0,0,0,0.0,0.0,-1.0,0.0,211,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,206.0,redis.clients.jedis.commands.BinaryJedisCommands.zadd,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"lindex/2[byte[],long]",0,0,1,1,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,169,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,164.0,redis.clients.jedis.commands.BinaryJedisCommands.lindex,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryJedisCommands.java,redis.clients.jedis.commands.BinaryJedisCommands,"zrangeByScoreWithScores/5[byte[],double,double,int,int]",0,0,1,1,0,0,5,0,0,0,0.0,0.0,-1.0,0.0,285,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,280.0,redis.clients.jedis.commands.BinaryJedisCommands.zrangeByScoreWithScores,0.0
